CID3586,CID3838,CID3921,CID3941,CID3946,CID3948,CID3963,CID4040,CID4066,CID4067,CID4290A,CID4398,CID44041,CID4461,CID4463,CID4465,CID4471,CID4495,CID44971,CID44991,CID4513,CID4515,CID45171,CID4523,CID4530N,CID4535
DCAF8L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0.0009071993
RP11-149B9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005587934,0
OPN1LW,0,0,0,0,0,0,0,0,0,0.0007007085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
AC133633.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-299D14.2,0,0,0,0,0,0,0,0.0012989033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037252897,0.00018143986
RP11-74C3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
GNA14-AS1,0,0,0,0,0,0,0,0.0012989033,0,0.0007007085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-787B4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037252897,0
RP11-85O21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-531H8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-45A12.1,0,0,0,0.0039722687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-778O17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-393K12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
C10orf62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-163F15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
ARNTL2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037252897,0
RP1-81P11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
NR1H4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005587934,0
RP11-143E21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037252897,0
LINC00387,0,0,0,0,0,0,0,0,0,0.0007007085,0.0002956384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037252897,0
SCEL-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
LINC01047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
BIVM-ERCC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-64K12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0.00018143986
RP11-114H24.3,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-133L19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
CTD-2520I13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-150D5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-212E8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005587934,0
RP11-669E14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-675P14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-456O19.2,0,0,0,0.0039722687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-736G13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP5-872K7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
MBD3L5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
CTD-2207O23.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
CTC-559E9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
CTB-32O4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
CTC-523E23.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037252897,0.00018143986
AC011523.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
PRORY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
AC002472.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
PIWIL3,0,0,0,0,0,0,0,0,0,0.0007007085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP1-302D9.1,0,0,0,0,0,0,0,0,0,0,0,0.001036344,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0.00018143986
AP000221.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018626449,0
RP11-181K3.4,0,0,0,0,0,0,0,0,0,0.001401417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RPS4Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
KB-1568E2.1,0,0,0,0,0,0,0,0,0,0,0,0.002072688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
DKFZP434K028,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
ADGRA1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
LINC00550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043545566
RP11-768G7.2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054431957
LINC01391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
KCNV2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
CTD-2349P21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003628797
MAS1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
DKFZP434H168,0,0,0,0,0,0.0033524225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-368P15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
CTA-407F11.7,0,0,0,0,0,0,0,0.00043296776,0,0.0007007085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-483I13.2,0,0,0,0.0039722687,0,0,0,0,0,0.002802834,0.0017738304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003628797
RP11-96A15.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003628797
AC092687.3,0,0,0,0,0,0,0,0.0008659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-109M19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
AC004009.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP4-682C21.5,0,0,0,0,0,0,0,0,0,0.0007007085,0,0.001036344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
AC010982.2,0,0,0,0.0039722687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
ITGB5-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-809F4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-404I7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
CTD-2143L24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
GS1-39E22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007257594
RP1-290I10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003628797
RP11-521M14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
FER1L6-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-315I14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-318K12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
ASTN2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
GPR21,0,0,0,0,0,0,0,0.0030307742,0,0,0,0.002072688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010886391
WI2-1959D15.1,0,0,0,0,0,0,0,0,0,0,0.0002956384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-222N13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-804A23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003628797
RP11-554A11.7,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-168P8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
LINC00841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-733D4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-77G23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-543H12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-755O11.2,0,0,0,0.0039722687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-364C11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
USP12-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-307O13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
LINC01442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-407N17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-305B6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-862G15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-349I1.2,0,0,0,0,0,0.0016762113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-168L7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-403B2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009071993
PWRN1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-69G7.1,0,0,0,0,0,0,0,0,0,0.0007007085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
PRM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
CTD-2196E14.3,0,0,0,0.0039722687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-568J23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
AC005772.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-45M22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-20B24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
CTB-58E17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-815J4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
FUT5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
EFCAB6-AS1,0,0,0,0,0,0,0,0,0,0,0.0002956384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
LL22NC03-121E8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
AP000477.3,0,0,0,0,0,0,0,0.00043296776,0,0.0007007085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
AP000235.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
AP001476.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018143986
RP11-607P23.1,0,0,0,0,0,0,0,0.00043296776,0,0,0.0002956384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNA2D3-AS1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTA3,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-558A11.2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-552F3.13,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL354828.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0.001036344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC066615.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-567L7.5,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTB-79E8.2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01108,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-397O4.1,0,0,0,0,0,0,0,0.00043296776,0,0.0007007085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT74,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-313P18.2,0,0,0,0,0,0,0,0.0008659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP000998.2,0,0,0,0,0,0,0,0.00043296776,0,0.0007007085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM159B,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM183CP,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTB-31O20.6,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC098973.1,0,0,0,0,0,0,0,0.0008659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL357140.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPLX2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KB-1608C10.2,0,0,0,0,0,0,0,0.00043296776,0,0.0007007085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR4B1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-309M7.1,0,0,0,0,0,0,0,0.00043296776,0,0,0.0002956384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-481J2.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-190P13.2,0,0,0,0,0,0.0016762113,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-867G23.13,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-452H21.2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-762E8.1,0,0,0,0,0,0,0,0.0008659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP1-170O19.17,0,0,0,0,0,0,0,0.0008659355,0,0,0.0002956384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-102N11.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD-2072I24.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0.001036344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-252P19.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCP10,0,0,0,0,0,0,0,0.0008659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XIAP-AS1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0.001036344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-35G22.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3180-2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01598,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC067968.3,0,0,0,0,0,0,0,0.00043296776,0,0.0007007085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP4-811H24.9,0,0,0,0,0,0,0,0.0008659355,0,0,0.0002956384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-315F22.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-95M5.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-48F14.1,0,0,0,0,0,0,0,0.001731871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-930O11.2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GABRA1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC009508.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTC-391G2.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-556H2.4,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-168O16.2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-62I21.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC012506.3,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC105461.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC114814.3,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLSTN2-AS1,0,0,0,0.0039722687,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-440L14.3,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-6E9.5,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01596,0,0,0,0,0,0,0,0.0008659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD-2207A17.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC011366.3,0,0,0,0.0039722687,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1026M7.3,0,0,0,0,0,0,0,0.00043296776,0,0,0,0.001036344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINCMD1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-325O24.6,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI2-2373I1.2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRGJP2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC003988.1,0,0,0,0,0,0.0016762113,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-396J6.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-642D21.2,0,0,0,0,0,0,0,0.0008659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDKN2A-AS1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-395E19.2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPATA31D3,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRG3,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-667M19.10,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-328K15.1,0,0,0,0,0,0,0,0.001731871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-355F22.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2ML1-AS2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-180M15.3,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-502N13.2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC70,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-65L19.4,0,0,0,0,0,0,0,0.0008659355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRAJ53,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1085N6.3,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-661G16.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-475A13.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-327J17.8,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-753A21.2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U95743.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-571O6.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHLHA9,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-218M11.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-220C2.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-429O1.1,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-526K17.2,0,0,0,0,0,0,0,0.00043296776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
