,Cycling.cancer.cell.1
AC011525.1,0.0
LINC01837,0.0
LINC01533,0.0
LINC01782,4.3337066e-05
AC011518.1,0.0
ZNF507,0.27190775
AC007773.1,0.022058636
DPY19L3,0.121994935
PDCD5,3.0759292
ANKRD27,0.15402302
AC008474.1,0.0
RGS9BP,0.003423627
AC008736.1,0.01131095
NUDT19,0.17681883
AC008736.2,0.0003466966
TDRD12,0.020151753
SLC7A9,0.004680405
AC008805.2,4.3337066e-05
CEP89,0.4103778
FAAP24,0.12372854
RHPN2,0.38133857
GPATCH1,0.15467305
WDR88,0.0009100786
LRP3,0.10561228
SLC7A10,0.0018634937
AC008738.4,0.0
AC008738.6,0.0
CEBPA,0.030119237
AC008738.3,0.0
AC008738.5,0.0
CEBPA-DT,0.008710739
AC008738.2,0.000563382
CEBPG,0.46654636
PEPD,0.6011129
CHST8,0.0009967528
KCTD15,0.05646767
AC008556.1,0.005417137
LSM14A,1.1442839
KIAA0355,0.20542337
AC010504.1,0.0014734606
GPI,1.1794292
AC092073.1,0.0
PDCD2L,0.14435802
AC008747.1,0.0057204966
UBA2,0.94110006
WTIP,0.22379836
SCGB1B2P,0.010790908
SCGB2B2,0.00086674147
ZNF302,0.3405995
AC020910.4,0.03718307
ZNF181,0.09729076
ZNF599,0.09109338
LINC01801,0.00086674147
AC008555.1,0.0016901455
AC008555.2,8.667413e-05
AC008555.5,0.0019935044
LINC00904,0.0
AC008555.3,8.667413e-05
LINC01838,0.0
ZNF30-AS1,0.001126764
ZNF30,0.013564491
ZNF792,0.010790906
GRAMD1A,0.37024337
AC020907.3,0.0042470326
AC020907.4,0.00039003367
SCN1B,0.019978434
HPN,0.09802784
HPN-AS1,0.0007367303
AC020907.1,0.0043770447
FXYD3,0.6374638
LGI4,0.0030335928
FXYD1,0.12485522
FXYD7,0.04996729
FXYD5,0.13304593
FAM187B,0.0001300112
LSR,1.2845933
AC002128.2,0.0017334823
USF2,0.61801875
HAMP,0.002730234
MAG,0.017464846
CD22,0.02270868
FFAR1,0.0018201564
FFAR3,4.3337066e-05
GPR42,0.0
LINC01531,4.3337066e-05
AC002511.2,0.0008234044
AC002511.1,0.0001300112
FFAR2,0.0001300112
KRTDAP,0.0041170213
DMKN,1.0137212
SBSN,0.0022968636
GAPDHS,0.00069339323
TMEM147-AS1,0.06855849
TMEM147,1.3847482
ATP4A,0.000563382
AD000090.1,0.00086674147
PMIS2,4.3337066e-05
LINC01766,0.0
AC002115.1,4.3337066e-05
HAUS5,0.06686837
RBM42,0.87637055
ETV2,0.020715175
COX6B1,5.4103694
UPK1A,0.0019068304
UPK1A-AS1,0.00052004494
ZBTB32,0.0002600224
KMT2B,0.43989122
IGFLR1,0.008927423
AD000671.2,4.3337066e-05
U2AF1L4,0.09898121
PSENEN,0.7131901
AD000671.1,0.0
AD000671.3,0.0022101894
LIN37,0.008450719
AC002398.2,0.0006500562
HSPB6,0.042643465
PROSER3,0.13434651
AC002398.1,0.0002600224
ARHGAP33,0.08346632
PRODH2,0.0
NPHS1,0.0017334823
KIRREL2,0.0035969757
APLP1,0.1350838
NFKBID,0.23458904
HCST,0.028299062
TYROBP,0.0021668528
LRFN3,0.029425839
AF038458.3,4.3337066e-05
AF038458.2,0.00021668535
SDHAF1,0.21404816
SYNE4,0.17083725
ALKBH6,0.08155939
AC002116.2,0.006543896
CLIP3,0.06604501
THAP8,0.06561166
WDR62,0.09980472
OVOL3,0.0019068304
POLR2I,1.604272
TBCB,1.2253965
CAPNS1,1.2502292
AD001527.1,0.0001300112
COX7A1,0.0019501674
ZNF565,0.042340048
ZNF146,0.60887116
AC012617.1,0.00039003367
LINC00665,0.69381267
ZFP14,0.15033853
AC092296.1,4.3337066e-05
AC092296.3,0.0
ZFP82,0.11046632
ZNF566,0.11007631
AC092295.2,0.010314202
ZNF260,0.20503461
AC092295.1,8.667413e-05
ZNF529,0.1036619
ZNF529-AS1,0.062014677
ZNF382,0.04931721
ZNF461,0.03375945
AC074138.1,0.003423627
LINC01534,0.025872264
ZNF567,0.15276608
ZNF850,0.104572155
AC020928.2,0.010617561
AC020928.3,0.0019935044
AC020928.1,0.0715487
ZNF790,0.07475554
ZNF345,0.07319546
ZNF829,0.056640994
ZNF568,0.104138784
ZNF420,0.09425702
AC010632.1,0.0020368416
AC012309.1,0.0003466966
ZNF585A,0.066001706
AC012309.2,4.3337066e-05
ZNF585B,0.04485355
ZNF383,0.09183008
LINC01535,0.034019485
AC016590.1,0.0012567751
HKR1,0.14739245
AC016590.3,0.008104023
ZNF527,0.03661962
ZNF569,0.049923882
ZNF570,0.08433295
ZNF793-AS1,0.059501305
AC022148.2,0.0014734606
ZNF793,0.18856473
AC022148.1,0.007107276
ZNF571-AS1,0.028255742
ZNF540,0.005070439
ZNF571,0.03523285
ZFP30,0.07648911
ZNF781,0.0038569984
AC093227.2,8.667413e-05
ZNF607,0.051873963
AC093227.1,0.016728133
ZNF573,0.051743995
WDR87,0.0010834269
SIPA1L3,0.15116261
AC011465.1,0.0
DPF1,0.04537362
SPINT2,9.5554085
PPP1R14A,0.5001636
AC011479.1,0.0055471472
C19orf33,2.1840925
YIF1B,0.29765075
KCNK6,0.11228661
CATSPERG,0.03939317
AC005625.1,0.0
PSMD8,3.218814
GGN,0.0040303473
AC005789.1,0.0
SPRED3,0.016511448
FAM98C,0.1328301
RASGRP4,0.0015167976
RYR1,0.0730656
AC067969.2,0.0001300112
AC067969.1,0.0
MAP4K1,0.07679262
AC008649.1,0.0036836504
EIF3K,4.8706164
ACTN4,3.1271899
AC008649.2,0.00039003367
CAPN12,0.0845063
AC022144.1,0.06591505
LGALS7,0.0023835376
LGALS7B,0.019978406
LGALS4,0.014344571
ECH1,1.1510324
AC008982.1,4.3337066e-05
AC104534.1,0.0001300112
HNRNPL,0.56592697
RINL,0.06517827
AC011455.1,0.00017334826
SIRT2,0.16069816
NFKBIB,0.22241381
CCER2,0.0042470326
SARS2,0.067085214
AC011455.2,0.0
MRPS12,1.6030085
ERVK9-11,0.0065005594
FBXO17,0.20797957
FBXO27,0.07150541
AC010605.1,0.0002600224
ACP7,0.00060671906
PAK4,0.48570198
AC011443.1,0.0022535264
NCCRP1,0.008494056
SYCN,0.0
IFNL3,0.00021668535
IFNL2,0.0005200448
IFNL1,0.003900336
LRFN1,0.04017322
GMFG,0.003596976
AC011445.2,0.015861385
SAMD4B,0.9226644
PAF1,0.38606513
MED29,0.5888084
ZFP36,1.8278893
PLEKHG2,0.1720099
RPS16,29.288475
SUPT5H,1.1345384
TIMM50,0.70859766
DLL3,0.03852648
SELENOV,0.027302347
EID2B,0.089706644
AC011500.3,8.667413e-05
EID2,0.32413262
LGALS13,0.0
LGALS16,0.0
AC005515.2,4.3337066e-05
LGALS14,0.00047670782
CLC,8.667413e-05
LEUTX,8.667413e-05
AC005393.1,0.01759487
DYRK1B,0.29981884
FBL,2.2541885
FCGBP,0.016944813
PSMC4,1.4942528
ZNF546,0.03553625
ZNF780B,0.09620746
ZNF780A,0.076099016
AC005614.1,0.005113776
MAP3K10,0.050357234
TTC9B,0.0015601345
CNTD2,0.014604589
AKT2,0.5572574
C19orf47,0.059717957
PLD3,1.0135516
HIPK4,0.0026002226
PRX,0.018461633
SERTAD1,0.6415496
AC010271.2,0.005503811
SERTAD3,0.5091495
AC010271.1,0.00039003367
BLVRB,0.73139155
SPTBN4,0.016728126
SHKBP1,0.49060085
LTBP4,0.2944436
NUMBL,0.12251503
COQ8B,0.18223724
ITPKC,0.23901075
C19orf54,0.07661903
SNRPA,0.7059591
MIA-RAB4B,0.0003033595
MIA,0.0320694
RAB4B,0.028992454
RAB4B-EGLN2,8.667413e-05
AC008537.4,0.00086674147
EGLN2,0.008884085
AC008537.1,0.0002600224
AC008537.2,8.667413e-05
CYP2A6,0.00017334826
CYP2A7,0.0001300112
CYP2B6,0.00017334826
CYP2A13,0.0021235156
CYP2F1,0.0052004517
CYP2S1,0.05109406
AXL,0.0424701
AC011510.1,0.0
HNRNPUL1,1.1559703
TGFB1,0.049533956
CCDC97,0.14626528
AC011462.1,0.0
TMEM91,0.021495255
B9D2,0.16208383
EXOSC5,0.25045303
BCKDHA,0.0063272133
AC011462.2,0.0
B3GNT8,0.012784417
DMAC2,0.24867716
ERICH4,0.00069339323
PCAT19,0.0031202678
AC243960.3,0.0
LINC01480,0.00069339323
AC243960.1,8.667413e-05
CEACAM21,0.0010400896
CEACAM4,0.0
CEACAM7,0.0001300112
CEACAM5,8.667413e-05
CEACAM6,0.009014097
AC243967.2,0.0
CEACAM3,4.3337066e-05
AC243967.3,0.0001300112
LYPD4,0.0
DMRTC2,0.0
RPS19,36.904194
CD79A,0.0032936158
ARHGEF1,0.1279759
AC010616.1,0.001126764
RABAC1,1.5792519
AC010616.2,0.0
ATP1A3,0.0105742235
GRIK5,0.055384338
ZNF574,0.1027516
POU2F2,0.023012033
AC010247.2,4.3337066e-05
DEDD2,0.18596391
ZNF526,0.07726904
GSK3A,0.46160528
AC006486.1,0.0
ERF,0.34991756
CIC,0.2333778
PAFAH1B3,1.0716555
PRR19,0.016251417
TMEM145,0.00086674147
MEGF8,0.1381174
CNFN,0.101365015
LIPE-AS1,0.028775776
LIPE,0.022578686
CXCL17,0.1736535
CEACAM1,0.023402067
CEACAM8,0.0
PSG3,4.3337066e-05
PSG8,0.0
PSG8-AS1,0.00095341564
PSG1,0.0
PSG6,4.3337066e-05
PSG7,0.0
AC004784.1,0.0012134381
PSG11,0.0
PSG2,4.3337066e-05
AC005392.1,0.0
PSG5,0.0001300112
PSG4,4.3337066e-05
PSG9,8.667413e-05
AC005392.2,0.0
CD177,0.00065005606
AC005392.3,0.0
TEX101,0.00069339323
LYPD3,0.03254608
PHLDB3,0.059457947
ETHE1,0.36621302
ZNF575,0.008407381
XRCC1,0.20789471
L34079.2,0.0
L34079.1,0.0
L34079.3,8.667413e-05
PINLYP,0.06786512
IRGQ,0.22206618
ZNF576,0.21274802
SRRM5,0.0082340315
ZNF428,0.82689846
CADM4,0.08983671
PLAUR,0.1270653
IRGC,0.0
SMG9,0.11714078
KCNN4,0.081992805
AC115522.1,0.00021668535
LYPD5,0.0068039186
ZNF283,0.07280548
ZNF404,0.0071506137
AC006213.2,0.013477815
AC006213.3,0.0020801784
ZNF45,0.027779037
ZNF221,0.008407381
ZNF155,0.019501727
AC006213.1,0.0049404283
ZNF230,0.033066083
AC067968.2,0.00017334826
ZNF222,0.021625258
ZNF223,0.011787658
ZNF284,0.011440959
ZNF224,0.121084675
AC021092.1,0.013391142
ZNF225,0.020931864
ZNF234,0.05460423
ZNF226,0.17785938
ZNF227,0.06699841
ZNF235,0.021321896
ZNF233,0.0077573275
ZNF112,0.03436617
AC245748.1,0.0
ZNF285,0.022535346
ZNF229,0.04182005
ZNF180,0.051483978
CEACAM20,0.00021668535
AC245748.3,0.0
IGSF23,0.013824516
AC243964.2,0.020888498
PVR,0.080302715
CEACAM19,0.015037968
CEACAM16,0.00039003367
BCL3,0.2824361
CBLC,0.16282025
AC092306.1,0.027129017
BCAM,6.52151
NECTIN2,0.9800056
AC011481.2,0.0020368414
TOMM40,1.3356397
APOE,0.67135006
APOC1,0.04918726
APOC4-APOC2,0.0
APOC4,0.0
APOC2,0.0
AC011481.1,0.0006500562
CLPTM1,0.6056674
RELB,0.22167474
CLASRP,0.228568
ZNF296,0.03791976
GEMIN7-AS1,0.007280624
GEMIN7,0.17681879
MARK4,0.13248329
PPP1R37,0.2197696
AC005757.1,0.0009100786
NKPD1,0.0032502783
TRAPPC6A,0.39785132
BLOC1S3,0.05360752
AC005779.2,0.00017334826
AC005779.1,0.0008234044
EXOC3L2,0.0022101894
CKM,0.0015601345
KLC3,0.088146634
ERCC2,0.08160268
PPP1R13L,0.080909394
CD3EAP,0.28417063
ERCC1,0.46446592
FOSB,2.9542048
RTN2,0.13001215
PPM1N,0.076445915
VASP,0.5974752
OPA3,0.1909049
GPR4,8.667413e-05
EML2,0.16034998
GIPR,0.0037269874
SNRPD2,3.1499674
QPCTL,0.023228744
FBXO46,0.1145837
BHMG1,0.0007367303
SIX5,0.14080437
DM1-AS,0.0060671913
DMPK,0.10873271
AC011530.1,0.0
DMWD,0.28803
RSPH6A,0.0026435591
SYMPK,0.43308854
AC092301.1,0.0070639392
FOXA3,0.016858134
IRF2BP1,0.13902707
MYPOP,0.054690905
NANOS2,0.0001300112
NOVA2,0.012827757
CCDC61,0.0833795
PGLYRP1,8.667413e-05
AC007785.3,0.0014301236
IGFL4,0.00021668535
AC007785.1,0.0
IGFL3,0.00021668535
IGFL2,0.001126764
AC006262.2,8.667413e-05
IGFL2-AS1,0.03536301
AC006262.3,0.0003466966
IGFL1,0.011570992
HIF3A,0.11406394
AC007193.2,0.00052004494
PPP5C,0.3410341
AC007193.1,0.009577475
AC007193.3,0.00017334826
CCDC8,0.27767023
PNMA8C,0.0028169078
PNMA8A,0.092436805
PPP5D1,0.023228738
PNMA8B,0.009750825
AC011484.1,0.0012567751
CALM3,1.8527225
AC093503.2,0.0003466966
PTGIR,0.006370548
GNG8,0.00069339323
DACT3,0.008104022
DACT3-AS1,0.00039003367
PRKD2,0.20824082
STRN4,0.20126341
AC008635.1,4.3337066e-05
FKRP,0.085676335
SLC1A5,0.5630602
AC008622.2,0.00923078
AP2S1,1.8922194
ARHGAP35,0.3682945
NPAS1,0.012134357
TMEM160,1.2486165
ZC3H4,0.20902154
SAE1,0.438765
BBC3,0.090226874
CCDC9,0.110292986
INAFM1,0.11237312
C5AR1,0.006023854
C5AR2,0.0026435591
DHX34,0.10106145
MEIS3,0.0068905884
SLC8A2,0.00060671906
KPTN,0.047887098
NAPA-AS1,0.03258939
NAPA,0.36716762
ZNF541,0.005157113
AC010519.1,0.00039003367
AC010331.1,0.039566543
BICRA,0.066174954
BICRA-AS1,0.0
EHD2,0.03748641
NOP53,1.8430318
NOP53-AS1,8.667413e-05
SELENOW,2.1460466
TPRX1,0.0
CRX,0.0025568851
SULT2A1,0.00043337073
ELSPBP1,8.667413e-05
CABP5,0.0
PLA2G4C,0.003987011
PLA2G4C-AS1,0.0
LIG1,0.1346499
AC011466.3,0.0001300112
AC011466.2,4.3337066e-05
ZSWIM9,0.09586065
CARD8,0.09581727
AC011466.1,0.000563382
CARD8-AS1,0.023012057
AC008392.1,0.0003466966
ZNF114,0.009360794
CCDC114,0.019285025
EMP3,0.10201531
TMEM143,0.028169088
SYNGR4,0.0029469186
KDELR1,2.0668106
GRIN2D,0.0111376
GRWD1,0.27745447
KCNJ14,0.06210137
AC008403.2,0.00052004494
CYTH2,0.4844458
LMTK3,0.024918843
AC008403.3,0.005937181
SULT2B1,0.017378192
FAM83E,0.016598117
SPACA4,0.00021668535
RPL18,21.081793
AC022154.1,0.0022535264
SPHK2,0.13543041
DBP,0.3787372
CA11,0.07172209
NTN5,0.006413887
FUT2,0.04715045
MAMSTR,0.071028754
RASIP1,0.12832133
IZUMO1,0.0042903703
FUT1,0.050053913
FGF21,0.00047670776
BCAT2,0.2305175
HSD17B14,0.099371165
PLEKHA4,0.19857575
PPP1R15A,1.4380847
TULP2,0.0010400899
NUCB1,0.86146706
NUCB1-AS1,0.0002600224
DHDH,0.013217794
BAX,0.71804607
AC026803.2,8.667413e-05
FTL,18.742884
GYS1,0.085069634
RUVBL2,0.6791706
LHB,0.001126764
AC008687.4,0.00043337073
CGB3,0.00017334826
CGB2,0.00039003367
CGB1,4.3337066e-05
CGB5,0.0
CGB7,0.00017334826
AC008687.8,0.0
AC008687.2,4.3337066e-05
NTF4,0.009360794
AC008687.3,4.3337066e-05
KCNA7,0.001126764
SNRNP70,1.017274
LIN7B,0.020411812
C19orf73,0.017118158
PPFIA3,0.04697708
HRC,0.0015167976
TRPM4,0.102058776
SLC6A16,0.017984916
AC011450.1,0.0042036963
CD37,0.0074106334
TEAD2,0.32092515
AC010524.1,0.012437721
DKKL1,0.01100759
AC010643.1,0.011007594
CCDC155,0.0014301236
PTH2,0.0003466966
GFY,0.00017334826
SLC17A7,0.0025568856
PIH1D1,0.71375334
ALDH16A1,0.15419625
AC010619.1,0.0
FLT3LG,0.015384667
RPL13A,22.506704
RPS11,14.752593
FCGRT,0.50611264
RCN3,0.050790727
NOSIP,0.71327966
PRRG2,0.14531122
PRR12,0.10773594
AC011495.2,0.00043337073
RRAS,0.5393949
SCAF1,0.34489197
IRF3,0.5533559
BCL2L12,0.47898376
PRMT1,2.021209
ADM5,0.042860106
AC011495.3,0.00021668535
CPT1C,0.06379157
TSKS,0.0018634934
AP2A1,0.34194502
FUZ,0.19831616
AC006942.1,0.005677159
MED25,0.42710933
PTOV1-AS1,0.038656462
PTOV1,0.77841455
AC018766.1,0.0001300112
PTOV1-AS2,0.00043337073
PNKP,0.4385476
AKT1S1,0.27242744
TBC1D17,0.2996419
IL4I1,0.3747429
NUP62,0.5446003
ATF5,0.62455845
SIGLEC11,0.000606719
VRK3,0.2983888
ZNF473,0.05785441
AC010624.3,0.00047670776
AC010624.2,0.0001300112
IZUMO2,0.0010834269
MYH14,0.4118933
AC008655.1,0.006283876
KCNC3,0.06279494
NR1H2,0.34354725
NAPSA,0.0061972016
AC008655.2,0.0007367303
POLD1,0.0527841
AC020909.1,0.0
SPIB,0.02730234
MYBPC2,0.0019501674
FAM71E1,0.17070673
EMC10,0.9029699
AC020909.3,0.0014734606
AC020909.2,0.0
JOSD2,0.26588157
ASPDH,0.00021668535
LRRC4B,0.0018201564
SYT3,8.667413e-05
C19orf81,0.07982605
SHANK1,0.0040303473
CLEC11A,0.5713809
GPR32,0.0
AC010325.1,0.0009100786
ACP4,0.0003033595
AC010325.2,0.00047670782
C19orf48,0.7209449
LINC01869,0.00060671906
KLK1,0.019328365
KLK15,8.667413e-05
AC011523.1,0.00021668535
KLK3,0.0002600224
KLK2,0.0003466966
KLK4,0.001126764
KLK5,0.3758261
AC011483.2,0.0010400899
KLK6,1.1940395
AC011483.1,0.00039003367
KLK7,1.3600875
KLK8,0.5064154
AC011473.4,0.0017334823
KLK9,4.3337066e-05
KLK10,0.547796
AC011473.2,0.0008234044
KLK11,1.0277708
KLK12,0.0055471463
AC011473.3,0.0036403127
AC011473.1,0.00052004494
KLK13,0.014301229
KLK14,0.001170101
CTU1,0.28040132
SIGLEC9,4.3337066e-05
SIGLEC7,0.00021668535
AC063977.6,0.0007367303
CD33,0.001170101
SIGLECL1,0.0
AC063977.3,0.0
LINC01872,0.0
IGLON5,0.0078006657
VSIG10L,0.016511442
AC008750.3,4.3337066e-05
ETFB,1.1709915
AC008750.4,0.0
AC008750.8,0.00034669653
CLDND2,0.013607834
NKG7,0.001170101
LIM2,0.0
C19orf84,0.0037269874
AC008750.7,0.0022101894
SIGLEC10,0.0007367303
AC008750.1,4.3337066e-05
AC008750.2,0.0002600224
SIGLEC8,0.0
SIGLEC12,0.0
SIGLEC6,0.0
AC020914.1,0.0
ZNF175,0.029599166
AC018755.1,0.0001300112
SIGLEC5,0.0
SIGLEC14,8.667413e-05
SPACA6P-AS,0.0053304625
SPACA6,0.12858208
HAS1,0.00043337073
FPR1,0.00017334826
FPR2,0.0
FPR3,0.0001300112
ZNF577,0.049490523
AC006272.1,0.0
ZNF649-AS1,0.00039003367
ZNF649,0.09802765
ZNF613,0.03323941
ZNF350-AS1,0.010140856
ZNF350,0.08706301
ZNF615,0.03410614
ZNF614,0.056207683
ZNF432,0.08038926
AC011468.5,0.010834244
ZNF841,0.04771375
ZNF616,0.046240292
AC011468.3,0.0
ZNF836,0.048840508
AC010320.1,0.00086674147
PPP2R1A,0.90964884
AC010320.2,0.00017334826
ZNF766,0.2393596
AC010320.3,0.00021668535
ZNF480,0.18644112
AC010320.4,0.00021668535
ZNF610,0.029252494
ZNF880,0.092220165
ZNF528,0.11727074
ZNF534,0.0017334823
ZNF578,0.033542834
AC022150.3,0.0
ZNF808,0.093650185
ZNF701,0.19783951
AC022150.1,0.00078006735
ZNF83,0.2247104
ZNF611,0.10192827
ZNF600,0.09599058
ZNF28,0.10933945
ZNF468,0.09772427
ZNF320,0.008147359
ZNF888,0.15684049
AC010487.2,0.0061972025
ZNF816-ZNF321P,0.03228605
ZNF816,0.04195002
AC010328.1,0.00052004494
ERVV-1,4.3337066e-05
ERVV-2,0.0
ZNF160,0.21231519
ZNF415,0.050573952
ZNF347,0.117443964
ZNF665,0.055600934
AC092070.1,4.3337066e-05
ZNF677,0.21482754
AC092070.3,0.0024268746
VN1R2,0.00021668535
AC092070.4,4.3337066e-05
ZNF845,0.058071114
ZNF525,0.113760106
ZNF765,0.08324945
ZNF761,0.08164601
ZNF813,0.058417812
ZNF331,0.12697877
DPRX,4.3337066e-05
AC011453.1,0.00095341564
AC008753.3,0.0
AC008753.2,0.0
NLRP12,0.0010400899
AC008440.1,0.0009967528
AC008440.3,4.3337066e-05
MYADM,0.7615065
AC008440.2,0.0020368414
PRKCG,0.012957766
CACNG7,4.3337066e-05
CACNG8,0.011050935
CACNG6,0.00047670782
VSTM1,0.0018201567
TARM1,4.3337066e-05
OSCAR,0.00069339323
NDUFA3,1.7246947
TFPT,0.36920244
PRPF31,0.6946431
AC245052.4,0.0010400899
CNOT3,0.33457685
LENG1,0.20195681
TMC4,0.22358307
MBOAT7,0.3877977
TSEN34,0.58819985
AC245052.1,0.0
RPS9,21.804117
LILRB3,0.0066739074
AC245052.7,0.001170101
LILRA6,0.0
LILRB5,0.00047670782
LILRB2,8.667413e-05
LILRA5,4.3337066e-05
LILRA4,0.0
LAIR1,0.0039003356
TTYH1,0.18747856
AC245884.1,0.0
AC245884.10,0.0025568851
AC245884.8,0.0065005594
LENG8-AS1,0.054344162
LENG8,0.41705212
LENG9,0.095210664
CDC42EP5,0.19233271
LAIR2,8.667413e-05
KIR3DX1,0.0003033595
LILRA2,0.0003033595
LILRA1,0.0
LILRB1,0.00017334826
LILRB1-AS1,0.0
LILRB4,0.0001300112
KIR3DL3,0.0
KIR2DL3,0.0
KIR2DL1,0.0
KIR2DL4,0.0
KIR3DL1,0.0
KIR3DL2,0.0
FCAR,4.3337066e-05
AC245128.3,0.00021668535
NCR1,0.00021668535
NLRP7,0.0151679935
NLRP2,0.16299301
AC011476.3,0.0036403136
GP6,0.007107276
RDH13,0.20663708
EPS8L1,0.502865
PPP1R12C,0.14643884
TNNT1,1.8220812
TNNI3,0.2850814
DNAAF3,0.05512428
AC010327.3,0.0008234044
SYT5,0.025482224
PTPRH,0.012697747
AC010327.4,0.0013001123
TMEM86B,0.028385753
PPP6R1,0.38068956
HSPBP1,0.29739174
BRSK1,0.017551543
AC020922.2,0.0
TMEM150B,8.667413e-05
AC020922.4,0.001170101
KMT5C,0.11662071
COX6B2,0.008840751
AC020922.1,0.0010400899
FAM71E2,8.667413e-05
IL11,0.008190698
TMEM190,0.01629475
AC020922.3,0.001170101
TMEM238,1.7105414
RPL28,32.98556
UBE2S,6.3331075
SHISA7,0.00017334826
ISOC2,1.3221884
C19orf85,0.00047670782
AC008735.3,0.00021668535
ZNF628,0.06981521
NAT14,0.17781687
SSC5D,0.0077573294
SBK2,0.0001300112
SBK3,8.667413e-05
ZNF579,0.26484346
FIZ1,0.10348853
ZNF524,0.18713403
ZNF865,0.061668
AC008735.4,0.0015601345
ZNF784,0.032589376
ZNF580,0.3519989
ZNF581,0.34259382
CCDC106,0.10925233
U2AF2,0.45753294
AC008735.2,0.011094264
EPN1,0.7677536
AC010525.1,0.00078006735
NLRP9,4.3337066e-05
RFPL4A,0.0
RFPL4AL1,0.0
NLRP11,0.0016034715
NLRP4,0.0003466966
NLRP13,0.0
NLRP8,0.0001300112
NLRP5,4.3337066e-05
LINC01864,8.667413e-05
ZNF787,0.7510225
ZNF444,0.23935941
GALP,0.00095341564
ZSCAN5B,0.0002600224
ZSCAN5C,0.0
ZSCAN5A,0.05854775
EDDM13,0.0037269874
AC006116.8,0.0072372863
AC006116.9,0.0003033595
ZNF582,0.014517917
AC006116.4,0.0001300112
ZNF582-AS1,0.0159047
ZNF583,0.036966357
ZNF667,0.11922096
ZNF667-AS1,0.32430345
ZNF471,0.04134334
AC005498.1,0.0003466966
AC005498.2,0.0075839814
ZFP28,0.039436504
AC005498.3,0.010790909
ZNF470,0.038916443
ZNF71,0.074278854
SMIM17,0.00078006735
ZNF835,0.014907954
AC006115.1,0.0008234044
AC007228.2,0.01659812
AC006115.3,0.0
ZIM2-AS1,0.003293616
ZIM2,0.0021668526
PEG3,0.03375952
MIMT1,0.00060671906
USP29,0.0
ZIM3,4.3337066e-05
DUXA,0.0
ZNF264,0.21214184
AURKC,0.0071072746
ZNF805,0.050790604
AC005261.3,0.051093962
ZNF460-AS1,0.01074757
ZNF460,0.07458224
AC005261.1,0.47434664
ZNF543,0.051007327
AC005261.2,0.007020603
ZNF304,0.04580695
ZNF547,0.014171215
TRAPPC2B,0.18648422
ZNF548,0.054127518
AC003002.3,0.00043337073
AC003002.2,0.00017334826
ZNF17,0.04325009
ZNF749,0.018851666
AC004076.1,0.0003033595
AC004076.2,0.026002258
VN1R1,0.012394383
ZNF772,0.037009675
AC003005.2,0.001170101
ZNF419,0.057334386
AC003005.1,4.3337066e-05
ZNF773,0.043770142
ZNF549,0.054994248
ZNF550,0.059154503
ZNF416,0.028732453
ZIK1,0.03284941
ZNF530,0.05477761
ZNF134,0.124161854
AC003682.1,0.00017334826
ZNF211,0.032025997
ZSCAN4,4.3337066e-05
ZNF551,0.09343347
AC003006.1,8.667413e-05
ZNF154,0.008797414
ZNF671,0.009447465
ZNF776,0.082469404
ZNF586,0.035969622
ZNF552,0.13239662
AC010522.1,0.00047670782
ZNF587B,0.07081195
ZNF814,0.12663217
ZNF587,0.2556554
AC010326.2,0.0
ZNF417,0.021061877
ZNF418,0.034929536
ZNF256,0.055730943
C19orf18,0.008060687
ZNF606,0.11089978
ZSCAN1,0.014041207
ZNF135,0.048277117
ZSCAN18,0.29873496
ZNF329,0.0526974
ZNF274,0.16269092
ZNF544,0.24997754
AC020915.5,8.667413e-05
AC020915.3,0.04034657
ZNF8,0.08147272
AC020915.1,0.0073672975
ERVK3-1,0.11371684
AC010642.2,0.25244766
ZSCAN22,0.02006511
A1BG,0.08372631
A1BG-AS1,0.009404128
ZNF497,0.01365117
AC012313.2,0.000563382
AC012313.6,0.0024702111
ZNF837,0.030942604
RPS5,16.712894
RNF225,0.0
LINC02560,0.0022101894
ZNF584,0.07250209
AC012313.1,0.00624054
AC012313.5,0.005460473
ZNF132,0.008667403
AC012313.8,0.0023835376
ZNF324B,0.023488762
ZNF324,0.103705145
ZNF446,0.07263202
AC012313.7,0.0009967528
SLC27A5,0.16606992
AC012313.9,0.001126764
ZBTB45,0.060281258
TRIM28,1.4295342
CHMP2A,1.5025208
UBE2M,1.3915391
MZF1-AS1,0.07926265
MZF1,0.122601435
AC016629.2,0.00039003367
RPS4Y1,8.667413e-05
ZFY,8.667413e-05
ZFY-AS1,0.0
AC010737.1,0.0
AC010722.1,0.0
PCDH11Y,0.0013001123
TBL1Y,0.0
TTTY15,0.0
USP9Y,4.3337066e-05
DDX3Y,0.0
UTY,0.0
TMSB4Y,0.0
NLGN4Y,4.3337066e-05
FAM224B,0.0
FAM224A,0.0
TTTY14,0.0
KDM5D,0.0
EIF1AY,0.0
RPS4Y2,0.0
AC007876.1,0.0
PRORY,4.3337066e-05
LINC00266-4P,0.00047670782
CU104787.1,0.00047670782
AP000542.3,0.0002600224
AP000542.2,0.0007367303
OR11H1,4.3337066e-05
AP000534.1,4.3337066e-05
AP000532.2,0.0003466966
POTEH,0.0010834269
POTEH-AS1,8.667413e-05
AP000527.1,0.07895966
AC145543.1,0.00017334826
AP000547.2,0.0
CCT8L2,0.0002600224
AP000547.3,0.0015167976
AP000365.1,0.0001300112
