,Fibroblast
SHISA9,0.0013622626
AC009134.1,0.0
U91319.1,6.525796e-05
AC003009.1,0.0
U95743.1,3.262898e-05
ERCC4,0.16116242
AC010401.1,0.0016967113
AC010401.2,5.7100715e-05
LINC02185,0.0018761709
LINC02186,8.157245e-06
MKL2,0.17585184
AC130650.2,0.01618419
AC130650.1,0.0
MIR193BHG,0.102070644
LINC02130,3.262898e-05
AC040173.1,9.788694e-05
PARN,0.21641259
BFAR,0.50462943
PLA2G10,0.00039154766
AC009167.1,0.0
NPIPA3,0.00037523318
NPIPA2,0.0017619695
NOMO1,0.045678195
AC136443.3,8.1572456e-05
AC138932.2,0.00023656005
NPIPA1,0.03979723
PDXDC1,0.54184663
AC138932.5,0.0029855538
NTAN1,0.47896236
RRN3,0.12747712
AC126763.1,0.0010114997
NPIPA5,0.011509988
MPV17L,0.021943152
AC140504.1,8.157245e-06
C16orf45,0.24907053
MARF1,0.24524467
AC026401.1,0.0013296336
NDE1,0.1210746
AC026401.3,0.028141985
MYH11,0.1409865
AF001548.2,0.0075699477
AF001548.1,1.631449e-05
FOPNL,0.16682285
AC130651.1,0.00017130212
ABCC1,0.13617182
ABCC6,0.010694246
AC136624.1,0.0001876166
NOMO3,0.025213826
AC136624.2,0.00011420142
AC138969.1,0.006403437
NPIPA7,0.0006933659
AC092326.1,3.262898e-05
XYLT1,0.09354747
AC109446.3,0.0003752332
AC025277.1,8.157245e-06
AC010601.1,0.00011420142
AC091489.1,8.157245e-06
NPIPA8,0.00035891868
AC126755.2,0.0001876166
AC126755.4,8.157245e-06
AC126755.3,0.0008401969
NOMO2,0.008467268
AC136618.1,1.631449e-05
RPS15A,17.664766
AC138811.2,0.0002284028
ARL6IP1,0.5734523
AC138811.1,3.262898e-05
SMG1,0.5067508
AC092287.1,0.0025124392
TMC7,0.0030834393
AC099518.4,0.0010522861
AC099518.2,0.00019577386
COQ7,0.16372325
AC099518.1,0.0008401969
AC099518.6,0.0012970045
ITPRIPL2,0.8096522
AC099518.3,4.894347e-05
AC099518.5,0.12560107
SYT17,0.04274198
CLEC19A,0.0008320396
AC130456.2,0.0013296335
TMC5,0.011689427
AC130456.4,0.0
AC130456.3,8.1572456e-05
AC130456.5,0.004706708
GDE1,0.39706564
CCP110,0.14387932
VPS35L,0.21232656
AC002550.2,0.0024634954
KNOP1,0.5333656
AC002550.1,0.0015417227
IQCK,0.18303883
AC027130.1,0.00025287454
GPRC5B,0.27871728
GPR139,0.0
AC092132.1,8.157245e-06
GP2,0.00029366073
UMOD,0.0
PDILT,0.0
AC106796.1,8.157245e-06
ACSM5,0.0049106404
AC137056.1,0.00019577386
ACSM2A,0.0002039311
ACSM2B,0.00014683038
AC141273.1,4.0786224e-05
ACSM3,0.055727597
ACSM1,0.0035402393
THUMPD1,0.52221495
AC004381.1,0.00040786213
ERI2,0.043638956
REXO5,0.010180322
DCUN1D3,0.15990745
LYRM1,0.2202793
DNAH3,0.0006199505
AC008551.1,0.00039154766
TMEM159,0.23610204
AF001550.1,2.4471736e-05
ZP2,0.0
ANKS4B,0.0002284028
CRYM,0.00544902
NPIPB3,0.00076678133
AC005632.4,4.0786224e-05
METTL9,0.9911584
IGSF6,0.010196629
OTOA,0.0011746453
AC092375.2,0.0007341522
NPIPB4,0.023427598
AC092119.2,0.0058487323
UQCRC2,0.7750855
PDZD9,4.894347e-05
AC092119.3,0.0008891406
MOSMO,0.25797677
AC009019.1,8.1572456e-05
VWA3A,0.0005546925
SDR42E2,0.023623358
EEF2K,0.14756589
AC009034.1,0.0008646687
POLR3E,0.10034924
CDR2,0.18773536
AC092338.1,0.0008075678
AC092338.2,0.0023737655
NPIPB5,0.089330204
AC009021.2,8.157245e-06
AC009021.1,0.0014030492
AC130466.1,0.00019577386
HS3ST2,0.0005546925
AC127459.2,1.631449e-05
USP31,0.15416445
SCNN1G,0.00013867316
AC099482.1,8.157245e-06
SCNN1B,0.00019577386
COG7,0.13561675
AC008915.2,0.067675315
GGA2,0.17948128
EARS2,0.055000536
UBFD1,0.36278498
NDUFAB1,1.2267538
PALB2,0.062357463
AC008870.4,0.00016314487
DCTN5,0.30166996
PLK1,0.040500145
AC008870.3,3.262898e-05
ERN2,0.0007586241
AC012317.1,0.0
CHP2,0.00012235866
PRKCB,0.023680454
LINC2194,0.0
CACNG3,1.631449e-05
AC008938.1,3.262898e-05
RBBP6,0.7085404
TNRC6A,0.45773134
LINC01567,0.00030997524
AC008731.1,0.004682237
SLC5A11,0.0004404911
ARHGAP17,0.21237552
LINC02175,0.0051064068
LCMT1,0.30528313
LCMT1-AS2,0.0032139532
AQP8,0.00023656005
ZKSCAN2,0.025768429
AC008741.1,4.0786224e-05
AC008741.2,0.056827504
LINC02191,0.0
HS3ST4,0.0011175441
AC009158.1,0.0
LINC02195,8.157245e-05
AC009035.1,0.00011420142
C16orf82,8.157245e-06
LINC02129,3.262898e-05
KDM8,0.011771025
AC109449.1,0.0013785772
NSMCE1,0.38431728
AC106739.1,0.008051236
AC106739.2,0.01913716
IL4R,0.16239454
IL21R,0.0035891824
IL21R-AS1,0.0002855035
GTF3C1,0.32871586
KIAA0556,0.06136236
AC016597.1,0.00017945937
GSG1L,0.0036136531
XPO6,0.24047369
AC138904.3,0.0021372042
AC138904.1,0.0003426042
SBK1,0.005555069
NPIPB6,0.004298852
EIF3CL,0.000725995
AC138894.2,0.0
AC138894.1,0.0013296336
NPIPB7,2.4471736e-05
CLN3,0.01825618
APOBR,0.0008320395
IL27,0.00032628974
NUPR1,3.103858
AC020765.2,0.008459107
SGF29,0.09007233
SULT1A2,0.01810118
SULT1A1,0.20431893
NPIPB8,0.00030997524
EIF3C,0.047456
NPIPB9,0.00013867316
AC145285.2,0.0027653119
AC145285.3,0.000538378
AC145285.6,0.009087229
ATXN2L,0.22777447
AC133550.1,0.0010033424
TUFM,1.1873544
SH2B1,0.10451693
AC133550.2,0.01885983
ATP2A1,0.0024308665
ATP2A1-AS1,0.0056284815
RABEP2,0.16210006
CD19,0.0013704201
NFATC2IP,0.3314813
AC109460.2,0.0024063946
AC109460.1,0.0030752828
SPNS1,0.34634963
LAT,0.020083442
AC109460.4,2.4471736e-05
AC009093.2,0.02120092
AC009093.1,0.01678784
AC009093.5,0.00013867316
AC009093.4,0.0003262897
AC009093.6,0.0027408402
NPIPB11,0.0021779907
BOLA2,0.003246582
BOLA2-SMG1P6,0.009764295
SLX1B,0.0016069813
SULT1A4,0.0002284028
AC133555.3,0.0016722394
NPIPB12,0.00012235866
SPN,0.0023003498
QPRT,0.85100394
C16orf54,0.0005302208
AC009133.3,0.00021208831
ZG16,0.00017945937
KIF22,0.20685592
AC009133.4,0.0014030492
MAZ,0.71273446
AC009133.2,0.00079941045
AC009133.1,0.03869625
PRRT2,0.052553937
PAGR1,0.00832043
AC120114.5,0.0
MVP,0.77146345
CDIPT,0.46292698
AC120114.3,0.0010686007
SEZ6L2,1.0742838
ASPHD1,0.44526616
KCTD13,0.06326275
AC120114.1,0.0022921928
TMEM219,1.2610873
TAOK2,0.13951553
HIRIP3,0.10240499
INO80E,0.17514195
DOC2A,0.016583892
C16orf92,0.0
FAM57B,0.0012643754
AC093512.2,0.0012888474
ALDOA,0.19705157
AC093512.1,0.0017456549
PPP4C,0.73729306
TBX6,0.006256603
YPEL3,0.9205895
AC012645.1,0.014022473
GDPD3,0.01923507
AC012645.2,0.0003426042
AC012645.4,0.005497963
MAPK3,0.35834128
CORO1A,0.024757171
AC012645.3,0.0006362649
BOLA2B,0.043704215
SLX1A,0.0038094237
SULT1A3,0.016608378
AC106782.1,0.0013704201
NPIPB13,0.0012399036
CD2BP2,0.5523196
AC106782.2,0.015988417
TBC1D10B,0.17981572
AC106782.6,0.0018843287
MYLPF,0.04310896
ZNF48,0.040906534
SEPT1,0.06586479
ZNF771,0.10162984
DCTPP1,0.3284072
SEPHS2,0.42141297
ITGAL,0.0014193633
AC116348.3,4.894347e-05
AC116348.1,0.00012235866
AC116348.2,0.00011420142
ZNF768,0.08089661
AC002310.5,0.0
ZNF747,0.07198177
AC002310.1,0.021812648
ZNF764,0.04196683
ZNF688,0.20121759
AC002310.2,0.0032873675
ZNF785,0.13318609
AC093249.2,0.00031813246
ZNF689,0.076386325
PRR14,0.12646551
FBRS,0.19601393
AC093249.6,0.0073578535
SRCAP,0.022310192
AC106886.5,0.0061587133
PHKG2,0.16869892
CCDC189,0.026681965
RNF40,0.20814192
ZNF629,0.0980573
AC106886.3,0.0012317463
BCL7C,0.8623246
MIR762HG,0.048769154
CTF1,0.07579893
FBXL19-AS1,0.017228344
FBXL19,0.055962913
ORAI3,0.19616897
AC135048.3,0.0040378235
SETD1A,0.07741388
HSD3B7,0.23435923
STX1B,0.023460228
STX4,0.5190267
AC135050.3,0.004967738
AC135050.1,0.0048616943
ZNF668,0.14109798
AC135050.4,1.631449e-05
ZNF646,0.048018705
PRSS53,0.0040704524
AC135050.2,0.0
VKORC1,2.2853272
BCKDK,0.3987234
KAT8,0.18491344
AC009088.3,6.525796e-05
PRSS8,0.025132284
PRSS36,0.013263837
FUS,2.626828
AC009088.2,0.00013867316
AC009088.1,0.0058405763
PYCARD,0.69718647
PYCARD-AS1,0.013940894
TRIM72,0.0021127323
PYDC1,0.0013133187
ITGAM,0.0028387262
ITGAX,0.0064115967
ITGAD,6.525796e-05
COX6A2,0.00044864832
AC026471.5,0.00033444696
ZNF843,0.016094463
AC026471.4,0.014454823
AC026471.1,0.048777238
ARMC5,0.06445357
TGFB1I1,1.2251927
SLC5A2,0.003474982
AC026471.3,0.00066073675
C16orf58,0.22575122
AC026471.2,0.0067705195
AHSP,0.0004241766
LINC02190,0.0
AC074050.2,0.00025287454
AC074050.4,0.0017374975
AC074050.3,3.262898e-05
ZNF720,0.27283785
ZNF267,0.17732812
IGHV1OR16-1,0.0
IGHV1OR16-3,0.0
IGHV3OR16-9,8.157245e-06
AC133485.3,0.0
TP53TG3D,0.0051879794
AC133485.2,0.0
AC138915.3,8.157245e-06
TP53TG3,6.525796e-05
AC137761.1,0.0002855035
IGHV2OR16-5,0.0
AC142086.1,8.157245e-06
IGHV3OR16-15,0.0
IGHV3OR16-6,0.0
IGHV1OR16-2,0.0
IGHV3OR16-10,0.0
AC142086.4,8.157245e-06
IGHV1OR16-4,0.0
IGHV3OR16-8,0.0
AC145350.2,0.0011257016
AC138869.3,0.0
TP53TG3E,0.0
TP53TG3F,0.0
AC136944.1,0.00016314487
AC136944.2,0.0046496084
AC136944.4,0.0
IGHV3OR16-12,0.0
IGHV3OR16-13,0.0
AC136428.1,0.0
IGHV3OR16-11,0.0
IGHV3OR16-7,0.0
AC133561.2,0.0
LINC00273,0.0
LINC02184,0.0
AC135776.1,0.0
AC023824.5,1.631449e-05
AC023824.1,8.157245e-06
AC023824.4,0.0
AC023824.3,0.0
LINC01566,0.0
AC018558.2,0.0
AC018558.1,0.00016314487
AC092325.1,2.4471736e-05
LINC02167,0.0023329786
AC106785.2,5.7100715e-05
SHCBP1,0.038925674
AC092368.3,0.001248061
VPS35,0.79103565
ORC6,0.061160564
MYLK3,0.0017619695
C16orf87,0.23528637
GPT2,0.04228506
DNAJA2,0.715509
AC018845.3,0.0017619693
AC018845.1,8.157245e-06
NETO2,0.04019728
ITFG1-AS1,0.0004975918
ITFG1,0.40511546
AC007494.2,0.0007341522
AC007533.1,0.0006362649
PHKB,0.384603
LINC02133,3.262898e-05
LINC02192,0.0
LINC02134,0.0
ABCC12,0.00017945937
ABCC11,0.0003426042
LONP2,0.44984418
SIAH1,0.19679676
N4BP1,0.49854556
AC026470.2,3.262898e-05
AC023813.1,0.0
AC007611.1,0.0016967113
AC023813.3,0.0005546925
AC023813.4,3.262898e-05
CBLN1,0.0009951844
AC007614.1,0.00018761662
C16orf78,0.00010604419
AC007861.1,8.157245e-06
AC007861.2,0.0
LINC02179,5.7100715e-05
ZNF423,0.02565425
AC007603.1,8.157245e-06
CNEP1R1,0.09204622
AC007610.1,5.7100715e-05
HEATR3,0.05778998
AC007610.2,0.0
TENT4B,0.14984998
ADCY7,0.056786913
BRD7,0.66158247
AC007493.2,7.341521e-05
LINC02178,0.00013051591
AC007493.1,0.0002284028
NKD1,0.18082123
AC007608.2,0.00037523318
AC007608.1,0.006330022
AC007608.3,0.0057263696
SNX20,0.0010196568
NOD2,0.012635705
AC007728.2,0.004665923
CYLD,0.37884519
AC007728.1,0.0002855035
LINC02168,8.157245e-06
LINC02128,7.341521e-05
AC025810.1,0.0
LINC02127,0.0
AC027688.2,0.0
SALL1,0.008132809
AC087564.1,0.0053103436
AC007344.1,0.0
HNRNPA1P48,0.073238164
LINC01571,0.00012235869
AC009039.1,0.0
LINC00919,0.0
LINC02180,0.0
AC007333.2,0.0006933659
AC007333.1,0.0
TOX3,0.0026103253
CASC16,0.00016314487
AC026462.3,0.0
AC026462.4,0.0
AC007906.2,0.014152944
CHD9,1.1425678
AC007342.4,4.894347e-05
AC007342.5,9.788694e-05
RBL2,0.26512155
AKTIP,0.10839949
RPGRIP1L,0.25299364
FTO,0.22318216
AC007496.2,0.002536911
AC007496.1,8.97297e-05
AC007347.1,2.4471736e-05
LINC02169,0.0
IRX3,0.24547604
AC018553.2,0.00037523318
AC018553.1,0.0034423533
LINC02140,8.157245e-06
LINC02183,1.631449e-05
AC007491.1,0.0
CRNDE,0.2824795
IRX5,0.0768442
AC106738.1,0.0004894346
AC106738.2,8.157245e-06
AC109462.1,7.341521e-05
AC109462.3,4.894347e-05
IRX6,0.0101395305
AC109462.2,3.262898e-05
MMP2,6.685055
AC007336.2,8.157245e-06
MMP2-AS1,0.00015498763
LPCAT2,0.08804185
AC007336.1,0.008711987
CAPNS2,0.00045680557
SLC6A2,4.894347e-05
CES1,0.06454472
CES5A,4.894347e-05
AC007495.1,0.000301818
AC007495.2,0.0
AC079411.1,0.0
GNAO1,0.0064360676
DKFZP434H168,1.631449e-05
AC009102.2,8.97297e-05
AMFR,0.18975812
AC092140.1,0.015751857
NUDT21,0.34362587
OGFOD1,0.22260341
AC092140.2,0.002528754
BBS2,0.12788512
MT4,0.0
MT3,1.9449122
MT2A,44.52703
AC026461.3,0.0005220635
MT1E,8.99933
MT1M,1.8225298
MT1A,0.23228149
MT1B,0.003581029
MT1F,0.71633613
MT1G,2.3383822
MT1H,0.45807156
AC026461.4,0.00042417663
MT1X,4.8265076
AC106779.1,0.0015825091
NUP93,0.11528331
SLC12A3,9.788694e-05
HERPUD1,1.9061016
CETP,0.0029366114
NLRC5,0.12941822
AC023825.2,0.0001468304
AC009090.2,0.0001876166
CPNE2,0.19259751
FAM192A,0.34851146
RSPRY1,0.43509007
ARL2BP,0.79129
AC009090.3,0.0003997049
PLLP,0.09499313
CCL22,0.00019577387
CX3CL1,0.023753874
CCL17,0.00028550357
CIAPIN1,0.2154748
COQ9,0.28151628
POLR2C,0.36545146
DOK4,0.08667975
CCDC102A,0.13553526
ADGRG5,0.00017130213
ADGRG1,0.021200886
AC018552.3,0.0
ADGRG3,0.0004241766
AC018552.2,1.631449e-05
DRC7,0.0006362649
KATNB1,0.06634584
KIFC3,0.26359713
AC092118.2,0.0011257016
AC092118.1,0.002545068
CNGB1,0.0024390232
TEPP,0.010857386
ZNF319,0.03102109
USB1,0.1886003
MMP15,0.07196643
CFAP20,0.2673811
AC026771.1,1.631449e-05
AC009107.2,0.0009707134
CSNK2A2,0.39084217
CCDC113,0.017676994
PRSS54,4.894347e-05
GINS3,0.01708151
AC009118.1,0.0
AC009118.2,0.0030344964
LINC02137,7.341521e-05
NDRG4,0.04729337
SETD6,0.06070989
CNOT1,0.35635737
AC009118.3,0.013973528
SLC38A7,0.118015714
GOT2,0.22743995
AC092378.1,0.00035076146
AC092378.2,1.631449e-05
LINC02141,0.00013867316
AC018554.3,6.525796e-05
AC018554.1,8.157245e-06
AC009081.1,0.0
CDH8,0.03463477
AC012174.1,0.00039154766
AC009110.1,1.631449e-05
AC138305.1,0.00071783765
AC138305.2,0.0
AC092337.1,0.0005791642
AC093536.2,0.00017130212
AC012322.1,8.157245e-06
AC092131.1,0.00016314487
CDH11,3.2794335
LINC02126,0.00810018
AC009055.2,7.341521e-05
AC009055.1,5.7100715e-05
LINC00922,0.020850196
AC092138.2,0.0002284028
AC092138.1,0.00015498763
AC022164.1,0.0014112063
CDH5,0.010033448
LINC00920,0.014332461
BEAN1,0.03874523
BEAN1-AS1,0.00027734626
AC010542.3,3.262898e-05
TK2,0.26774797
AC010542.2,0.014854534
AC010542.4,0.0036462836
CKLF,0.38069668
CKLF-CMTM1,0.00044864832
AC010542.5,0.0020474743
CMTM1,0.0010686007
CMTM2,0.004543567
AC010542.1,4.894347e-05
CMTM3,1.0115907
CMTM4,0.19819176
DYNC1LI2,1.0706905
AC018557.1,0.0070560304
AC018557.2,4.0786224e-05
AC044802.1,0.002284035
TERB1,0.0004241766
NAE1,0.41250548
AC044802.2,0.0014601501
CA7,0.00026918904
PDP2,0.032073315
CDH16,0.00043233385
RRAD,0.25534037
FAM96B,1.1255512
CES2,0.21104574
CES3,0.0004975918
CES4A,0.030050525
CBFB,0.20547497
C16orf70,0.062332917
B3GNT9,0.18936628
TRADD,0.42170566
FBXL8,0.08941987
AC074143.1,9.788694e-05
HSF4,0.038867477
NOL3,0.18928719
KIAA0895L,0.09455019
EXOC3L1,0.010098729
E2F4,0.22493592
ELMO3,0.013263824
LRRC29,0.03931603
TMEM208,1.4057842
FHOD1,0.095219456
SLC9A5,0.0047719646
PLEKHG4,0.045066576
KCTD19,0.0013785772
LRRC36,0.0024390235
TPPP3,0.1971422
ZDHHC1,0.068058655
HSD11B2,0.011354955
AC009061.1,8.157245e-06
ATP6V0D1,0.6026931
AC009061.2,0.035686463
AGRP,0.00023656005
AC027682.6,0.025491167
RIPOR1,0.23746467
AC027682.5,5.7100715e-05
AC027682.2,0.0036707527
AC027682.3,0.0004812773
AC027682.4,0.0046903947
AC027682.1,0.0026918973
CTCF,0.44740567
AC009095.1,0.0007015231
CARMIL2,0.0015090939
ACD,0.09516184
PARD6A,0.011803649
ENKD1,0.09502322
C16orf86,0.047635376
GFOD2,0.13118798
RANBP10,0.067153245
TSNAXIP1,0.011795498
CENPT,0.18687163
THAP11,0.191226
NUTF2,0.7196364
EDC4,0.009617463
AC040162.3,0.00041601935
NRN1L,0.0003262897
PSKH1,0.09204611
CTRL,0.00076678133
AC040162.1,0.017105984
PSMB10,0.1584789
LCAT,0.061525512
SLC12A4,0.2231087
DPEP3,0.002365605
DPEP2,0.00036707596
DUS2,0.03913655
DPEP2NB,2.4471736e-05
DDX28,0.043736726
NFATC3,0.20219621
AC020978.3,4.0786224e-05
AC020978.5,0.004584352
ESRP2,0.003703382
PLA2G15,0.11019379
AC020978.2,5.7100715e-05
SLC7A6,0.13648154
SLC7A6OS,0.16304621
PRMT7,0.107975245
SMPD3,0.07541821
AC099521.1,0.0008646687
ZFP90,0.19914572
AC126773.1,2.4471736e-05
AC126773.4,0.0012888472
CDH3,0.094062455
AC126773.2,0.016787836
CDH1,0.04292214
AC099314.1,0.00031813246
TANGO6,0.05875243
AC009137.1,0.0001468304
HAS3,0.0050493088
CHTF8,0.21532796
UTP4,0.110887334
SNTB2,0.6952553
AC026464.4,0.00054653524
VPS4A,0.30331728
COG8,0.054845497
COG8-1,0.02480601
PDF,0.0021045753
AC026464.1,8.157245e-06
NIP7,0.23312563
TMED6,0.0013459481
TERF2,0.18540268
CYB5B,0.3139534
NFAT5,0.54162663
NQO1,0.19168615
AC092115.2,0.0011257016
AC092115.3,0.001337791
NOB1,0.30475312
WWP2,0.07734045
CLEC18A,0.0073415446
PDPR,0.17157792
AC009060.1,0.0010604435
CLEC18C,0.0019740588
EXOSC6,0.28129548
AARS,0.27835166
DDX19B,0.12253427
DDX19A,0.18860796
ST3GAL2,0.18356729
AC012184.1,0.0023166647
FUK,0.025254618
COG4,0.21545821
SF3B3,0.355542
IL34,0.04467498
MTSS1L,0.0536467
VAC14,0.09821228
AC020763.1,0.0003997049
VAC14-AS1,0.00090545503
AC027281.1,0.00012235866
HYDIN,0.045229472
AC138625.2,0.00013051591
AC138625.1,4.0786224e-05
CMTR2,0.22257066
AC106736.1,8.157245e-06
CALB2,1.6142223
LINC02136,0.0
TLE7,4.894347e-05
ZNF23,0.01153446
AC010547.4,8.1572456e-05
AC010547.1,0.0023166644
ZNF19,0.025621645
AC010547.3,2.4471736e-05
CHST4,0.0025042817
TAT,0.002161676
TAT-AS1,0.0014030492
AC009097.2,0.0023411363
MARVELD3,0.054332014
PHLPP2,0.05662369
AC009097.1,0.00011420142
AC009097.4,0.0003426042
AC009097.3,0.00022024557
AP1G1,0.2835224
ATXN1L,0.10342409
IST1,0.5291227
ZNF821,0.07666352
PKD1L3,0.0017864413
DHODH,0.08175355
TXNL4B,0.09303319
HP,4.514306
HPR,0.008663045
AC009087.1,6.525796e-05
DHX38,0.21306847
PMFBP1,0.0010604435
AC009075.1,0.00012235866
LINC01572,0.006215815
AC004158.1,0.00076678133
AC004943.2,0.013883803
AC004943.3,0.00041601935
ZFHX3,0.40551612
AC004943.1,0.0014030492
AC116667.1,0.010082431
HCCAT5,0.00013051591
AC116667.2,0.00013867316
AC140912.1,0.018264314
LINC01568,1.631449e-05
AC087565.2,2.4471736e-05
AC087565.1,4.894347e-05
AC138627.1,0.001427521
AC009120.4,0.0016151384
AC009120.5,0.0016559248
PSMD7,1.0681245
AC009120.3,0.00030997524
AC009053.2,0.018060401
NPIPB15,0.037358515
CLEC18B,0.0049840515
AC009053.3,0.00012235866
GLG1,1.2939917
RFWD3,0.064429335
MLKL,0.093734816
FA2H,0.00035891868
WDR59,0.13442601
ZNRF1,0.28919962
AC099508.1,0.0007749387
LDHD,0.002724526
AC099508.2,8.157245e-06
ZFP1,0.05992688
CTRB2,8.97297e-05
CTRB1,0.0002284028
BCAR1,0.5009438
CFDP1,1.2421046
AC009163.4,0.00012235866
AC009163.7,0.006892883
TMEM170A,0.19289023
CHST6,0.022253111
AC009163.1,0.00090545515
AC009163.6,0.00013867316
AC009163.2,8.157245e-06
CHST5,9.788694e-05
TMEM231,0.04136329
AC025287.2,0.0010278143
GABARAPL2,1.3832655
AC025287.3,0.0013948919
ADAT1,0.105210476
KARS,0.38882798
TERF2IP,0.82921225
AC025287.4,0.00066073675
DUXB,6.525796e-05
CPHXL,4.0786224e-05
AC105430.1,8.157245e-06
AC010528.1,0.0
CNTNAP4,0.0012643752
AC108125.1,0.00013867316
LINC02125,0.00029366073
AC106729.1,2.4471736e-05
MON1B,0.17325008
SYCE1L,0.21912138
AC009139.2,0.00017945937
AC009139.1,0.00068520854
ADAMTS18,0.0035076109
AC025284.1,1.631449e-05
LINC02131,1.631449e-05
NUDT7,0.03883493
AC092134.1,0.00017945937
VAT1L,0.028019674
AC079414.1,4.0786224e-05
CLEC3A,9.788694e-05
WWOX,0.11727354
WWOX-AS1,0.0001468304
AC046158.1,0.0028876683
AC009145.3,0.0006770513
AC092376.2,0.017048882
AC092376.1,0.0043722726
AC084064.1,4.894347e-05
MAF,1.3979794
AC009159.2,0.0020230021
AC009159.3,0.0098050665
AC009159.1,0.0007994104
LINC01229,0.0009299269
MAFTRR,0.0068928837
LINC01228,0.00036707593
AC022166.1,4.0786224e-05
AC105411.1,0.001019657
AC022166.2,0.0
DYNLRB2,0.02036896
AC108097.1,5.7100715e-05
LINC01227,5.7100715e-05
CDYL2,0.03319071
AC099313.1,5.7100715e-05
LINC02170,0.0012970045
CMC2,0.29750288
CENPN,0.0547406
AC092718.2,0.00025287454
AC092718.8,0.00058732147
ATMIN,0.33211717
C16orf46,0.008116494
AC092718.3,0.007194707
AC092718.5,0.00575084
AC092718.6,0.0012806901
AC092718.1,0.0044864654
GCSH,0.6368782
BCO1,0.0018190703
AC009148.1,0.0070315585
GAN,0.15316944
CMIP,0.38984838
AC099524.1,4.894347e-05
PLCG2,0.7934031
AC092142.2,0.0
SDR42E1,0.025254596
HSD17B2,0.02401497
AC092142.1,0.001142016
MPHOSPH6,0.28253636
AC138304.1,8.157245e-06
CDH13,0.04624979
AC125793.1,4.0786224e-05
AC009063.3,0.0
AC009063.2,0.0
AC009063.1,0.0
AC009119.1,0.00010604419
HSBP1,1.9094893
MLYCD,0.119174
AC009119.2,0.0016477675
AC009119.3,1.631449e-05
OSGIN1,0.022832198
NECAB2,0.0036054961
SLC38A8,0.00016314487
MBTPS1,0.66493595
AC040169.1,0.020931775
HSDL1,0.09458269
DNAAF1,0.003931786
TAF1C,0.06419259
ADAD2,0.00026918904
AC009123.1,9.788694e-05
KCNG4,5.7100715e-05
WFDC1,0.08975987
AC010551.2,1.631449e-05
ATP2C2,0.0024879675
ATP2C2-AS1,0.00082388235
TLDC1,0.14422208
AC022165.1,0.0001468304
COTL1,0.5911192
AC092145.1,2.4471736e-05
KLHL36,0.22140454
USP10,0.27776444
CRISPLD2,1.2777796
LINC02176,4.894347e-05
ZDHHC7,0.1678666
KIAA0513,0.034658786
FAM92B,0.0007504664
LINC02139,0.00088098325
AC026469.1,0.00025287454
GSE1,0.14080463
LINC00311,0.009030129
AC133540.1,0.0008075678
AC092127.2,0.0001468304
AC092127.1,0.0006525794
GINS2,0.05985555
C16orf74,0.027693395
AC018695.2,0.0001468304
EMC8,0.28192398
AC018695.4,7.341521e-05
AC018695.3,0.0
COX4I1,4.3282247
IRF8,0.01338618
AC092723.5,0.0
LINC02132,2.4471736e-05
AC092723.4,8.157245e-06
AC092723.1,0.0
AC092723.3,3.262898e-05
AC135012.1,0.0012235892
AC135012.3,1.631449e-05
LINC01082,2.4471736e-05
AC040170.1,0.0012970045
LINC02135,1.631449e-05
LINC00917,1.631449e-05
AC092327.2,0.0
FENDRR,0.011779155
FOXF1,0.030646117
AC009108.3,0.00043233385
MTHFSD,0.05530224
FOXC2-AS1,0.00038339043
FOXC2,0.017815612
FOXL1,0.0046496093
AC009108.2,0.0
AC009154.1,8.157245e-06
AC009154.2,4.0786224e-05
LINC02188,9.788694e-05
LINC02181,9.788694e-05
AC106745.1,0.00017130212
C16orf95,0.0076678363
AC136285.1,0.0
AC010531.1,4.0786224e-05
AC010531.6,0.005081936
FBXO31,0.07619855
AC010531.7,6.525796e-05
AC010531.5,0.0001876166
MAP1LC3B,1.1827275
AC010531.3,0.0019332723
ZCCHC14,0.19964342
AC092720.1,0.0001468304
AC092720.2,8.157245e-06
JPH3,0.0005546925
AC010536.3,0.00010604419
AC010536.1,0.00064442214
KLHDC4,0.08282961
AC126696.3,0.00013051591
AC126696.1,8.157245e-06
SLC7A5,0.044381674
AC126696.2,2.4471736e-05
CA5A,0.0025532257
BANP,0.12155557
AC134312.4,0.0008646687
AC134312.3,0.00043233385
AC134312.1,0.00093808427
AC134312.2,0.0005220635
AC134312.5,0.04258701
AC134312.6,0.00025287457
LINC02182,0.000929927
AC138512.1,0.00023656007
ZNF469,0.49483636
ZFPM1,0.31122932
AC116552.1,4.894347e-05
ZC3H18,0.30107468
IL17C,0.0005220636
CYBA,3.7665992
MVD,0.11638445
SNAI3-AS1,0.01696731
SNAI3,0.00038339043
RNF166,0.06914343
AC138028.3,8.157245e-06
CTU2,0.099329606
AC138028.6,0.0009788704
PIEZO1,0.25962582
AC138028.4,0.00268374
AC138028.2,0.0014846219
AC138028.5,4.894347e-05
AC138028.1,0.008932238
CDT1,0.036005527
APRT,2.0730512
GALNS,0.20630687
TRAPPC2L,0.9650721
PABPN1L,6.525796e-05
CBFA2T3,0.012594901
AC092384.2,0.00046496282
AC092384.1,0.0008972978
AC135782.2,0.0
AC135782.1,0.00039154766
ACSF3,0.1323135
AC135782.3,0.0006281077
LINC00304,0.00079125323
LINC02138,8.157245e-06
CDH15,0.04828849
SLC22A31,0.00744758
