,Cycling.cancer.cell.2
PCA3,0.011712981
FOXB2,0.000120442
VPS13A-AS1,6.0221e-05
VPS13A,0.34412646
GNA14,0.000722652
GNA14-AS1,0.0
GNAQ,0.51950145
CEP78,0.4996322
PSAT1,0.9227087
AL512634.1,0.00039143654
AL358975.1,0.000120442
TLE4,0.14287695
AL161912.2,0.0
AL161782.1,3.01105e-05
LINC01507,0.0
AL138749.1,0.0
TLE1,0.55945563
AL591368.1,0.0015055244
SPATA31D4,0.0
AL158154.2,0.0013549721
SPATA31D1,0.0
AL162726.1,0.0
AL162726.4,0.0
RASEF,0.18948662
AL137847.1,0.00036132603
FRMD3,0.025985377
AL137847.2,0.0009936462
IDNK,0.056607023
UBQLN1,0.43447566
AL354920.1,0.016530724
GKAP1,0.22607031
AL354733.1,0.0001505525
AL354733.2,0.0005720996
KIF27,0.09012049
C9orf64,0.10698388
HNRNPK,3.775412
AL354733.3,0.038179886
RMI1,0.31022698
AL390838.1,0.00033121553
SLC28A3,0.03230849
AL356134.1,0.000180663
NTRK2,0.013911068
AGTPBP1,0.11210312
AL157882.1,0.0
AL353743.2,0.0005720996
NAA35,0.24744694
GOLM1,0.39826006
C9orf153,0.002137844
ISCA1,0.51902
TUT7,0.22622038
AL158828.1,3.01105e-05
AL353613.1,0.000180663
GAS1,0.29047418
GAS1RR,0.0041552535
AL513318.2,0.0032820445
C9orf170,0.007979273
DAPK1,0.08111656
CTSL,0.58209544
AL772337.2,3.01105e-05
AL772337.1,0.0001505525
SPATA31E1,0.0
AL353572.3,0.0
CDK20,0.038932595
SPIN1,0.6428207
NXNL2,0.16479789
AL592486.1,0.00030110503
AL772202.1,0.0
C9orf47,0.008099716
S1PR3,0.057359844
SHC3,0.004787575
CKS2,1.6451501
SECISBP2,0.4323705
SEMA4D,0.14929202
GADD45G,0.13775745
AL606807.1,0.0017765185
BX470209.1,3.01105e-05
BX470209.2,3.01105e-05
AL161629.1,3.01105e-05
MIR4290HG,3.01105e-05
LINC01508,0.03266977
LINC01501,6.0221e-05
DIRAS2,0.030983647
SYK,0.43300447
AL355607.1,3.01105e-05
AL355607.2,0.000180663
AL158071.3,0.004576802
AL158071.1,0.0012044195
AL158071.4,0.0021077334
LINC00484,0.00066243106
AL158071.5,0.0117430985
AUH,0.1429989
NFIL3,0.14615986
AL353764.1,0.0016560764
ROR2,0.0331816
SPTLC1,0.41870037
AL136097.2,6.0221e-05
IARS,0.7124551
NOL8,0.46461478
CENPP,0.13004975
OGN,0.002047513
OMD,0.00078287296
ASPN,0.0018969602
ECM2,0.0040950323
IPPK,0.067657284
BICD2,0.1842486
ZNF484,0.019331042
FGD3,0.01502518
SUSD3,0.37279314
AL451065.1,6.0221e-05
CARD19,0.27048263
NINJ1,0.31287956
AL390760.1,6.0221e-05
WNK2,0.09258974
C9orf129,0.000120442
AL583839.2,0.0
AL583839.1,0.003161603
FAM120AOS,0.4215929
FAM120A,0.9934714
PHF2,0.11372912
AL442224.1,0.00054198905
BARX1,0.0037337039
BARX1-DT,6.0221e-05
PTPDC1,0.08819301
AL158152.2,0.0013248613
AL158152.1,0.06648301
MIRLET7DHG,0.0016259662
ZNF169,0.046821356
NUTM2F,9.03315e-05
AL691447.2,0.00451658
MFSD14B,0.31655014
PCAT7,0.030110456
FBP2,0.0001505525
FBP1,0.05166924
C9orf3,0.61380994
AL353768.1,9.03315e-05
FANCC,0.10827866
AL354893.2,0.00021077349
AL161729.3,0.0025895014
PTCH1,0.083013676
AL161729.2,0.0022883965
AL161729.1,0.017313607
AL161729.4,0.0043961382
AL392185.1,0.0
AL354861.2,0.00066243106
LINC00476,0.07623861
AL354861.3,3.01105e-05
ERCC6L2,0.16383544
LINC00092,0.00027099453
AL449403.1,3.01105e-05
AL449403.2,3.01105e-05
HSD17B3,0.000120442
AL160269.1,0.000722652
HSD17B3-AS1,0.0
SLC35D2,0.1198716
ZNF367,0.17307833
HABP4,0.05160881
CDC14B,0.07897863
AAED1,0.1805768
AL589843.1,0.0041853637
ZNF510,0.043087717
ZNF782,0.03863147
MFSD14C,0.47178376
NUTM2G,0.00084309385
CTSV,0.28996378
AL590705.3,0.0
AL590705.1,0.0146036325
AL590705.2,0.0
CCDC180,0.029297411
TDRD7,0.08385689
TMOD1,0.49945953
AL162385.1,0.00039143654
TSTD2,0.13450705
NCBP1,0.21276133
AL162385.2,0.000120442
XPA,0.29125828
AL445531.1,0.000120442
PTCSC2,0.0
FOXE1,0.001174309
TRMO,0.07193287
HEMGN,9.03315e-05
ANP32B,3.2751093
AL354726.1,3.01105e-05
NANS,0.6336449
TRIM14,0.2782221
CORO2A,0.21107554
TBC1D2,0.07127053
GABBR2,0.023847522
ANKS6,0.16729702
GALNT12,0.15763254
AL136084.2,0.00030110503
COL15A1,0.0037337034
AL136084.3,3.01105e-05
TGFBR1,0.12059477
ALG2,0.21423669
SEC61B,2.8559828
AL137067.1,0.001174309
AL162394.1,3.01105e-05
AL359710.1,0.0008732043
NR4A3,0.029779218
STX17-AS1,0.027551055
STX17,0.25024766
AL358937.1,0.00024088401
ERP44,0.58311796
INVS,0.045014728
TEX10,0.22808686
MSANTD3,0.20655976
MSANTD3-TMEFF1,0.000120442
TMEFF1,0.008972915
CAVIN4,0.027159613
PLPPR1,0.0018969602
BAAT,0.0010839778
MRPL50,0.3903419
ZNF189,0.08111656
ALDOB,0.00084309385
TMEM246-AS1,6.0221e-05
TMEM246,0.10303848
RNF20,0.26978847
GRIN3A,0.0
PPP3R2,6.0221e-05
LINC00587,3.01105e-05
CYLC2,0.0
LINC01492,9.03315e-05
AL390962.1,0.0
AL590381.1,9.03315e-05
SMC2-AS1,0.0036433728
SMC2,1.411728
OR13F1,0.0
AL450426.1,0.0
OR13C4,6.0221e-05
OR13C3,0.00021077349
OR13C8,0.0
OR13C5,0.000180663
OR13C2,0.0
OR13C9,0.0
OR13D1,0.0
NIPSNAP3A,0.20935962
NIPSNAP3B,0.013098085
ABCA1,0.20526421
AL359182.1,0.0018367394
AL359182.2,0.00045165754
SLC44A1,0.6488785
FSD1L,0.08741007
AL158070.1,0.00036132603
FKTN,0.12447935
TAL2,0.0020776233
TMEM38B,0.12929657
LINC01505,0.0005720996
AL732323.1,3.01105e-05
AL451140.1,0.0
AL512649.2,0.0
ZNF462,0.13932441
AL807761.4,0.0001505525
AL807761.3,0.0
RAD23B,0.89609516
LINC01509,3.01105e-05
KLF4,0.17392036
AL353742.1,0.0
AL358779.1,0.0
ACTL7B,6.0221e-05
ACTL7A,6.0221e-05
ELP1,0.13369398
FAM206A,0.085242
CTNNAL1,0.6698439
TMEM245,0.51869124
FRRS1L,0.033663433
EPB41L4B,0.09027078
PTPN3,0.17223589
PALM2,0.024720702
AL158829.1,9.03315e-05
PALM2-AKAP2,0.001625966
AKAP2,0.0033723777
C9orf152,0.009394462
TXN,4.666278
TXNDC8,0.0
SVEP1,0.0025292803
AL592463.1,0.00030110503
MUSK,0.00042154704
LPAR1,0.046520326
AL162414.1,9.03315e-05
OR2K2,0.0
ECPAS,0.3610187
ZNF483,0.026045559
PTGR1,0.7909669
AL135787.1,0.00021077349
DNAJC25,0.13637364
DNAJC25-GNG10,0.0049682404
GNG10,0.020776335
C9orf84,0.0018066289
UGCG,0.47859246
SUSD1,0.026557434
PTBP3,0.649874
HSDL2,0.37257886
C9orf147,0.005570445
KIAA1958,0.17030942
INIP,0.31730157
AL390067.1,0.0008430939
SNX30,0.08334495
SLC46A2,0.0015958557
AL139041.1,0.0019872917
ZNF883,0.055342447
ZFP37,0.021378523
FAM225B,0.0018066288
FAM225A,0.003161603
SLC31A2,0.014964961
FKBP15,0.14366098
SLC31A1,0.2438649
CDC26,0.5152304
PRPF4,0.43032348
RNF183,0.057058737
WDR31,0.04119085
BSPRY,0.16627449
HDHD3,0.22574002
ALAD,0.11195259
POLE3,0.8093717
C9orf43,0.010809661
RGS3,0.165611
AL162727.2,0.0
AL162727.1,0.00042154704
AL157702.2,0.0025292803
ZNF618,0.47394803
AMBP,0.004787576
KIF12,0.051849738
COL27A1,0.06594139
ORM1,0.0017464086
ORM2,0.001174309
AKNA,0.06238813
AL138895.1,0.0015055242
WHRN,0.02577456
ATP6V1G1,2.4315975
TMEM268,0.04372006
TEX53,3.01105e-05
TEX48,0.00024088401
TNFSF15,0.042064104
TNFSF8,6.0221e-05
TNC,0.04929059
AL162425.1,3.01105e-05
DEC1,0.00027099453
AL355601.1,0.00042154704
AL691420.1,0.015235947
LINC00474,0.0
AL691426.1,0.0
PAPPA,0.008430931
PAPPA-AS2,0.0
AL137024.1,3.01105e-05
PAPPA-AS1,0.0013248613
ASTN2,0.030020058
ASTN2-AS1,3.01105e-05
AL133284.1,0.000120442
TRIM32,0.06916277
AL161630.1,9.03315e-05
AL160272.2,3.01105e-05
TLR4,0.00033121553
AL160272.1,0.0037337039
AL354754.1,0.0011140881
BRINP1,0.0039444794
AC006288.1,0.0
LINC01613,6.0221e-05
AL441989.1,3.01105e-05
CDK5RAP2,0.4895425
MEGF9,0.08602504
FBXW2,0.28890753
B3GNT10,0.012465759
PSMD5,0.16988806
PHF19,0.40476462
TRAF1,0.010327892
C5,0.019361142
CNTRL,0.19593121
RAB14,0.82283103
GSN,1.681821
AL513122.2,0.00036132603
GSN-AS1,0.002920718
STOM,0.1638654
AL359644.1,0.019150361
DAB2IP,0.15763357
AL357936.1,0.0
TTLL11,0.011983983
TTLL11-IT1,0.00042154704
NDUFA8,1.4047898
MORN5,0.006413539
LHX6,0.0077082813
RBM18,0.16805108
MRRF,0.21794109
PTGS1,0.9330557
AL359636.3,3.01105e-05
AL359636.1,0.01330885
AL359636.2,0.0001505525
OR1J1,0.00021077349
OR1J2,0.0001505525
OR1J4,9.03315e-05
OR1N1,0.0
OR1N2,0.001174309
OR1L8,0.0005720996
AL162254.1,0.000722652
OR1Q1,0.0005118786
OR1B1,0.0
OR1L1,3.01105e-05
OR1L3,9.03315e-05
OR1L4,0.0
OR1L6,0.0
OR5C1,0.0
PDCL,0.276231
OR1K1,3.01105e-05
RC3H2,0.32699564
ZBTB6,0.075124525
ZBTB26,0.051307667
RABGAP1,0.4200858
GPR21,9.03315e-05
STRBP,0.5980824
CRB2,0.15928593
DENND1A,0.11978118
AL445489.1,0.0001505525
AL390774.2,3.01105e-05
LHX2,0.003161602
AC006450.3,0.000180663
AC006450.2,0.0
NEK6,0.14835827
AL162724.2,3.01105e-05
PSMB7,1.3353245
ADGRD2,0.0008732044
NR5A1,0.001686187
AL354979.1,0.0001505525
NR6A1,0.052060477
MIR181A2HG,0.008551371
AL354928.1,0.00021077349
OLFML2A,0.056456666
WDR38,0.0058414377
RPL35,18.51443
ARPC5L,1.4793159
GOLGA1,0.12104622
SCAI,0.1669975
PPP6C,0.21739943
RABEPK,0.167599
HSPA5,2.9462407
AL354710.2,0.0006925415
GAPVD1,0.28568637
MAPKAP1,0.44492656
AL162584.1,3.01105e-05
PBX3,0.08686816
AL589923.1,0.0
AL162391.1,0.0
MVB12B,0.03691523
AL356309.2,0.0
AL356309.1,0.0
AL161908.1,0.005028461
LMX1B,0.008852474
ZBTB43,0.27791846
ZBTB34,0.050314084
RALGPS1,0.11842688
ANGPTL2,0.022251697
AL450263.1,9.03315e-05
GARNL3,0.018548151
SLC2A8,0.16010234
ZNF79,0.00948479
RPL12,23.515465
LRSAM1,0.049621552
FAM129B,0.38175896
STXBP1,0.1274305
AL162426.1,0.0073469575
PTRH1,0.3449103
CFAP157,0.012074307
TTC16,0.007316847
TOR2A,0.14275746
SH2D3C,0.0020475127
CDK9,0.20083873
FPGS,0.26117644
ENG,0.024841161
AL162586.1,0.0076480587
AK1,0.06344199
AL157935.2,0.00039143654
ST6GALNAC6,0.0049080183
ST6GALNAC4,0.16413541
PIP5KL1,0.028002698
AL157935.1,0.0012044195
DPM2,0.44101185
FAM102A,0.19707428
AL360268.2,3.01105e-05
NAIF1,0.03601193
SLC25A25,0.29586482
AL360268.1,0.00027099453
SLC25A25-AS1,0.03519894
PTGES2,0.71699876
AL590708.1,0.003673483
LCN2,3.0197532
C9orf16,2.3769233
CIZ1,0.23350705
DNM1,0.06338175
GOLGA2,0.54033726
SWI5,0.50535494
TRUB2,0.32386443
AL359091.4,0.0056306673
COQ4,0.45829484
SLC27A4,0.078496814
URM1,0.3493057
AL359091.1,3.01105e-05
CERCAM,0.13812041
ODF2,0.19457588
ODF2-AS1,0.00021077349
GLE1,0.14074014
AL356481.1,0.008129827
SPTAN1,0.94232017
AL356481.3,0.0005118786
WDR34,0.88747585
HMGA1P4,0.008732031
SET,5.1934795
PKN3,0.05573384
ZDHHC12,0.8598035
AL441992.1,0.03851107
ZER1,0.1075261
TBC1D13,0.091174096
ENDOG,0.46744388
SPOUT1,0.15555543
KYAT1,0.026105748
LRRC8A,0.17163394
PHYHD1,0.10261642
AL672142.1,0.0
DOLK,0.09349313
NUP188,0.16687731
AL592211.1,0.005269344
SH3GLB2,0.31522554
MIGA2,0.095811784
DOLPP1,0.06383335
CRAT,0.08205002
AL158151.2,0.0
PTPA,0.35059994
AL158151.4,0.0025895014
IER5L,1.1753241
AL158151.3,0.0031314925
AL158151.1,0.055583272
AL161785.2,0.00045165754
AL161785.3,0.0008129834
AL161785.1,0.021137645
C9orf106,0.005028461
AL353803.5,3.01105e-05
LINC01503,0.372971
AL353803.2,0.0057511083
AL353803.1,0.004516579
AL353803.4,0.0010839776
AL391056.1,0.0023185068
NTMT1,0.6044066
C9orf50,0.0090632485
ASB6,0.1200528
AL590369.1,0.0037035942
PRRX2,0.13324139
PRRX2-AS1,0.0
PTGES,0.031405162
TOR1B,0.06699487
TOR1A,0.2602443
C9orf78,0.62740654
USP20,0.036313023
FNBP1,0.58043957
AL158207.2,0.00021077349
AL136141.1,0.0008732043
GPR107,0.2205601
AL360004.1,0.0008732043
NCS1,0.38962236
HMCN2,0.010297785
ASS1,2.0828786
FUBP3,0.25593755
PRDM12,0.0008732043
EXOSC2,0.20366862
ABL1,0.15986137
QRFP,0.000120442
FIBCD1,0.0010538672
AL161733.1,0.0
LAMC3,0.012315196
AIF1L,0.65421087
NUP214,0.30019933
AL157938.2,0.0012044195
AL157938.3,0.04862792
FAM78A,0.002198065
PLPP7,0.00033121547
PRRC2B,0.82991385
AL358781.1,0.00773839
POMT1,0.07268564
AL358781.2,0.0029207184
UCK1,0.17256725
PRRT1B,3.01105e-05
RAPGEF1,0.18491156
AL160271.1,0.0
MED27,0.16479957
NTNG2,0.014964962
SETX,0.44278654
TTF1,0.3478287
CFAP77,0.0024389494
BARHL1,3.01105e-05
DDX31,0.07958076
GTF3C4,0.23398958
AK8,0.0067447503
SPACA9,0.06220751
TSC1,0.1296891
GFI1B,0.00039143654
GTF3C5,0.4573954
CEL,0.022853918
RALGDS,0.20508409
GBGT1,0.0080093825
OBP2B,0.03155572
ABO,0.08117687
SURF6,0.33084825
MED22,0.11972134
RPL7A,28.317938
SURF1,0.5415712
SURF2,0.4293629
SURF4,0.6548443
STKLD1,0.011502205
REXO4,0.36727792
ADAMTS13,0.016922168
CACFD1,0.106532
SLC2A6,0.06768753
MYMK,0.0
ADAMTSL2,0.006744751
FAM163B,3.01105e-05
AC002101.1,0.0
DBH,6.0221e-05
DBH-AS1,0.0011140881
SARDH,0.007106074
VAV2,0.11360863
BRD3OS,0.09391454
BRD3,0.49276438
AL445931.1,9.03315e-05
BX649632.1,0.0018668497
WDR5,0.228118
BX649601.1,0.0017765184
LINC02247,6.0221e-05
RXRA,0.17958279
AL669970.1,0.00033121553
AL669970.3,0.0009334253
AL669970.2,0.0
COL5A1,0.024028182
COL5A1-AS1,0.0
FCN2,0.0008129834
FCN1,0.0001505525
AL353611.1,0.0
OLFM1,0.03468722
AL390778.1,0.0
AL390778.2,6.0221e-05
PPP1R26-AS1,0.042816766
PPP1R26,0.11141047
C9orf116,0.21306278
MRPS2,0.5229676
AL161452.1,9.03315e-05
LCN1,0.06729692
OBP2A,0.13519727
PAEP,0.10966262
LINC01502,0.0032519347
AL354761.1,0.0
GLT6D1,0.0
LCN9,0.0
SOHLH1,0.000782873
KCNT1,0.015476843
CAMSAP1,0.13643435
AL355574.1,0.0015356346
UBAC1,0.7172865
NACC2,0.07536546
AL138781.1,0.002709944
TMEM250,0.18503264
AL138781.2,0.0006925415
LHX3,6.0221e-05
QSOX2,0.06289995
CCDC187,0.0026196123
CR392000.2,0.0001505525
AC174065.1,0.0014151928
GPSM1,0.04022731
DNLZ,0.020204248
CARD9,0.058022257
SNAPC4,0.09379402
ENTR1,0.21721865
PMPCA,0.38416857
INPP5E,0.05738989
SEC16A,0.26171872
C9orf163,0.013429299
NOTCH1,0.113879204
AL592301.1,3.01105e-05
NALT1,0.0042455853
AL590226.2,0.00090331485
AL590226.1,0.0001505525
EGFL7,0.08912628
AGPAT2,0.7774824
FAM69B,0.23977014
SNHG7,0.7243484
LCN10,0.00024088401
AL355987.1,0.0
LCN6,9.03315e-05
LCN8,0.00096353574
LCN15,0.00024088401
TMEM141,1.1104968
AL355987.3,0.0
CCDC183,0.0058414405
CCDC183-AS1,0.009936445
RABL6,0.9323278
AJM1,0.029508218
PHPT1,2.133417
MAMDC4,0.022432368
EDF1,3.2699926
TRAF2,0.1484492
FBXW5,0.5457558
C8G,0.007377065
LCN12,0.17151415
PRR31,0.0
PTGDS,0.6912623
AL807752.7,0.0
LCNL1,0.0054500042
PAXX,0.86198413
CLIC3,0.11354715
ABCA2,0.07894856
C9orf139,0.00090331485
FUT7,0.000120442
AL807752.6,0.0
NPDC1,0.26599705
ENTPD2,0.048778538
AL807752.4,3.01105e-05
AL807752.2,0.00021077349
SAPCD2,0.09409531
AL807752.3,9.03315e-05
UAP1L1,0.02243236
MAN1B1-DT,0.05013342
MAN1B1,0.2789126
DPP7,0.56819546
GRIN1,0.0013850824
LRRC26,0.007226519
AL929554.1,0.0
TMEM210,0.00021077349
ANAPC2,0.059678238
SSNA1,0.9036299
TPRN,0.28469273
TMEM203,0.44715282
NDOR1,0.04034774
BX255925.3,0.114511386
RNF208,0.1222506
CYSRT1,0.010930102
RNF224,0.0053897845
SLC34A3,0.0015055244
TUBB4B,3.9381964
FAM166A,0.00078287296
STPG3-AS1,0.013218533
STPG3,0.015266039
NELFB,0.35719317
TOR4A,0.05320466
NRARP,0.073257826
EXD3,0.09117435
NOXA1,0.12785211
ENTPD8,0.016621053
NSMF,0.15230292
PNPLA7,0.008732031
MRPL41,1.7811873
DPH7,0.21435755
ZMYND19,0.28071997
ARRDC1,0.40635857
ARRDC1-AS1,0.13248917
EHMT1,0.40196365
AL772363.1,3.01105e-05
CACNA1B,0.018427687
AL954642.1,0.00036132603
AC069287.1,0.0
LINC01001,0.026858492
AC069287.3,0.000180663
BET1L,0.1382715
SCGB1C1,0.0012646406
ODF3,0.000180663
AC069287.2,0.0015055244
RIC8A,0.32542872
SIRT3,0.06819924
PSMD13,0.78607386
NLRP6,0.0
AC136475.3,0.04350941
PGGHG,0.33105975
IFITM5,0.00090331485
IFITM2,1.1035098
AC136475.2,0.00024088401
IFITM1,0.5876781
AC136475.1,0.015085393
IFITM3,7.5579314
AC136475.4,0.000180663
AC136475.8,0.00060221006
AC136475.7,0.00021077349
AC136475.5,0.0019571811
AC136475.9,0.00036132603
B4GALNT4,0.16771956
PKP3,0.4280359
SIGIRR,0.5801953
ANO9,0.13646427
PTDSS2,0.16079523
AC138230.1,0.0017464081
RNH1,1.070544
AC137894.1,9.03315e-05
HRAS,0.51678705
LRRC56,0.024479862
LMNTD2,0.031766422
AP006284.1,0.04543628
RASSF7,0.7053162
MIR210HG,0.11457188
PHRF1,0.22739339
IRF7,0.27015057
CDHR5,0.00054198905
SCT,0.002559391
DRD4,0.017644824
DEAF1,0.23645627
AC131934.1,0.0015958557
EPS8L2,0.46638831
TMEM80,0.1827741
AP006621.4,0.0
TALDO1,1.6331599
GATD1,0.21640494
AP006621.3,0.11463234
AP006621.2,3.01105e-05
CEND1,0.025292818
SLC25A22,0.10930182
PANO1,0.015838169
PIDD1,0.107887164
RPLP2,17.85166
PNPLA2,0.3530096
AP006621.1,0.00045165754
CRACR2B,0.4924667
CD151,2.0944216
POLR2L,3.4525697
TSPAN4,0.25909966
AP006623.1,0.020023586
CHID1,0.703106
AP2A2,0.26608452
MUC6,0.0057812175
AC139749.1,0.0009936462
MUC2,0.00021077349
MUC5AC,0.007497512
MUC5B,0.06961509
AC061979.1,0.000180663
TOLLIP,0.18894708
TOLLIP-AS1,0.01583817
BRSK2,0.0026497226
MOB2,0.22122283
DUSP8,0.113788866
KRTAP5-AS1,0.0034024878
KRTAP5-1,0.00021077349
KRTAP5-2,0.00060221006
KRTAP5-3,0.0
KRTAP5-4,0.0
KRTAP5-5,3.01105e-05
AP006285.2,0.0
FAM99A,0.0005720996
FAM99B,9.03315e-05
AP006285.1,3.01105e-05
KRTAP5-6,0.0
IFITM10,0.0018969602
AC068580.4,0.003944479
CTSD,2.1178885
AC068580.3,9.03315e-05
AC068580.2,3.01105e-05
SYT8,0.11887732
TNNI2,0.010930107
LSP1,0.0067146397
PRR33,0.0
LINC01150,0.0
TNNT3,0.012014101
MRPL23,0.45118627
MRPL23-AS1,0.005148901
LINC01219,0.0043660277
IGF2,3.01105e-05
IGF2-1,0.40910918
IGF2-AS,0.020746192
INS,6.0221e-05
TH,0.0028002756
ASCL2,0.07488377
C11orf21,0.00066243106
TSPAN32,0.0025292803
CD81-AS1,0.0019270709
CD81,7.064383
TSSC4,0.41794935
TRPM5,0.018668585
AC124057.1,0.0
KCNQ1,0.024931487
KCNQ1OT1,4.66625
KCNQ1-AS1,0.00033121553
KCNQ1DN,9.03315e-05
CDKN1C,0.36677417
SLC22A18AS,0.026467176
SLC22A18,0.18768047
PHLDA2,0.46191624
NAP1L4,1.0403111
AC131971.1,0.00021077349
CARS,0.22688296
CARS-AS1,0.0004516575
OSBPL5,0.022884024
AC108448.1,9.03315e-05
MRGPRG,0.0
MRGPRG-AS1,3.01105e-05
AC109309.1,0.0
MRGPRE,0.0
AC123788.1,9.03315e-05
ZNF195,0.16347489
AC127526.1,3.01105e-05
ART5,0.008551369
ART1,0.0
CHRNA10,0.007166295
NUP98,0.23757127
PGAP2,0.23296541
RHOG,0.2194488
AC090587.1,0.003342267
STIM1,0.06567005
RRM1,0.7649169
RRM1-AS1,0.00033121553
AC015689.1,0.0019270708
SSU72P4,0.0
OR52B4,0.0
TRIM21,0.046460077
OR52K2,3.01105e-05
OR52K1,0.000120442
C11orf40,0.0
OR52I2,9.03315e-05
OR52I1,0.002077623
TRIM68,0.026165983
OR51D1,0.000120442
OR51E1,0.0002709945
OR51E2,9.03315e-05
MMP26,9.03315e-05
OR51F1,0.0
OR52R1,0.0
OR51F2,0.0
OR51S1,0.0
OR51T1,3.01105e-05
OR51A7,0.0
OR51G2,0.0
OR51G1,0.0
OR51A4,0.0
OR51L1,0.0
OR52E2,3.01105e-05
AC113331.1,0.0
OR52A5,0.00021077349
OR52A1,0.0005720996
OR51V1,0.0
HBB,0.019541724
HBD,0.0011441988
BGLT3,0.0
HBG1,0.0
AC104389.5,0.0
HBG2,0.00054198905
AC104389.4,0.008882583
HBE1,0.0
OR51B4,6.0221e-05
OR51B5,0.0015055242
OR51B2,0.000180663
OR51B6,0.0
OR51M1,0.001174309
OR51Q1,0.0
OR51I1,0.00042154704
OR51I2,0.000120442
OR52D1,0.0
UBQLN3,6.0221e-05
UBQLNL,0.0049381293
OR52H1,0.0014754137
OR52B6,0.000120442
TRIM6,0.022040933
TRIM6-TRIM34,0.0
TRIM34,0.000180663
TRIM5,0.093643546
TRIM22,0.09575124
OR56B1,0.00021077349
OR52N4,0.0001505525
OR52N5,0.0013850824
OR52N1,0.0013248615
OR52N2,9.03315e-05
OR52E6,6.0221e-05
OR52E8,0.0001505525
OR52E4,6.0221e-05
OR52E5,3.01105e-05
OR56A3,0.011682871
OR56A5,0.000120442
OR52L1,3.01105e-05
OR56A4,0.00030110503
OR56A1,0.0018066289
OR56B4,3.01105e-05
OR52B2,6.0221e-05
OR52W1,0.0
AC022762.2,0.005239233
C11orf42,0.0
FAM160A2,0.10219599
CNGA4,6.0221e-05
CCKBR,0.0074372888
CAVIN3,0.1348967
AC068733.3,0.000180663
AC068733.1,0.0
SMPD1,0.08593452
APBB1,0.034837622
HPX,0.0015055242
TRIM3,0.03248907
ARFIP2,0.26828307
TIMM10B,0.233899
AC084337.2,0.0001505525
DNHD1,0.030110393
RRP8,0.15621841
AC091564.2,6.0221e-05
ILK,0.39392367
TAF10,0.8810428
TPP1,0.17901032
AC091564.6,9.03315e-05
DCHS1,0.014573525
AC091564.4,3.01105e-05
AC091564.5,6.0221e-05
MRPL17,0.7572891
OR2AG2,0.00084309385
OR2AG1,0.00021077349
OR6A2,0.00024088401
AC087280.2,0.00021077349
OR10A5,0.0
OR10A2,0.0001505525
OR10A4,0.0
OR2D2,3.01105e-05
OR2D3,0.0
ZNF215,0.004185363
ZNF214,0.010779548
NLRP14,0.00096353574
RBMXL2,0.000120442
AC027804.1,0.0
SYT9,0.0001505525
AC107884.1,0.0047574653
OLFML1,0.0034024878
PPFIBP2,0.10879002
AC107884.2,0.00033121553
CYB5R2,0.16154596
OVCH2,0.0012044195
AC044810.3,0.00030110503
AC104237.1,0.0
OR5P2,0.0012044194
OR5P3,0.00036132603
OR10A6,3.01105e-05
OR10A3,0.000120442
NLRP10,0.000120442
EIF3F,1.5760481
CASC23,0.0
TUB,0.025262687
AC116456.1,0.0
RIC3,0.22766653
AC091013.1,0.00036132603
LMO1,0.017223265
STK33,0.0755762
TRIM66,0.058082424
AC091053.2,3.01105e-05
RPL27A,13.304578
ST5,0.28023863
AC091053.1,0.0013248613
AC026894.1,0.0014453032
AKIP1,0.13351281
C11orf16,0.0034928194
ASCL3,0.0
TMEM9B,0.3308803
TMEM9B-AS1,0.00445636
NRIP3,0.025864886
AC079296.1,9.03315e-05
SCUBE2,0.026858533
DENND5A,0.079912014
TMEM41B,0.25232443
IPO7,0.648278
AC132192.1,0.020083798
AC132192.2,0.037758328
ZNF143,0.12381685
WEE1,0.6320453
SWAP70,0.15076791
AC026250.1,0.007587839
SBF2-AS1,0.07557617
SBF2,0.16407701
AC011092.2,0.00039143654
AC100763.1,3.01105e-05
AC080023.1,0.00030110503
ADM,0.076510295
AMPD3,0.009153577
MTRNR2L8,1.946377
RNF141,0.18000464
MRVI1-AS1,0.0021679543
LYVE1,0.0001505525
MRVI1,0.0015356346
CTR9,0.2567813
EIF4G2,2.0372477
AC116535.1,0.0025895014
ZBED5,0.2323016
ZBED5-AS1,0.058443714
AC069360.1,0.0
AC111188.1,0.00030110503
KC877392.1,0.00066243106
GALNT18,0.0459784
CSNK2A3,0.0038240368
AC023946.1,0.00036132603
AC104031.1,0.0061425427
USP47,0.44034776
DKK3,0.018909462
LINC02547,0.0012044195
AC124276.1,0.000120442
AC124276.2,0.0
MICAL2,0.11406032
AC079329.1,0.000180663
PARVA,0.23675849
AC009806.1,0.0
TEAD1,0.63177323
AC013549.2,9.03315e-05
AC013549.1,0.00093342527
LINC00958,0.3055613
AC084859.1,0.0013248613
RASSF10,0.088915914
ARNTL,0.037878785
BTBD10,0.15859713
PTH,3.01105e-05
FAR1,0.31290027
LINC02548,0.00024088401
AC027779.1,0.0005118786
LINC02545,0.0
AC022240.1,0.023998111
SPON1,3.7841892
SPON1-AS1,0.00027099453
RRAS2,0.21095465
COPB1,0.8858106
AC018523.2,3.01105e-05
PSMA1,1.2461821
PDE3B,0.0049080183
CYP2R1,0.040257394
CALCB,0.0069555235
CALCA,0.0016861876
INSC,0.000180663
AC073172.2,0.0
AC073172.1,0.0
AC087379.2,0.0
AC009869.1,0.0
SOX6,0.19171517
