,Myeloid.cell
AC084125.3,0.0
AF186192.1,8.389417e-05
AF186192.3,1.3982365e-05
ZNF251,0.018940782
ZNF34,0.03791867
RPL8,14.39935
ZNF517,0.01960258
ZNF7,0.120718345
COMMD5,0.36598006
ZNF250,0.032722127
ZNF16,0.03432537
AF235103.1,1.3982365e-05
ZNF252P-AS1,0.0055555915
C8orf33,0.32775638
WASHC1,0.22186816
AL928970.1,0.0032392542
FAM138C,0.0
PGM5P3-AS1,9.321575e-05
AL449043.1,2.796473e-05
LINC01388,0.00040082802
FOXD4,0.00059658155
CBWD1,0.21316488
C9orf66,0.03586804
DOCK8,1.8859788
AL158832.1,0.00029362968
AL161725.1,0.0014774726
KANK1,0.049826648
AL136979.1,8.389417e-05
DMRT1,4.1947096e-05
DMRT3,2.796473e-05
LINC01230,0.00012584128
DMRT2,7.923338e-05
SMARCA2,0.76789933
AL359076.1,0.00029362968
VLDLR-AS1,0.0005779384
AL353614.1,4.6607884e-06
VLDLR,0.011367354
KCNV2,9.321577e-06
PUM3,0.30955452
LINC01231,9.321577e-06
RFX3,0.06992293
RFX3-AS1,0.005000976
AL354977.2,0.0039523435
AL354977.1,0.0001351628
GLIS3,0.04674592
AL137071.1,0.0
GLIS3-AS1,9.3215756e-05
AL162419.1,4.6607884e-06
SLC1A1,0.0005965815
SPATA6L,0.0015660276
PLPP6,0.031598926
CDC37L1-DT,0.019677158
CDC37L1,0.12258491
AK3,0.24120884
RCL1,0.0778925
JAK2,0.510673
IGHEP2,0.012788814
INSL6,0.0002749865
INSL4,0.00016312754
RLN2,0.0014867942
RLN1,0.0008902119
AL135786.2,0.00035888088
PLGRKT,0.37675494
CD274,0.07477481
PDCD1LG2,0.10606112
AL162253.1,0.0005919208
RIC1,0.22557661
AL136980.1,0.0006338679
ERMP1,0.061752927
KIAA2026,0.3647507
MLANA,0.0005453128
RANBP6,0.10162419
AL162384.1,4.6607884e-06
IL33,0.0006059031
TPD52L3,1.3982365e-05
UHRF2,0.16902408
AL133480.1,9.321577e-06
GLDC,0.001207146
AL162411.1,7.923338e-05
AL354707.2,0.00016778831
AL354707.1,0.014597131
KDM4C,0.1752604
AL354694.1,0.00029829048
DMAC1,0.38758773
AL135923.1,0.0
AL135923.2,0.0
PTPRD,0.002731227
PTPRD-AS1,0.0002703257
AL596451.1,0.0
PTPRD-AS2,2.3303943e-05
AL162413.1,9.321577e-06
AL451129.1,0.0
AL589678.1,0.0
TYRP1,5.1268675e-05
LURAP1L-AS1,0.0
LURAP1L,0.0005779384
MPDZ,0.0012584148
LINC01235,0.001831692
AL583785.1,0.0001491452
LINC00583,0.0
AL360089.1,0.0
NFIB,0.006427149
AL136366.1,4.6607884e-06
AL159169.3,0.000955463
AL159169.2,0.010272097
ZDHHC21,0.23403169
CER1,0.0
FREM1,7.457261e-05
AL512643.1,0.0
TTC39B,0.058653638
SNAPC3,0.1644612
PSIP1,0.43004498
CCDC171,0.033104308
C9orf92,0.000116519666
BNC2,0.11621192
AL449983.1,0.00041014966
AL450003.1,4.6607884e-06
BNC2-AS1,0.00064318953
AL162725.2,0.0
CNTLN,0.33424392
SH3GL2,0.00041481035
ADAMTSL1,0.00010253731
SAXO1,0.0010673222
RRAGA,0.44526148
HAUS6,0.18324491
PLIN2,5.491864
DENND4C,0.30166873
AL161909.2,0.00020973537
AL391834.1,0.0021905748
AL391834.2,0.011987192
RPS6,15.017619
ACER2,0.0007037799
SLC24A2,4.6607885e-05
AL591222.1,1.8643153e-05
MLLT3,0.050255284
FOCAD,0.08459912
FOCAD-AS1,0.00020973537
HACD4,0.42892158
IFNB1,0.0009181756
IFNW1,1.3982365e-05
IFNA21,0.0
IFNA4,0.0
IFNA10,0.0
IFNA17,0.0
IFNA14,0.0
IFNA5,2.796473e-05
KLHL9,0.19355592
IFNA6,0.0
IFNA13,0.0
IFNA2,0.0
AL353732.1,0.0
IFNA8,0.0
IFNA1,4.6607884e-06
IFNE,0.00024236091
MTAP,0.24414104
AL359922.1,0.0
AL359922.2,0.0010766438
CDKN2A-DT,3.262552e-05
CDKN2A,0.09348234
CDKN2B-AS1,0.005811922
CDKN2B,0.031440526
AL157937.1,0.00014914515
DMRTA1,0.0005686167
LINC01239,9.3215756e-05
AL391117.1,0.00034023766
AC017067.1,4.6607884e-06
AL445623.2,3.262552e-05
AL445623.1,0.0
ELAVL2,0.00022371774
AL365204.1,0.0
AL365204.2,3.262552e-05
IZUMO3,0.0
TUSC1,0.05215677
LINC01241,0.0
AL353753.1,0.0
AL451137.1,1.8643153e-05
AL356133.2,0.0
CAAP1,0.14576872
PLAA,0.20128314
IFT74,0.14374186
IFT74-AS1,0.0005033656
LRRC19,0.00072242314
AL355432.1,0.00012584124
TEK,0.0003915064
EQTN,0.00049404404
MOB3B,0.099098206
AL163192.1,9.321575e-05
IFNK,0.00017710988
C9orf72,0.57867646
AL360014.1,0.00092283747
LINGO2,4.6607885e-05
LINC01242,0.00010253731
LINC01243,0.0
ACO1,0.15320064
DDX58,0.51856244
TOPORS,0.31875622
SMIM27,0.13662975
NDUFB6,0.59532416
TAF1L,0.00031693367
AL589642.1,4.6607884e-06
AL589642.2,0.0
TMEM215,8.389417e-05
AL157884.2,7.923338e-05
APTX,0.15167236
DNAJA1,3.053865
SMU1,0.464597
B4GALT1,0.82540786
B4GALT1-AS1,0.009964497
SPINK4,2.796473e-05
BAG1,0.7998132
CHMP5,1.4362755
NFX1,0.25088087
AQP7,0.000447436
AL356218.1,0.0
AQP3,0.02368073
NOL6,0.06913994
ANKRD18B,8.389417e-05
CYP4F26P,0.0
TRBV20OR9-2,0.0
TRBV21OR9-2,0.0
TRBV24OR9-2,0.0
AL356489.3,0.00082029984
TRBV26OR9-2,6.991182e-05
AL356489.2,0.00045209678
AL356489.1,4.6607884e-06
LINC01251,0.0002843081
PRSS3,0.0020134638
UBE2R2-AS1,0.00021905694
TRBV29OR9-2,4.6607884e-06
UBE2R2,0.98061633
UBAP2,0.22229145
AL354989.1,0.00020507458
DCAF12,0.30028605
UBAP1,0.23886147
KIF24,0.009018416
NUDT2,0.20936769
MYORG,0.0021253235
C9orf24,0.00181305
FAM219A,0.06858065
DNAI1,6.059025e-05
ENHO,0.066568166
AL160270.1,9.321577e-06
CNTFR,0.00017244912
CNTFR-AS1,0.0
RPP25L,0.16951926
DCTN3,0.7131586
ARID3C,1.3982365e-05
SIGMAR1,0.13669328
GALT,0.12954704
IL11RA,0.030363875
CCL27,0.0002843081
AL162231.1,0.012537151
AL162231.2,0.0031087517
CCL19,0.068130866
CCL21,0.00043811425
FAM205A,4.6607884e-06
FAM205C,0.0
PHF24,6.991182e-05
DNAJB5-DT,0.00066183275
DNAJB5,0.026038874
C9orf131,0.0004847224
VCP,1.1389519
FANCG,0.046978895
PIGO,0.103823975
AL353795.2,0.00024236091
STOML2,0.5969473
FAM214B,0.25841707
UNC13B,0.03981089
RUSC2,0.027949689
FAM166B,0.00094148057
TESK1,0.24007708
CD72,0.5511441
AL357874.2,0.0006385287
AL357874.1,0.015836898
SIT1,0.037378218
RMRP,0.015352148
CCDC107,0.769861
ARHGEF39,0.024664093
CA9,0.0008156389
TPM2,0.06511807
TLN1,3.2189124
CREB3,0.28614765
GBA2,0.1284557
RGP1,0.088075876
MSMP,0.00051268714
AL133410.2,5.592946e-05
AL133410.1,0.0024981874
NPR2,0.0014774726
SPAG8,0.008440489
HINT2,0.35955408
TMEM8B,0.015133128
FAM221B,0.0006804759
OR13J1,0.0
HRCT1,0.00028896888
SPAAR,8.389417e-05
RECK,0.08470161
GLIPR2,0.82849294
CCIN,0.00020041381
CLTA,3.394343
GNE,0.06350063
RNF38,0.20584536
MELK,0.06175322
PAX5,0.0030062143
AL450267.1,0.0
AL161781.2,6.991182e-05
LINC01400,4.6607884e-06
AL512604.3,0.00016778831
EBLN3P,0.30949727
AL512604.2,2.3303943e-05
ZCCHC7,0.22399794
LINC01627,4.6607884e-06
GRHPR,0.50018656
ZBTB5,0.030699428
POLR1E,0.083625056
AL513165.1,2.3303943e-05
FBXO10,0.012844737
AL513165.2,0.0
TOMM5,0.3234183
AL138752.2,8.389417e-05
FRMPD1,0.0008436039
TRMT10B,0.12395639
EXOSC3,0.24262401
DCAF10,0.21178614
SLC25A51,0.05048361
SHB,0.042560656
AL135785.1,4.6607884e-06
ALDH1B1,0.04903887
IGFBPL1,9.7876524e-05
FAM95C,0.00019575303
ANKRD18A,0.0004847224
FAM201A,0.00018177065
AL591543.1,7.457261e-05
FAM240B,2.796473e-05
CNTNAP3,0.00022837851
SPATA31A1,0.0
FAM74A1,3.262552e-05
BX005214.2,9.321577e-06
GLIDR,0.004231978
ANKRD20A2,0.00034489846
FAM95B1,0.011129727
BMS1P14,0.0018503364
FP325318.1,2.796473e-05
IGKV1OR9-2,0.0
AL353626.1,1.3982365e-05
BX255923.1,0.00010253731
BX255923.2,0.00038684555
FOXD4L6,6.059025e-05
CBWD6,0.018195085
AL845472.1,0.005723369
AL354718.2,0.0
AL591926.2,4.6607884e-06
CNTNAP3B,0.0003076121
SPATA31A6,0.0
FAM74A7,0.0
AL445584.2,0.0
BX088651.4,0.00044743603
BX088651.2,4.6607884e-06
BX664718.1,0.0
AL591441.2,3.262552e-05
AL591441.1,0.00014914517
AL590491.2,0.0
SPATA31A7,4.6607884e-06
BX005040.3,4.6607884e-06
BX005040.1,1.3982365e-05
BX088645.1,1.3982365e-05
AL935212.2,0.0
AL935212.1,0.0006851367
FAM27C,0.0055649146
AL391987.4,0.00078301353
AL391987.2,0.00010253731
AL391987.3,0.0
CR769775.2,0.0
AL590399.3,0.0006292072
AL590399.1,0.0035748316
AL590399.5,0.0
LINC01189,0.0
BX005266.2,0.00034955927
LINC01410,0.05980477
AL512625.2,0.0004614184
AL512625.3,0.014275539
AL512625.1,0.009032383
CR786580.1,0.002064733
ANKRD20A4,0.0032159502
IGKV1OR-2,0.0
FOXD4L5,0.00032159447
CBWD5,0.12828693
FOXD4L4,3.7286307e-05
IGKV1OR-3,0.0
AL136317.2,0.0012910402
ANKRD20A3,0.0048891273
AL513478.2,1.3982365e-05
ZNF658,0.029044922
AL353770.4,9.321577e-06
AL353770.3,0.0
BX664730.1,0.0
ANKRD20A1,0.00021439616
AL353608.2,0.0002843081
CBWD3,0.07295228
FOXD4L3,2.796473e-05
AL353608.3,0.0002516825
AL353608.1,2.796473e-05
PGM5,0.02764211
PGM5-AS1,0.00032625534
AL161457.2,0.022692548
TMEM252,0.000121180456
AL353616.2,6.059025e-05
LINC01506,0.01954666
PIP5K1B,0.012746875
FAM122A,0.12557596
AL354794.1,4.6607884e-06
PRKACG,0.0
FXN,0.117288545
AL358113.1,0.0031646818
TJP2,0.003998949
BANCR,8.389417e-05
FAM189A2,0.0003355769
APBA1,0.017426098
AL353693.1,4.6607884e-06
AL162412.1,0.000121180456
PTAR1,0.26801428
C9orf135-DT,0.0
C9orf135,0.00042879264
MAMDC2-AS1,0.0013516309
MAMDC2,0.03411573
SMC5-AS1,0.008398545
SMC5,0.4354749
KLF9,0.40548816
TRPM3,0.0021113409
CEMIP2,0.36681432
ABHD17B,0.071055435
C9orf85,0.1638199
C9orf57,0.0
GDA,0.00019575303
AL135924.2,1.8643153e-05
LINC01504,0.09027099
ZFAND5,3.0044878
TMC1,0.0010813046
LINC01474,0.0006851367
ALDH1A1,0.3414041
ANXA1,4.944299
RORB-AS1,0.0
RORB,0.00079699577
TRPM6,0.00090885506
C9orf40,0.067229174
C9orf41-AS1,0.0004800616
CARNMT1,0.11417054
NMRK1,0.24149628
OSTF1,1.3915069
AL353780.1,4.6607884e-06
PCSK5,0.04742163
RFK,0.28213567
GCNT1,0.32055196
PRUNE2,0.06103985
PCA3,0.0013609525
FOXB2,0.0
VPS13A-AS1,6.991182e-05
VPS13A,0.14743406
GNA14,0.0005033656
GNA14-AS1,9.321577e-06
GNAQ,1.2233477
CEP78,0.14257151
PSAT1,0.008678251
AL512634.1,4.6607884e-06
AL358975.1,0.00016778831
TLE4,0.45976442
AL161912.2,8.855496e-05
AL161782.1,4.6607884e-06
LINC01507,4.6607884e-06
AL138749.1,0.0
TLE1,0.0235455
AL591368.1,0.00013050203
SPATA31D4,0.0
AL158154.2,0.0014028997
SPATA31D1,0.0
AL162726.1,0.0
AL162726.4,0.0
RASEF,0.00081563904
AL137847.1,6.059025e-05
FRMD3,0.055293348
AL137847.2,0.00020507461
IDNK,0.0912171
UBQLN1,0.46363744
AL354920.1,0.011138969
GKAP1,0.044830326
AL354733.1,2.796473e-05
AL354733.2,0.000111858884
KIF27,0.026691327
C9orf64,0.10590728
HNRNPK,3.2751818
AL354733.3,0.03703783
RMI1,0.12431085
AL390838.1,5.592946e-05
SLC28A3,0.01311515
AL356134.1,4.6607884e-06
NTRK2,0.0008202997
AGTPBP1,0.22650193
AL157882.1,0.0
AL353743.2,7.457261e-05
NAA35,0.12593095
GOLM1,0.057521176
C9orf153,0.00072242314
ISCA1,0.27640563
TUT7,0.7509139
AL158828.1,9.321577e-06
AL353613.1,0.0
GAS1,0.020003563
GAS1RR,0.00024236088
AL513318.2,2.3303943e-05
C9orf170,0.0005732776
DAPK1,0.5770647
CTSL,10.113681
AL772337.2,0.0
AL772337.1,2.796473e-05
SPATA31E1,4.6607884e-06
AL353572.3,4.6607884e-06
CDK20,0.010700875
SPIN1,0.31209153
NXNL2,0.00092749816
AL592486.1,0.0
AL772202.1,0.0
C9orf47,0.0063152835
S1PR3,0.020082755
SHC3,0.014028557
CKS2,0.5225151
SECISBP2,0.42186388
SEMA4D,0.424381
GADD45G,0.12069
AL606807.1,0.004544242
BX470209.1,9.3215756e-05
BX470209.2,0.0
AL161629.1,1.3982365e-05
MIR4290HG,4.6607884e-06
LINC01508,0.0002796473
LINC01501,4.6607884e-06
DIRAS2,0.0003961671
SYK,1.199077
AL355607.1,4.6607884e-06
AL355607.2,6.525103e-05
AL158071.3,0.0038684532
AL158071.1,0.0002610041
AL158071.4,0.011404642
LINC00484,0.010108998
AL158071.5,0.0054717
AUH,0.06704266
NFIL3,0.6437939
AL353764.1,0.0025634384
ROR2,0.004092164
SPTLC1,0.39181215
AL136097.2,9.321577e-06
IARS,0.27904332
NOL8,0.45802265
CENPP,0.06828711
OGN,0.002316416
OMD,0.0007643703
ASPN,0.0014821332
ECM2,0.0020274466
IPPK,0.044583313
BICD2,0.3967832
ZNF484,0.032050993
FGD3,0.16454536
SUSD3,0.22093658
AL451065.1,0.00018177065
CARD19,0.49404505
NINJ1,1.7242571
AL390760.1,0.00034955927
WNK2,0.00075970945
C9orf129,4.6607884e-06
AL583839.2,9.321577e-06
AL583839.1,0.0024748833
FAM120AOS,0.31420156
FAM120A,1.2140282
PHF2,0.11674777
AL442224.1,0.0
BARX1,0.003873116
BARX1-DT,5.592946e-05
PTPDC1,0.042085238
AL158152.2,0.0009927495
AL158152.1,0.025596095
MIRLET7DHG,0.0008016567
ZNF169,0.043460123
NUTM2F,2.3303943e-05
AL691447.2,0.013553145
MFSD14B,0.44851044
PCAT7,0.0020041429
FBP2,3.262552e-05
FBP1,1.6935049
C9orf3,0.038244918
AL353768.1,0.0001071981
FANCC,0.02574524
AL354893.2,0.0
AL161729.3,1.3982365e-05
PTCH1,0.0018829618
AL161729.2,9.321577e-06
AL161729.1,0.00015380594
AL161729.4,3.262552e-05
AL392185.1,0.0
AL354861.2,0.0
LINC00476,0.039768923
AL354861.3,0.0
ERCC6L2,0.21616332
LINC00092,0.0018130501
AL449403.1,9.321575e-05
AL449403.2,2.3303943e-05
HSD17B3,5.1268675e-05
AL160269.1,0.0005033656
HSD17B3-AS1,2.3303943e-05
SLC35D2,0.20780809
ZNF367,0.030382652
HABP4,0.03898129
CDC14B,0.01369298
AAED1,0.4004063
AL589843.1,0.00018643144
ZNF510,0.037228905
ZNF782,0.028024258
MFSD14C,0.29980963
NUTM2G,0.00068047596
CTSV,0.033812802
AL590705.3,1.3982365e-05
AL590705.1,0.001454168
AL590705.2,0.0
CCDC180,0.016615156
TDRD7,0.16084638
TMOD1,0.0203716
AL162385.1,4.6607884e-06
TSTD2,0.11962168
NCBP1,0.16637775
AL162385.2,0.0002749865
XPA,0.35416412
AL445531.1,0.0
PTCSC2,0.0
FOXE1,6.525103e-05
TRMO,0.09997899
HEMGN,0.0002889689
ANP32B,2.10674
AL354726.1,1.3982365e-05
NANS,0.8967709
TRIM14,0.6879072
CORO2A,0.034297425
TBC1D2,0.2045167
GABBR2,0.00013516283
ANKS6,0.016321538
GALNT12,0.021532085
AL136084.2,7.923338e-05
COL15A1,0.015967365
AL136084.3,2.3303943e-05
TGFBR1,1.0572319
ALG2,0.25232926
SEC61B,2.544145
AL137067.1,0.00017710988
AL162394.1,4.6607884e-06
AL359710.1,0.00016778831
NR4A3,1.1379589
STX17-AS1,0.0032066288
STX17,0.21408223
AL358937.1,0.0002796473
ERP44,1.1733674
INVS,0.045487456
TEX10,0.08767975
MSANTD3,0.08464125
MSANTD3-TMEFF1,3.262552e-05
TMEFF1,1.8643153e-05
CAVIN4,0.0014774725
PLPPR1,1.3982365e-05
BAAT,0.00016778831
MRPL50,0.27558506
ZNF189,0.102355935
ALDOB,0.00046607916
TMEM246-AS1,4.6607884e-06
TMEM246,0.0005592952
RNF20,0.28596124
GRIN3A,0.019956807
PPP3R2,5.592946e-05
LINC00587,0.0
CYLC2,4.6607884e-06
LINC01492,0.000116519666
AL390962.1,0.0
AL590381.1,0.0
SMC2-AS1,0.0005220088
SMC2,0.4695526
OR13F1,0.0
AL450426.1,9.321577e-06
OR13C4,4.6607884e-06
OR13C3,2.796473e-05
OR13C8,9.321577e-06
OR13C5,2.796473e-05
OR13C2,0.0
OR13C9,4.6607884e-06
OR13D1,0.0
NIPSNAP3A,0.31388086
NIPSNAP3B,0.021042716
ABCA1,1.8762072
AL359182.1,0.0015939925
AL359182.2,0.003728635
SLC44A1,0.35455742
FSD1L,0.05318211
AL158070.1,0.00030761203
FKTN,0.0835225
TAL2,0.0004754008
TMEM38B,0.11496749
LINC01505,0.00018177065
AL732323.1,2.3303943e-05
AL451140.1,0.0
AL512649.2,0.0
ZNF462,0.03434415
AL807761.4,0.0001351628
AL807761.3,3.7286307e-05
RAD23B,0.6558986
LINC01509,2.3303943e-05
KLF4,1.7466199
AL353742.1,0.0
AL358779.1,6.991182e-05
ACTL7B,5.1268675e-05
ACTL7A,9.321577e-06
ELP1,0.09684712
FAM206A,0.07274257
CTNNAL1,0.041162595
TMEM245,0.2981809
FRRS1L,0.0009508023
EPB41L4B,0.0004893831
PTPN3,0.0008202998
PALM2,0.00051734794
AL158829.1,0.0
PALM2-AKAP2,3.262552e-05
AKAP2,0.016256293
C9orf152,0.00023770014
TXN,2.5498607
TXNDC8,9.321577e-06
SVEP1,0.0006758151
AL592463.1,0.0041993605
MUSK,0.00015380594
LPAR1,0.06686559
AL162414.1,0.015999975
OR2K2,1.8643153e-05
ECPAS,0.34794345
ZNF483,0.0046048253
PTGR1,0.20206675
AL135787.1,4.6607885e-05
DNAJC25,0.09293689
DNAJC25-GNG10,0.011866016
GNG10,0.057357967
C9orf84,0.0010207142
UGCG,0.6437319
SUSD1,0.22109596
PTBP3,1.1379201
HSDL2,0.32163194
C9orf147,0.00061522477
KIAA1958,0.042802986
INIP,0.2852513
AL390067.1,0.0008063175
SNX30,0.27851316
SLC46A2,0.034525793
AL139041.1,0.00843583
ZNF883,0.019164499
ZFP37,0.0073359376
FAM225B,0.0075876084
FAM225A,0.02982325
SLC31A2,0.90971065
FKBP15,1.0153527
SLC31A1,0.6142798
CDC26,0.50262773
PRPF4,0.25764358
RNF183,0.0005080264
WDR31,0.005485678
BSPRY,0.0019808386
HDHD3,0.056267377
ALAD,0.12838542
POLE3,0.42981964
C9orf43,0.002372346
RGS3,0.06746677
AL162727.2,5.1268675e-05
AL162727.1,0.0
AL157702.2,6.059025e-05
ZNF618,0.32175907
AMBP,0.0007457271
KIF12,0.00048938324
COL27A1,0.029170962
ORM1,0.000508026
ORM2,0.00013050206
AKNA,0.4439766
AL138895.1,0.004134106
WHRN,0.032456532
ATP6V1G1,2.7193997
TMEM268,0.21863243
TEX53,2.796473e-05
TEX48,5.592946e-05
TNFSF15,0.1257001
TNFSF8,0.09001939
TNC,0.008822722
AL162425.1,9.321577e-06
DEC1,6.991182e-05
AL355601.1,4.6607884e-06
AL691420.1,3.262552e-05
LINC00474,4.6607884e-06
AL691426.1,0.0
PAPPA,0.00079699594
PAPPA-AS2,0.0
AL137024.1,0.0
PAPPA-AS1,0.0001724491
ASTN2,0.0052200267
ASTN2-AS1,9.321577e-06
AL133284.1,8.389417e-05
TRIM32,0.03091848
AL161630.1,9.7876524e-05
AL160272.2,0.00048938324
TLR4,0.9813298
AL160272.1,0.057041094
AL354754.1,2.3303943e-05
BRINP1,6.991182e-05
AC006288.1,0.0
LINC01613,0.0
AL441989.1,0.0
CDK5RAP2,0.23824693
MEGF9,0.3399726
FBXW2,0.2824488
B3GNT10,0.007918504
PSMD5,0.1487934
PHF19,0.32753512
TRAF1,0.1076226
C5,0.028490322
CNTRL,0.6851459
RAB14,1.1799107
GSN,3.8733752
AL513122.2,0.00019575303
GSN-AS1,0.028802585
STOM,1.2802503
AL359644.1,0.010099663
DAB2IP,0.0074384725
AL357936.1,0.0
TTLL11,0.0122621665
TTLL11-IT1,0.00014448438
NDUFA8,0.6033264
MORN5,0.00010253731
LHX6,0.0002283786
RBM18,0.21516144
MRRF,0.13562126
PTGS1,0.547319
AL359636.3,4.6607884e-06
AL359636.1,0.0034955982
AL359636.2,1.8643153e-05
OR1J1,4.6607885e-05
OR1J2,1.8643153e-05
OR1J4,9.321577e-06
OR1N1,4.6607884e-06
OR1N2,0.00013050203
OR1L8,0.00029362968
AL162254.1,0.000111858884
OR1Q1,4.6607885e-05
OR1B1,1.3982365e-05
OR1L1,4.6607884e-06
OR1L3,9.321577e-06
OR1L4,4.6607884e-06
OR1L6,4.6607884e-06
OR5C1,0.0
PDCL,0.237423
OR1K1,3.7286307e-05
RC3H2,0.30962268
ZBTB6,0.068739116
ZBTB26,0.023419602
RABGAP1,0.28606904
GPR21,7.923338e-05
STRBP,0.086537965
CRB2,0.0020134642
DENND1A,0.2409925
AL445489.1,0.0002516825
AL390774.2,5.592946e-05
LHX2,0.005462381
AC006450.3,3.262552e-05
AC006450.2,4.6607884e-06
NEK6,0.5232825
AL162724.2,7.923338e-05
PSMB7,0.9779593
ADGRD2,0.00029829048
NR5A1,3.7286307e-05
AL354979.1,0.00013982359
NR6A1,0.031850617
MIR181A2HG,0.0059097945
AL354928.1,0.0001071981
OLFML2A,0.004553561
WDR38,0.0001724491
RPL35,12.697667
ARPC5L,0.48969236
GOLGA1,0.15533914
SCAI,0.05440783
PPP6C,0.29427722
RABEPK,0.08831357
HSPA5,4.122353
AL354710.2,0.0006944583
GAPVD1,0.4124546
MAPKAP1,0.512524
AL162584.1,4.1947096e-05
PBX3,0.33920267
AL589923.1,0.0
AL162391.1,0.0
MVB12B,0.10054293
AL356309.2,0.00020973537
AL356309.1,9.321577e-06
AL161908.1,1.8643153e-05
LMX1B,7.923338e-05
ZBTB43,0.25319576
ZBTB34,0.090462096
RALGPS1,0.024179276
ANGPTL2,0.0036121178
AL450263.1,9.321577e-06
GARNL3,0.0071401866
SLC2A8,0.16830784
ZNF79,0.01640542
RPL12,14.614244
LRSAM1,0.09732712
FAM129B,0.36885372
STXBP1,0.014713643
AL162426.1,0.0013795957
PTRH1,0.17172164
CFAP157,0.0007364055
TTC16,0.0024515793
TOR2A,0.3179694
SH2D3C,0.08637946
CDK9,0.24306822
FPGS,0.19188541
ENG,1.6361074
AL162586.1,0.004921744
AK1,0.011124989
AL157935.2,0.00038218487
ST6GALNAC6,0.0076621706
ST6GALNAC4,0.14606059
PIP5KL1,0.0020787155
AL157935.1,0.0002610041
DPM2,0.28921163
FAM102A,0.044056732
AL360268.2,4.6607884e-06
NAIF1,0.043912183
SLC25A25,0.11224565
AL360268.1,0.0002563433
SLC25A25-AS1,0.02018982
PTGES2,0.35492253
AL590708.1,0.0010626614
LCN2,0.025135363
C9orf16,1.2544492
CIZ1,0.17376351
DNM1,0.036063887
GOLGA2,0.3558701
SWI5,0.1446444
TRUB2,0.14898247
AL359091.4,0.0015287413
COQ4,0.19223492
SLC27A4,0.097811855
URM1,0.28426778
AL359091.1,1.3982365e-05
CERCAM,0.037447974
ODF2,0.10410835
ODF2-AS1,6.525103e-05
GLE1,0.15392101
AL356481.1,0.00590979
SPTAN1,0.35205477
AL356481.3,7.457261e-05
WDR34,0.068496995
HMGA1P4,0.014205632
SET,2.8115666
PKN3,0.010943238
ZDHHC12,0.64606005
AL441992.1,0.060662348
ZER1,0.08209634
TBC1D13,0.112977356
ENDOG,0.20194447
SPOUT1,0.11307991
KYAT1,0.014093774
LRRC8A,0.080698185
PHYHD1,0.006939782
AL672142.1,0.0
DOLK,0.06774174
NUP188,0.12715773
AL592211.1,0.0015147589
SH3GLB2,0.17458205
MIGA2,0.053759992
DOLPP1,0.035215534
CRAT,0.10978487
AL158151.2,0.0
PTPA,0.43101722
AL158151.4,0.0012304502
IER5L,0.68476474
AL158151.3,0.0017431381
AL158151.1,0.0018223716
AL161785.2,2.796473e-05
AL161785.3,0.00018643147
AL161785.1,0.03637136
C9orf106,0.025279177
AL353803.5,9.321575e-05
LINC01503,0.15897451
AL353803.2,4.1947096e-05
AL353803.1,0.00016778831
AL353803.4,0.0043298523
AL391056.1,0.0005919207
NTMT1,0.4415181
C9orf50,0.0003076121
ASB6,0.063714996
AL590369.1,8.855496e-05
PRRX2,0.0023816673
PRRX2-AS1,4.6607884e-06
PTGES,0.0077181663
TOR1B,0.26375252
TOR1A,0.39381814
C9orf78,0.6624483
USP20,0.03667895
FNBP1,1.374867
AL158207.2,0.00068513677
AL136141.1,0.0015939925
GPR107,0.2460709
AL360004.1,0.0014401862
NCS1,0.06584047
HMCN2,0.0004800617
ASS1,0.013679075
FUBP3,0.24282669
PRDM12,0.00029829046
EXOSC2,0.09340763
ABL1,0.13310269
QRFP,0.0020554115
FIBCD1,0.00052200863
AL161733.1,4.6607884e-06
LAMC3,0.00019575303
AIF1L,0.00274987
NUP214,0.8480115
AL157938.2,0.0012490933
AL157938.3,0.03791401
FAM78A,0.2826668
PLPP7,0.009917893
PRRC2B,0.55607975
AL358781.1,0.005695404
POMT1,0.07634052
AL358781.2,0.0023583635
UCK1,0.11300998
PRRT1B,6.059025e-05
RAPGEF1,0.849215
AL160271.1,4.6607884e-06
MED27,0.120545745
NTNG2,0.043427493
SETX,1.086068
TTF1,0.24967645
CFAP77,4.1947096e-05
BARHL1,1.3982365e-05
DDX31,0.045436196
GTF3C4,0.08995877
AK8,0.0013376484
SPACA9,0.018605217
TSC1,0.16941592
GFI1B,0.0013423094
GTF3C5,0.12658873
CEL,0.0008948727
RALGDS,0.41909724
GBGT1,0.2627789
OBP2B,0.000107198124
ABO,0.0036727085
SURF6,0.19640607
MED22,0.097988926
RPL7A,15.108842
SURF1,0.58019394
SURF2,0.18529527
SURF4,0.71191657
STKLD1,0.0033184881
REXO4,0.23970853
ADAMTS13,0.003066805
CACFD1,0.016936732
SLC2A6,0.21988252
MYMK,4.6607884e-06
ADAMTSL2,0.00645508
FAM163B,2.3303943e-05
AC002101.1,0.0
DBH,7.457261e-05
DBH-AS1,0.0011885029
SARDH,0.003127395
VAV2,0.06437215
BRD3OS,0.025875725
BRD3,0.27621126
AL445931.1,9.321577e-06
BX649632.1,0.0010673222
WDR5,0.1325788
BX649601.1,0.00031227287
LINC02247,2.796473e-05
RXRA,0.76092505
AL669970.1,2.3303943e-05
AL669970.3,4.1947096e-05
AL669970.2,1.3982365e-05
COL5A1,0.009186233
