S10,S4,S8,S9,S7,S3,S2,S6,ITTH
TCGA.24.1428.01,0.499981026787105,0.0636564692764484,0.0176423892791275,0.0299915845458441,1.31462609513864e-06,0.140287505241144,0.236580681107949,0.0118590291362866,0.657617112515058
TCGA.23.2077.01,0.392019780771845,0.117942191301175,0.161505222768183,0.0331361043894466,0.0277241362997521,0.160644980566004,0.106974967285367,5.26166182274339e-05,0.797977683033026
TCGA.09.1669.01,0.471113571730883,0.216842587014246,0.0828675197553484,0.00898566460773096,0.00718548900819316,0.149091912005282,0.0514498312884499,0.0124634245898667,0.702736484143906
TCGA.24.1430.01,0.490713073456577,0.15654161277458,0.194741896899363,0.0195303352132032,0.0102258787589033,2.2263644672329e-07,0.12822864085631,1.83394046175929e-05,0.647074703379023
TCGA.36.1581.01,0.800344208021738,2.03697105864592e-05,0.1361541380381,0.0508657810181673,0.00834505961729474,0.00423065632586519,2.61395997912268e-05,1.36476684570053e-05,0.319774540760252
TCGA.29.1776.01,0.284501539393587,0.296463515131913,0.0222306813607199,0.00971239892159085,0.0082948786624918,0.0480668218370352,0.305775498593784,0.0249546660988785,0.715458925691853
TCGA.29.1696.01,0.223608306076169,0.172694115313228,0.000243716428235848,0.000343154413521966,0.00202480774976764,0.363523982211058,0.175608015031164,0.0619539027768546,0.721919170711513
TCGA.13.0913.01,0.231218795326441,0.188212109136105,0.131084024065714,0.0180561966573521,0.00225336827267703,0.263269872740358,0.154965019430312,0.0109406143710419,0.81522246174377
TCGA.09.0364.01,0.376474936889563,0.157728239974351,0.344560906273742,0.00399951580033868,0.0405065249681534,0.0766529945459479,4.03441028748721e-05,3.65374450284815e-05,0.661634880096855
TCGA.36.1571.01,0.323086253975851,0.146777122461487,0.265016024712118,0.0687064950710971,0.0584841808732385,0.0226416976152916,0.115246322030568,4.19032603481174e-05,0.809752909142722
TCGA.24.2020.01,0.380293898009574,2.99441992441143e-05,0.338843930637457,0.000139311315841538,0.0304337277353776,0.249350060711526,6.08705778497675e-06,0.000903040333195241,0.574639360649572
TCGA.20.1687.01,0.283395319124521,0.295157269079522,1.8688946491067e-09,0.0157722848875633,0.0200074724656161,0.0175906105881691,0.311999331299348,0.0560777106863656,0.700787729309645
TCGA.24.2262.01,0.617269530493861,0.00224628917310693,0.0430417424169047,0.0375353112808345,0.0244136790266988,0.0595640164343307,0.192068391632833,0.0238610395414301,0.593803107682631
TCGA.24.1850.01,0.544632618495857,1.38200278655429e-05,0.152358996659967,2.6888395367282e-05,0.0107812306021388,0.287659133939037,9.67588843451562e-06,0.00451763599133391,0.504850770756874
TCGA.25.1313.01,0.445547892762795,0.10087360926153,5.86988616823899e-08,0.0210540099124851,0.057951005410558,0.11394015475079,0.237819853055577,0.0228134161474027,0.727710413404648
TCGA.29.1694.01,0.284014547832318,0.135150747566232,4.24178895731311e-06,0.0244527929919102,0.019732238816268,0.000878271153395419,0.522283893855601,0.0134832659953173,0.576948068100927
TCGA.23.1027.01,0.105387185181739,0.24112069688643,0.0250174395060784,0.0353999284275348,4.31428437078977e-05,0.182826158629901,0.378716516894934,0.0314889316296734,0.759034601267442
TCGA.59.2355.01,0.289714494691582,0.236122646676997,0.00381765012332888,0.027908282185014,0.102930576785378,0.0942621013282772,0.23913803476001,0.00610621344941226,0.793863302687963
TCGA.24.1604.01,0.401178705596242,0.215802233306047,0.0674889876712672,0.0250395092590584,0.0261257136094539,0.000347755652654706,0.235843144829592,0.0281739500756847,0.72656165568561
TCGA.25.1319.01,0.299238776220089,2.68318009549284e-06,0.0930883367987017,0.230549176814632,0.0961750752805894,0.239655202836305,0.0301649903460282,0.0111257585235585,0.790397411073591
TCGA.24.1564.01,0.622982813645436,0.0779665280701971,0.145450607780384,0.00653382426501803,0.0512199570041134,1.19645727874124e-05,0.077715291821125,0.0181190128409398,0.591787814163368
TCGA.57.1994.01,0.483823399288466,0.0734842302922821,0.243149943586154,0.0237358466076702,0.01044204698879,7.49695687036645e-07,0.14494176285064,0.0204220206903103,0.664983939551143
TCGA.04.1357.01,0.248158874239631,0.275650483259257,0.0408562830205779,0.0235381751163315,4.68993765009672e-06,0.161286352384872,0.250502356084992,2.78595668821949e-06,0.750729240909548
TCGA.29.1778.01,0.351744935309026,0.214349376241517,0.152562554098966,0.0935765176325518,0.0628442440741461,0.0534581004281519,0.0610720242347991,0.0103922479808417,0.843899807706354
TCGA.13.0899.01,4.58605497911173e-06,0.0803884120996822,0.177058684448724,0.179531924707312,0.00857101648844814,0.41168006434494,0.0820327082849766,0.0607326035709375,0.768955020351671
TCGA.24.2038.01,0.154624428836712,0.516072519754066,0.00928313577015668,0.0150015041243835,0.0113728370281104,4.23589975113806e-05,0.0416718439506708,0.251931371538389,0.609564282467353
TCGA.13.0800.01,0.211550668427545,0.0230403370243389,0.454198603408591,0.0480500500742422,0.034773610829076,0.228295196991544,2.3353763974439e-05,6.81794806890407e-05,0.661098399131854
TCGA.25.2399.01,0.491082702003374,0.084273035508442,0.0822501051174663,0.0342874199900244,0.0515282700044509,0.0330462396581033,0.133780940853997,0.0897512868641426,0.783755717370814
TCGA.24.1548.01,0.576600830040927,0.111237254932127,0.207546475307595,0.0303972466575277,0.026575325622198,0.01325741745479,0.034377952215263,7.49776957186769e-06,0.607845791909522
TCGA.59.A5PD.01,0.590622460907713,0.0129966278273521,0.179403579167208,0.00408625592097412,0.00539895990762716,0.0809796896605047,0.12650177814496,1.06484636617094e-05,0.573022937139212
TCGA.25.2391.01,0.556731770297786,0.0764563533992344,0.0180057987311953,0.00773054204299125,0.0366406512805342,0.121298616193769,0.143665235283439,0.0394710327710503,0.680912209796632
TCGA.29.2428.01,0.340476363142128,7.14333930472712e-07,0.144707539943479,0.0092559290578155,0.00239654275380379,0.263619701656858,0.239498639322665,4.45697893202835e-05,0.672574419805672
TCGA.25.1314.01,0.306116005608657,0.329389734648538,0.0376760723809785,0.0316436498021195,0.0286774274122614,0.0213682677131157,0.245128842434331,0,0.71636857281682
TCGA.25.2393.01,0.222506685196792,0.327813043060246,0.256375241259635,0.0004035160662804,0.00502315968827383,0.187687143452286,8.89622813005127e-05,0.000102248995186851,0.670594781526502
TCGA.23.2081.01,0.501997309525686,0.0411324593704639,0.0338842963023913,0.0307179854172258,0.0238104435888448,0.0388855158216488,0.305007102550208,0.0245648874235311,0.657565568852424
