S9,S8,S4,S6,S11,S5,S3,S7,S2
HAPLN1,512.617901144186,6.55323527639077e-17,4.78970785647574e-35,175.663037663831,2297.14939420588,5.53710039745897e-33,917.492305583488,987.055853872591,1924.05557776234
?|653553,12.3242490376574,4838.49601410825,775.214206989373,3.10090639551859e-20,3.00852722427263e-05,20.4545258857911,118.704559164479,1509.7183863438,1990.18558537641
NTS,2.88883543178878e-08,82.8278945037627,2.03367675265313e-11,649.313656799232,0.0934878584326483,3.01536417889128e-36,1632.48084235043,8.29448281461288e-06,1.83138082830251e-07
TTYH1,3.44842838334691e-08,1.43933862862383e-12,1.65000515400868e-27,3182.37495707761,1.94639204540138e-16,2.79184047315655e-38,610.603384972102,6.62783585364061e-06,2.33378432967398e-19
CACNB1,0.21761969772383,260.516106758385,2775.08754798881,562.912121166937,406.289092453687,10282.1881633131,54.8224349931562,86.3408980175914,296.627908311835
RPS28,412.82456821402,2308.23692347404,6.22046602196883e-17,8.3341818115462e-06,1.90093138159512e-15,1.02653350407317e-22,646.526871364654,2.6165312488817e-13,10317.2003444417
JPH2,1.70362651180159e-09,4.66640413330422e-12,4701.86200774816,1.12033159228632e-07,5.50286152249349e-13,7552.20016724389,7.32899208103766e-10,3.44960649207998e-16,5.50771721748337e-18
HLA-DRB5,5.5017535749786e-14,0.263589022176833,1.06766217561551e-06,2.5071420323788e-11,659.471310162574,24.4129306061638,0.0127587344415088,3.19736845701022e-12,374.461162943219
FNDC1,3419.80211155546,8.79419399429299e-18,70.9170600695107,50.5648590473655,2211.59463790459,8.19177499284887e-07,30.3899990614726,5.047339241893e-18,3.61916882854124e-15
CNN1,2.54293588194202e-08,5.26160662329497e-07,0.00779499747402563,488.816292820378,2.4313076256576e-11,0.0236879204807304,828.160295196663,7.37128738764772e-12,1.68247523997501e-13
CHODL,5448.23011796306,874.646412625345,1571.33963622095,0.0222300434076439,208.882546864241,832.961703804986,8.30095611362858e-06,2.36181515007301e-26,41.8783168958193
MYOD1,377.19011122519,5.66369351117843,7164.0313922514,6.47270515170324e-09,384.394014424659,3912.71633698196,4.0332330851305e-16,8.96482976324872e-21,0.526320208567354
CEBPA,2.34528484090989,1218.52676828163,31.2368127588334,388.888435504077,1667.44960140281,1086.81826756419,615.544073058503,1.68776757954214e-06,678.666346180972
COL23A1,4.33146025694394e-12,2379.98214798267,1068.33944389169,5.38372078311939,129.244539855599,553.694453189042,1741.36841068428,5.47236895176874e-18,1107.4366861627
SECTM1,6.78606783526838e-06,2.89373110918253e-07,439.692037747849,8.4059015139163e-15,5.60965570329157e-06,32.8878767515168,1.58047572113771e-11,6.34281639941244e-20,12076.5406302683
VMO1,1.7179689686742e-21,2.69693017864174e-06,0.226846306970396,1856.42615250586,3.23210107672245e-27,0.0754083865579438,9.41678403952776e-28,1144.06277815112,141.045595246111
PDYN,2.30854511757713e-55,1080.6059669337,2.07022276264268e-54,7.84774461082345e-87,6.81396634139506e-98,9.77614021034273e-70,1147.66224914737,1.01700191652816e-105,1.24682112974366e-31
ACP5,808.860671800378,6.90598386133887,0.00237958054189198,0.0558655537231684,197.635680356337,33.9433993997706,1020.19862841483,0.0167524847766574,299.638564993379
HPGD,8.35990439830654e-34,2.72795984308232e-11,4.24277392250066e-43,5.14126996089158e-08,1.30120756440965e-07,1.50586897855012e-23,1103.52971133409,1014.10632091699,674.500415511746
C11orf9,16.4946788557077,0.607130641413623,2.80875123234289e-05,1806.69116195354,2.41885933790769e-07,0.343526730732293,231.402643333993,2860.36816773931,4.78067564512629e-07
ACAN,9.86262496854719e-06,2.35853441558715e-14,2.50545374037161e-12,2.0766492361636,6475.6795000151,0.000244901973713613,0.00068164745708655,1.9395925613826e-17,14.6260736506913
LRRTM1,4.3456234205283e-10,1309.2553625571,1.92078754190752e-35,819.188290721091,664.400862975636,1.88266395365731e-26,117.083473335679,635.087606086029,2113.4083191394
HOXB8,4.27590350341245e-22,3.26655753793636e-05,4.05418772728535e-38,3755.68549377619,2.09689657307604e-15,7.01992638875288e-37,125.143764795886,1848.95152138916,476.667503797229
IDO1,4.05650105030761e-21,5.08396713470502e-05,4.05528958946974e-27,7.88538075003943e-20,6.72366762312721e-26,1.00301509370362e-09,2.28630486862948e-19,9.19945297817328e-18,647.465025537499
RAPSN,5.95360223673263e-07,4.81585085694167e-06,6349.45278965416,7.16297955846298e-05,269.644357132732,4968.77280438391,1.61691927949872e-09,4.27282872046261e-20,4.8617468651689e-10
TSPAN1,3.26191864411223e-19,0.000104364083920162,4.7860421893205e-22,898.11124761458,8.0781983877025e-13,1.76496689562072e-20,29.2560968627138,6242.78552285435,4533.85466239942
SYNPO2L,0.0145638781775952,1.12628322006707e-09,3680.27085018526,7.98314021614842e-10,9.23191365257788e-16,8617.51872121628,1.08818600333195e-11,4.34849371961261e-24,1.40082083891482e-24
MKX,7276.9581853976,5.62534914110839e-16,686.586296526515,5.79098737166052e-05,2532.98153114882,6.0816305720872e-08,864.728551560475,1.33445382734694e-23,1.3764109239252e-21
COL17A1,7.77378418862549e-06,1.87824824717619e-17,4.90429910273254e-32,5.58804779812086e-36,1955.79675441314,1.4875648287231e-22,2.3222083225162e-25,5154.4357214573,6.86344924783675e-23
EPS8L1,7.44171355587028e-18,110.455979818259,2.34701337596642e-29,2416.0114358734,1.72063552489955e-22,1.15124008693599e-31,1.09539381178025e-13,3043.51073620657,6868.41434228874
SGCA,0.00106360452279796,24.768786895665,5708.40285432401,2.4698681859601e-14,3.24146022405029,5841.28568869703,7.71499215781523e-18,1.10105596841429e-18,4.61231587564418e-07
MEF2C,236.920507943536,13.0946857299696,3928.07417694214,173.294481096904,699.765631944335,8371.58855407679,474.873504492005,0.838032423902429,76.1531596402571
TPPP3,4.5258824469557e-11,538.905389329967,3956.59710085151,228.441258731036,633.519538896294,529.272498466233,1237.79544156002,0.0278423304296367,948.427669620695
PADI2,3.03856396697061e-12,1.28497026914961,6311.626909241,16.4875103097742,2.37264077117894e-21,3467.26334488882,348.281324629582,1002.37292650918,4.35702249020254e-05
EVPL,7.40082200790795e-14,0.114822919528433,3.57185762235981e-34,3263.2601824128,1.93517892887824e-09,9.2067243473768e-32,2.74427565401748e-10,2962.59841567545,10.4100378582716
FRZB,115.558250894239,1864.31462904804,0.00414996634510202,499.442646533807,2410.46351930315,1.60941964552785e-09,809.649823385413,0.0126003655517384,2043.92435319727
OLFML2A,1451.08767467892,86.8802212651316,4422.03926603663,199.661154421976,1268.00739715333,4116.32121952667,106.38023559705,863.080382106597,0.00177628252600479
C17orf28,1.51174090243955e-08,0.330664447877541,2.74439458886247e-08,2184.3490568321,4.85386596441012e-08,0.296159668984391,82.7444885837168,4126.27579289595,8214.00845888925
APOBEC2,0.000355070710040074,0.124712920778706,5004.61449906913,2.23963521564267e-11,1.13575423484948e-18,5782.65365787051,5.30113032910845e-18,1.18721553125658e-16,8.46431506272123e-27
PRELP,7.70682665932122e-14,0.0641460555254255,2.16681121183893e-25,499.57514090943,2375.38175221356,1.00707765633206e-25,258.294471402241,0.204101759694199,472.849700296645
ANGPTL4,2696.75711975507,1275.60470570095,792.703696250139,7.34883490814739e-05,347.664881112468,1006.11639344955,778.368564513413,2077.37972691725,1035.08860613226
MSX1,1.2356971992192,1951.5120127444,3.83534171679033e-10,816.116295702967,5486.83780538563,0.00450072185073593,6.52983259881548,2.23954488453058e-06,26.8989768950306
CREB3L1,0.00791674054299402,1701.15914754494,433.199082774694,0.253099188235012,2718.69777505416,830.315632368656,1550.80489238827,2.66558573188496e-18,9.56150396768266e-07
GPRC5A,4.74191621774338e-23,0.570496811603374,4.0098936167395e-16,1514.53382762908,1.2609288638303e-19,0.0096321575514853,0.901132162619117,5873.98399959637,1281.86007260176
C20orf103,2107.18762139017,64.0892172724084,28.3662701712871,1021.28921081341,3091.92529673122,3.23006989432884e-11,420.155468703483,2.10751171508185e-10,411.409346582846
TINAGL1,0.0168329493021923,127.592790027085,4.02918491443037,3392.49053352636,0.000817787603503312,11.1227295234787,1.79951182402037e-08,4187.4373898969,2111.05185997939
SERPINA3,1.73941370211857e-25,4.5867456413942e-10,34.9301444528288,1518.34380545218,1.22030262711205e-22,4.71096503693705e-19,0.35671361196745,2940.13128914561,0.0122283936056079
DPYSL5,0.00316717297435832,0.126238211907843,6806.86148399765,954.613258947859,4.49895128586179,1286.94489868764,973.335599377024,0.11878339253352,2.50106728497192e-09
ALPK3,0.0213706295092857,4.18289444639316,3966.37072772652,787.439217968302,5.76721412189972e-23,5864.90640440044,0.00118026888922525,956.260750813286,265.440912248681
AP1M2,3.358689910951e-24,911.949382081768,1.94732256546325e-30,481.366642467661,0.0817551884610407,1.2790694561545e-28,444.484621487672,5240.77703376241,5912.2897829458
SYBU,1.90630064653758e-26,3.00474680534358e-11,6.63605509426414e-30,3.00071505611551e-18,2.274831824363e-09,1.80020563094542e-27,1957.78202619943,0.0100153905010784,3628.02638862495
SLC39A8,6.53249226257588e-10,995.084510822514,3.45147812386999e-21,0.0216499774940661,3.30939588122202e-15,1.37878819187065e-14,511.964910138252,2678.10251055366,2078.52121838057
IRF1,0.00314618293978217,229.301499062855,1.48794998523073,0.0041348663604091,9.29060155125111,302.738546697392,0.00412065795607285,176.749404308052,2255.6755532582
DYSF,0.000614385412440538,608.6444562608,2575.70665183063,0.0776232906229273,859.059773569704,8029.30217398264,479.222425117706,6.95152038818904,879.034632622561
NKAIN4,4.64926097279674e-12,970.337387033061,6886.99270010192,1066.95447228689,1255.14198123662,1287.09233654572,1.56827954200218e-12,2.17506605355963e-18,3.75134053992315e-09
KCNH2,959.764747308698,1642.77732381359,6941.39955392216,362.552834102839,489.096002605024,36.5561407813904,555.4681118935,23.604919041104,4.77239419831238e-07
SHISA2,3.38838372149609,1509.93874586711,3262.3710744578,1605.0873062167,6.87028569517027e-05,4925.23395836586,2.16894371744784e-18,208.276789103693,2.25873991419794e-20
SYNPO2,0.0184179523136989,4.26196133670193e-06,3464.10479585732,0.0914146358024289,2.46568468264995,5712.43433607243,622.401987423223,295.249261814473,1.05601612169959e-11
TYMP,0.0825419714693846,713.594065447463,190.476154775197,5.78219809413727e-07,902.802266354126,4.47762108654544,6.88513828075218e-06,1.91319398044296e-11,2475.27966316446
MME,7.426700004418e-08,0.00854474330459,0.0100382065461085,3.24462541621102e-08,2252.07650247114,2011.50191303616,1272.82865681312,738.752361135086,394.019436508731
F13A1,619.269024020648,0.359471479718297,1161.82135747454,4.17441147310685e-07,3808.29434105349,1819.89968587169,16.84904929716,2408.73252853418,0.0163578192454248
FOXJ1,6.18470321415104e-14,274.177144219633,2.27255840114513e-21,385.254193097788,8.81825498783163e-05,1.00491048360867e-16,914.904323714831,2353.92935098783,1408.16465169466
MYO15B,384.857494081253,11.8630926026763,211.818242789768,3000.93089839834,9.84924828280661e-08,88.7208485102422,7.68340647793326e-07,1779.33283146458,650.240536862809
TMPRSS4,1.89867090250858e-22,374.812756613314,1.58183668637398e-26,154.196035379609,1.17490253230583e-16,1.91356773438863e-22,0.478305176708725,4575.42460759481,7805.05674209708
SSPN,4490.82633223771,8.86061163706964e-09,819.442475205619,60.3138231126485,1020.57497035732,1366.21259687627,449.372495727369,2.49779123953099,5.57573783974918
ESRP1,9.73555537668893e-18,0.0322479702233756,7.43924471764201e-28,755.222323905374,7.93395948693636,2.30772401061849e-13,857.368602989733,6016.07647776265,4836.24785224545
GAS2,5310.31830573658,3.34481820157845,1179.12280519673,508.10160034819,1108.36516250917,0.018223377347656,727.980429703172,3.38329817430847e-29,1.17575165943424e-10
MSLN,1.40982179592161e-17,8.97619625356748e-11,0.00840154634556887,1325.62961952196,1201.69207084406,3.29433324475755e-22,503.22983788103,1175.16598654013,2495.76646013612
ZNF238,0.0445418374351215,1565.86968047661,1974.96228909232,181.70600337733,1.99097820233814e-09,2901.13322019809,1511.99708753779,7.73294111956365,3.11982012005381e-10
TNXB,9.01454422230586e-11,1048.27107107202,5636.92664739856,2.35279242940215,411.660859194042,9.51287249855347e-16,0.0696880389736402,11.5283308193751,239.481128261201
DMKN,0.115176479455916,1529.88830960154,8.05333183993596e-18,3466.58790925782,7.4456062541167e-05,9.60452506485093e-17,0.000130501352712517,2232.92182566,161.134338858032
S100A1,2.71817368551086e-07,0.00310659390198633,1702.83380361302,1155.34983554223,2.34284772545554e-07,1466.74693769608,252.923733853489,3060.05997093355,1020.51321767491
ECM1,494.467924852531,532.360990405152,568.797537458678,3.93458620638906e-05,523.578449802204,3108.0967909776,313.134907186658,812.775526363406,762.626207067682
TCN2,47.3537617547134,741.347125098881,1.31057384288153e-15,8.26040871425604e-07,3293.36864270659,0.0272320618197508,538.041295896302,452.547755535288,1353.01156591361
LAD1,7.92768279003295e-15,299.230819639256,0.597311041636091,1004.30195040048,5.79778690530257e-05,5.77463384381346e-10,1.28507558335444e-06,4974.39205395417,2216.79722438327
HOXB6,1.32538707691185e-20,1.44738051699127e-05,9.40601596687527e-29,2959.96297271661,1.11103513378324e-09,2.67872662906132e-30,573.361172287559,1866.19647264174,383.627950255282
FOXC1,1.17474189229054e-09,177.010494027406,3.36765449860147e-07,600.055274493147,81.9295502149012,7.66904889052407e-06,2920.27594333973,1709.53985522599,2381.38094620946
ATP11A,135.806630189707,0.00284943275693297,65.6181938492404,1259.83738236449,0.444615008106923,1624.99411774776,2381.04285163716,2880.87850673102,242.255781523285
FZD6,8.12314586601662e-09,3.35211644227355e-17,8.85904812895624e-25,0.000545229317219019,88.2331632125161,6.90048236450381e-08,1013.24303397759,3294.40459238954,1295.11479862226
OAS2,0.428764493976734,9.74456036706665e-08,115.686658119509,3.6550966604917e-06,4098.20656375284,0.0176870703359443,284.769669195185,1219.17328547175,4622.40706044792
AGR2,5.27267746007411e-28,4.41674023347284e-17,2.46814911999877e-13,2123.72727964962,0.110222460051665,1.56472306346873e-21,29.4385908188812,4694.20796439555,891.594984008574
TSPAN11,3756.86132907636,964.447021475094,597.842558247727,952.004433758504,4051.61312762144,0.000449182815832871,538.821997873023,7.23636170965531e-16,6.05089721935013e-12
AGL,73.2510407740765,288.454790716156,779.401739034068,415.570597469454,18.1476097675516,9476.70256896667,563.471910582287,1495.42149643796,575.745410542772
CLDN7,9.26173917514553e-20,0.0995555623874554,6.4349938744259e-25,862.687434062424,2.82544979933748e-12,5.72011792926181e-24,300.56718744393,4623.42878615734,5876.02043834997
FAM101B,7107.7191632961,986.921620749965,729.882998758759,541.524381354722,2092.36838862419,1025.62171266877,582.00205677826,6.51456350325211,0.000161571241496875
FAM101A,11.6060950416406,3.43255531119627e-06,816.865138502827,1037.66562389976,5015.33720628675,46.888085229744,291.633857213066,1.00773262826198e-18,2.17902414591018e-06
PPFIA4,538.699035523992,6.13474898586579e-13,4484.36850885576,366.85377217025,103.491546678077,3094.67519887765,979.334907386737,317.855781597717,9.67621173934698e-06
PITX2,1.11563157690174,2.02380602391043e-10,3840.46265739374,887.235869376875,0.00245390012430476,5385.71754232315,284.357031777023,5.10030744312444e-08,6.91821823139192e-17
MAL,2.42722711534834e-08,4.05955559673438,4.01586597109634e-12,2045.74242781298,1.5335336878787e-26,0.000252625636522623,378.206867188428,248.709356960824,4558.26410753147
MAP2,1983.01954787299,1.20830690532988e-08,6.49187090208035e-07,2839.55284205117,0.978352004422077,102.040917289907,8.07912905517127,3576.45369154501,942.610441401162
NLRP2,3.86885585686686e-23,617.44269306362,3.30546469207099e-24,1528.96374229233,2.73432039423204e-13,5.82731792598926e-28,1297.42159852572,2821.30087064537,433.602380717884
MYO18A,3.23924934369231,2.30765905826148e-11,1517.04606308646,1390.51852362441,1005.12334319347,7410.24807417366,1500.60726700325,698.245847567126,0.00759032441393189
SLC1A3,545.051601854416,1.00534871023371e-07,1.05194201038952,0.000828768444830644,2449.48438746757,280.808695173678,1295.84183329451,3082.98620562475,0.000150701811771346
FAM84B,0.0642949248342204,3.46598489566631e-08,2.59618196458309e-09,3046.51246567191,2.10896544010417e-06,541.359650233743,730.597248959734,2050.81567895894,1275.99042112634
C12orf11,3316.34652356951,1364.93705841041,1204.81690670061,807.720950231493,3.41404419298125,583.862070563228,1084.42721238409,3191.507316847,457.440624048247
VAV3,8.52068333168079e-13,0.0110554824740068,1.24267643096615e-22,1194.01230167479,1.24824410858609e-09,0.0107541796735419,605.902120719399,2937.14717449947,4229.30806543959
CDON,411.88833477182,5.92150902984347,4814.47071190845,1201.69039154292,2713.14770231439,3449.69909124303,1034.27281474322,0.602641593487444,8.21247258273423
