S4,S2,S7,S8,S9,S5,S6
CDK5RAP3,2469.76904924541,3979.61937764432,1345.71050814103,2459.20719133861,778.010050196369,1649.83457551663,2485.37294569129
FARP1,1780.21399113404,4492.97907037231,96.3493058261001,3644.70768459697,4361.15707855855,1445.9195094534,714.700689344513
CDC42EP1,3527.69541461506,2686.51182465611,2743.61008677275,205.079010752568,3970.62290684317,2606.00726442762,2874.98256284701
PLEKHJ1,10241.6892917786,1895.00789703585,4697.31998574487,1743.92093852804,287.152570876367,1924.04758066223,808.665222229263
DSC2,1004.75320563094,1241.92752833684,10.579982598957,522.40143973529,2329.50824409009,1925.30729698384,2607.96365882145
C2orf89,2517.16971766187,2508.766787744,3298.8056654767,2625.15417334103,63.0746130837288,2904.62120414201,2597.42964929399
SLC35B2,2390.60453711003,1135.02519760434,3811.941585342,1098.21326016551,1462.85122237889,2827.07908336027,1869.96684556022
ABHD14B,7587.70205025693,3325.47166855641,4019.01485905749,2268.21381763307,2627.95068949687,1416.28795958357,2940.66084364189
ETHE1,6090.97172258002,774.33716168522,4684.70235436184,569.046267760126,1448.65508091283,1744.18812302566,1855.89509945551
MLXIP,1262.3651496665,42.1600866319361,4.1530699302157e-07,2076.08181505516,3253.98342901284,2413.17054801421,4046.08653164275
SCARB1,6810.46641069946,597.120152670074,2026.06931629646,3303.95421183304,2135.94410826057,2946.2142471527,283.673614495023
PODXL,53.9330763628927,1596.63109181266,250.311438398591,1580.19902162236,3442.06533439748,2174.12575482305,1749.51280591106
IMPDH1,8124.56658239225,1621.92039863171,1441.94036766275,1680.22574760185,439.950344114444,2989.01634064335,1104.63115484318
HADH,4508.91404518445,1201.71246696327,9235.43855882356,1231.31436029921,5.30251561179102,2171.93595906357,2194.09799110878
IDH3B,6008.18055120132,1279.41502949047,4888.90680502728,169.005682159661,2159.32838490056,2705.45323761791,525.914867592006
GALNT7,48.249171320018,1031.02529399307,662.699661653301,1111.53265235056,641.913895629104,2058.97680424087,5087.28291633222
NUDT4,406.717822631071,1414.72001159502,4205.16377028428,3460.94356820815,1687.27580875789,2578.19930123613,1471.49401724436
COMMD6,6348.64007124484,4174.99690486774,3263.44598897168,3324.93854013876,3004.43397156786,642.667745738011,1430.16506921602
NOMO2,39.4608289962829,1203.17922675917,8.95489796525327e-06,2284.53122742294,1030.51957914117,2993.01977106513,1877.879480924
KIAA1967,1776.48539964446,1885.06632961724,711.762637370758,1584.15481679872,6197.14676098744,2823.43153390425,1381.92670247652
NGRN,2105.83344703964,3131.19582525635,126.711976108672,1375.61404254461,3545.9445873374,2644.89789497481,2724.27810652667
LMAN1,5.68945804671663,462.91191724045,566.923233417582,1459.77550604233,1635.66146696409,3133.94886875492,3102.61768621364
CCDC72,8587.715970037,2032.68507064868,5992.06562147396,1011.04530474883,1374.76270035783,1489.54006638377,2069.85920550472
UBL5,8825.27908713947,2287.95986973036,8573.18656292964,1710.77321720572,1280.13844675835,1393.5575004347,1374.89721068578
ATPIF1,7511.59611731387,3520.52544131896,5868.77979960339,745.454536412573,2167.1981019146,2028.7142340608,1980.70593576555
NHP2,7464.21591588856,1635.98203400954,8172.66188471767,1864.45393080758,2156.26315188577,1781.11419508764,1466.98414986662
VAT1,984.596062638773,4297.92719398597,1399.11525482851,1284.14442721765,2352.65869313166,931.577770624434,1988.09542337405
NANS,6889.81427169082,1916.439863551,4830.03746601401,624.720872353715,584.031468191404,1776.78468089414,3095.85015002166
AIM1,275.86404364711,698.723947073184,1491.66846537245,1777.1413507637,252.778035994672,3098.32153974768,2772.67108735518
IRF1,507.172598499079,1796.55985456961,4488.44501134638,1409.60492898512,936.718703478091,2025.93824356638,405.607954712651
ABHD11,6933.64407646609,3927.81955938951,4069.00092737514,1397.63123629315,168.539401329741,1386.05979571758,1195.17480849622
RPL7,930.073580087925,1159.26038419157,3535.32239142065,4298.36235972208,5090.89685084943,1185.93826171218,2645.20246465562
ORMDL3,1164.37477923452,2816.02407769474,924.303438496607,2541.60956051179,2138.81376799102,1580.73754856293,2498.38185574924
LRIG1,14.8892238557185,3547.29081482084,0.111462075034151,2447.39411554561,2637.73735310762,1242.24140871169,2258.43127632541
ASL,6484.86892413856,1946.42871751007,4570.36011783799,1906.72739067878,557.763896840147,1399.97225248421,1465.05868384225
RBM42,9530.38364097693,2450.75043109821,2640.64135733296,1735.49334823996,1602.50367065263,1590.09310990156,617.74115925264
HERPUD1,693.829120449227,1321.38775924644,919.696311712926,2825.93752327598,1380.8801912045,1228.22330628088,1857.37552837123
CLTB,8275.16691744029,3635.27016828665,2811.28050155723,854.507600111909,1598.97265092417,1105.26132192105,2010.18568374712
C9orf140,2613.99815055697,2906.87538415661,2753.51309601216,834.455850730196,1396.00083495269,3360.81945489305,1117.10207301778
GALNT6,2560.03017592089,978.015091307118,388.166392463797,3081.5226730982,1362.15079223792,1779.30742023693,2888.71953846991
TRPM4,5744.24760622649,1252.25483469301,2515.76274709169,1068.35034539461,1707.4147661713,1200.40895289267,4336.69359272661
WHSC1,1172.13487661814,1955.45910139559,0.00436873035109175,414.049485349091,2038.64587708604,4476.17276507679,1972.59122176537
TOMM40,7944.37330085754,1417.87249342463,2227.0567987256,799.325770547393,2134.94144633149,3506.63346642264,117.861010345047
CCNG1,100.487901781941,2030.08696806016,5007.13939632756,2007.52265180446,1946.90344576431,2423.78746746221,3575.51476101965
COMT,3976.77656865696,3046.27981906012,4925.95689147448,3673.94733837498,4053.13558459888,1654.68176605695,1294.14476576508
DAB2IP,815.992053741444,4777.09092956384,22.1986966202319,1265.76354166131,2597.52517236754,2148.07401576403,3288.50837758639
TECR,8172.40380007872,2742.85977887092,4402.92112136249,2051.91334621354,5330.1211112684,1837.1577781668,2102.13647455286
SLC29A1,2023.0297202427,1085.65831229245,3057.00562897696,1872.30187652513,1931.15825827247,3354.1172678332,833.764636186658
LONP1,7460.13726417938,946.496283922081,2030.53143957854,2064.62151090982,1459.37458020096,3491.28298314035,953.634002528162
USP5,9748.87521603436,871.108447603469,1878.60126818897,1812.1338079795,2571.17678834925,2525.91355379598,1607.91480716544
TRMT112,3963.21666160642,2834.56821195145,6232.70616225377,2411.17684687254,1256.20910591842,2571.09717190397,45.8287691768233
PCMTD2,83.585958587714,1900.2531070016,2458.99384221318,5161.3805865963,1331.91312801152,904.827711354978,1172.73982701401
KIF13B,228.449206452143,2016.78204508687,0.0101771891416537,2407.43146433659,3088.87919652484,1201.57395400998,2606.72496386398
RUNX1,312.551868569091,1340.20912769989,0.151785090950081,2245.08477128323,5174.26768639118,1164.79387449529,1574.79680955206
TMEM9,7200.68776814987,3475.44193354453,4185.48357452543,1540.37586812061,2042.71544124788,1351.19905489197,3033.19661001726
SEMA3C,793.511611654242,2653.68115091318,245.071856278292,3264.89241628129,0.00132876709734973,1221.63139860228,2651.46715211306
LMNB1,605.730019374258,1650.2882025495,1585.25762436261,235.283064832618,3069.90730035222,4336.12795045731,1394.6120259909
PLCG1,1115.05027967766,2493.94641851043,248.900556749468,4902.61018375806,3222.06264678582,1375.03535768631,738.882822727837
PLSCR1,0.10855162845454,1403.55010694121,6206.26901875946,1043.76438022782,15.7825490484923,2367.38141095056,1068.90911666405
SH3YL1,295.908104904561,3525.72300198752,2532.83543970761,2692.80957039801,2616.56503577339,1555.81806492509,1980.36077254339
MAPK3,3155.05301825141,3761.74552810252,1359.42174177076,1935.6246962478,2873.92520959016,1412.09834721967,2768.10861050963
