S3,S7,S10,S2,S4
FGL2,414.748847398055,0.658897458466939,0.0742517286134742,0.00507903966462621,0.850327121574568
NPIPL3,722.64364238476,188.594279470904,3457.79490813769,47.5009224616681,17.2898436443435
HIST2H2BE,418.704934234829,1303.9389295378,562.646849914471,44.5518981488306,1133.62833441011
C11orf41,240.749141785487,1806.586051129,0.480143908190615,504.534675002428,23.3610797661459
DDIT3,522.19436960261,1139.87366526405,2375.26548034334,283.517670785381,92.0640486426667
KCNS3,1170.55613878623,1956.69905881053,24.1264732993792,273.839669120221,322.17339022177
FLJ10357,542.796112033038,119.444801796884,100.980595435417,473.470272075044,57.2118879849813
SH3BP5,1517.43571111205,192.169402556484,4.36175453653465,70.9124275879649,0.0297589497917166
GAS7,496.374157943129,137.596663123286,0.0042622648059673,0.0387721731040747,275.575823505217
KIAA0114,1194.22689083812,2321.13827560174,1412.27346122058,719.199384764393,114.95212021023
LIMD2,1015.02463482787,1.04742369623147,1625.09091218125,0.276256451976568,0.0339998481633522
SESN3,198.00617932889,1680.72961830241,1.29274567071656,302.60647430971,900.423753777266
CPM,704.629586615815,147.97517584524,0.0490195442348469,56.5171575248668,542.136096360334
ARG2,465.822512713518,317.825876057577,497.331367828618,1014.50181599711,161.420349011098
C9orf142,493.173648483965,242.499159586869,4484.94453924797,157.846251762182,87.2824543509908
ZBED2,0.0106657625333656,116.124912167357,645.667669506783,2176.60659135189,121.456737406737
CLEC7A,556.08409389446,18.2153437562345,48.7451067960767,0.872878974725253,716.937585925786
GLIS2,598.889953870805,320.476362335252,147.179901179976,361.11257613184,410.451288591719
NOD2,40.4374657029278,155.082728599605,0.304492901982426,33.9261187200293,746.884322171925
TMC8,1299.88528934325,3.6378253317892,965.349136191031,0.51940039158623,22.5303875022293
FZD10,496.073183027297,2420.71386976307,2.368348358484,28.3614388893996,799.669197384153
LPIN2,1135.01943178457,1.32667745464874,0.333627533901321,510.040951401919,156.747710615055
EFNA3,175.721679159655,725.213696141789,1269.34597034578,96.8245034228608,966.340010876283
RCL1,513.175801953709,415.753294626006,440.992991676091,643.967936191152,440.585222727806
EPB49,1053.17539235868,1853.89847106789,303.144824765605,271.638970349109,313.81683775485
PIK3R3,1907.90914432257,104.334708071854,133.648863320476,51.0559627357696,116.638807078095
CPEB2,211.812615138839,62.3324704026522,0.000780416460994867,91.436153890533,1211.73162673109
TMC4,1136.14480806253,1701.95313468081,615.023478572136,6.56036754351191,236.098561993902
GNE,1108.50934619565,704.092778523913,0.0567961500715046,350.466678575007,10.8025730468688
IL2RB,860.326773794218,0.00255545197543515,4.91781112174452e-05,0.000801608498978468,24.1804523153533
