S3,S10,S2,S11,S8,ITTH
TCGA.DB.A75L.01,0.289530312064956,0.0837570854720166,1.33881492646193e-10,0.545310956233248,0.0814016460958982,0.684360571986904
TCGA.P5.A5EZ.01,0.172617348627971,0.12868429016386,0.00703076031950232,0.584332239680546,0.10733536120812,0.717918488867934
TCGA.FG.A70Y.01,0.205993756551934,3.47658887277171e-07,0.00818134849639961,0.601146360604866,0.184678186687912,0.610558681340911
TCGA.RY.A843.01,0.516949521244548,0.172184487088221,0.00871493123892666,0.238642854071497,0.0635082063568075,0.747041073426051
TCGA.S9.A7IS.01,0.0551996831600552,0.279978112685357,0.133324698818543,0.439211803805833,0.0922857015302116,0.848897628495914
TCGA.VV.A86M.01,0.0844169951994689,3.23230406194541e-05,0.0015322148186695,0.757025689953241,0.156992776988002,0.447576939647573
TCGA.S9.A6U0.01,0.0138501924273092,0.730846010776201,0.0184027335874891,0.122308459287995,0.114592603921006,0.538821263806594
TCGA.FG.7643.01,0.0350100263087149,0.759874155903851,0.0895919530054812,1.65010246774877e-08,0.115523848280928,0.491782697040676
TCGA.DB.5274.01,0.354855816355516,7.46413876133135e-05,0.00814958293670856,6.36119824421779e-05,0.63685634733772,0.432153714631182
TCGA.TQ.A7RG.01,0.866935345029144,0.0484302121522356,0.0121074467934968,0.0131667614910518,0.059360234534072,0.340811342759781
TCGA.QH.A6X5.01,0.76544878747652,0.0436529977359977,0.0126354616903432,3.77235876266925e-05,0.178225029509512,0.437606730131673
TCGA.DU.6403.01,0.17612789906592,0.374068010641005,0.0938941408206166,0.322537082877092,0.0333728665953668,0.853855433030736
TCGA.HW.7493.01,0.100578324910846,0.0291493276062137,0.0725486619795665,0.729565954585573,0.0681577309178013,0.58249952026668
TCGA.RY.A847.01,0.730347862804889,0.0719376565040264,0.000458988276158016,0.0765671924380536,0.120688299976873,0.543240495075543
TCGA.DB.A4XG.01,0.726944612840579,0.0486041091087225,0.00869728395735691,0.173257572575461,0.0424964215178801,0.53311039586613
