S7,S2,S1,S10,S12,S8,S5,ITTH
TCGA.BP.4959.01,0.898599576451296,0.0189266595447306,0.000174748679457186,0.030387121566178,0.0378641327040563,0.000488146668595291,0.0135596143856864,0.238877125854112
TCGA.CJ.4884.01,0.830814873388269,0.0215726950214967,0.0735075069341267,0.0602529877521201,0.00561216455339845,0.000194190246435558,0.00804558210415341,0.342997297731615
TCGA.EU.5907.01,0.798568062475699,0.0183735565994745,0.0472062472477949,0.0739537634827783,0.0618392610771927,3.40985842256429e-05,2.50105328349998e-05,0.391857978044223
TCGA.AK.3458.01,0.533322513596507,0.000563432185864637,0.0528560373778137,0.387643304165957,0.000505240163425661,0.000108634010545221,0.0250008384998862,0.492978737521272
TCGA.EU.5904.01,0.311942815264758,3.94408889911966e-06,0.652378209841267,0.0251249846284334,5.62367397412955e-06,3.07833553516048e-06,0.0105413441671333,0.402252320412964
TCGA.A3.3357.01,0.890039339710686,0.00117565043255214,0.0342724892302376,0.0295551634524692,0.0423542443468116,0.000307268928514227,0.00229584389872905,0.2475201008435
TCGA.CJ.4899.01,0.555013159778985,0.0250266731265403,0.293403518072196,0.0826173235648796,0.0333895313951748,0.00111057318296236,0.00943922087926168,0.590944502974563
TCGA.A3.3322.01,0.711612688508548,0.0290700227889739,0.158590723905575,0.0744123645066132,0.021854221123148,0.00112495136281559,0.00333502780432572,0.4833416185122
TCGA.CZ.5466.01,0.714010257994743,0.00393520545138335,0.043502531080502,0.193841210732216,0.0284100658328626,5.73381380514567e-09,0.016300723174479,0.454799913690246
TCGA.B0.4712.01,0.000345757414679321,0.000181573026216018,0.000412203712644689,0.764744178663925,0.169342897770194,0.000359252532954816,0.0646141368793853,0.356244538153261
TCGA.BP.4756.01,0.78751619489165,0.141784987729186,0.0201356763688142,0.0169732321571856,0.0216339934525961,0.00308279106088922,0.00887312433967943,0.388294004641848
TCGA.CZ.5982.01,0.727473715166388,0.0187151030510493,0.145256803902094,0.0517316245686284,0.0534878950764044,0.00131068504402122,0.00202417319141473,0.471375900225756
TCGA.BP.5181.01,0.819074020841434,0.00143832243731444,0.0779661211407018,0.0999401647938293,5.0094396509175e-05,0.00047894094351952,0.00105233544669188,0.315208010496903
TCGA.AK.3445.01,0.381443179186811,0.0323343090165904,0.1258483385717,0.214552561187406,0.226554488187263,0.00392777506317294,0.0153393487870561,0.766680629081392
TCGA.B0.4838.01,0.717900011637067,0.0458658502278356,0.122951641766276,0.0779279000757341,0.0316641071121078,0.000814689841715288,0.00287579933926424,0.497354353624031
TCGA.CZ.5459.01,0.470462885426748,0.0127771149896708,0.267281520273419,0.19980062340873,0.0457273729782883,0.00391210687983434,3.83760433091367e-05,0.641364192128105
TCGA.B8.5165.01,0.691455690973136,0.0529198585507055,0.0983555462314883,0.104406869100249,0.0428156998537716,0.00264911807175187,0.00739721721889835,0.545540678146459
TCGA.B8.5158.01,0.783719811813499,0.0335886355589363,0.0219233625980937,0.0662509454406578,0.0847543421638627,0.00885897057659343,0.00090393184835676,0.424447705352644
TCGA.CJ.4638.01,0.780731636015411,0.0344963929959938,0.0759263532704652,0.0429767504751208,0.0580396480441241,0.00125895317541107,0.00657026602347424,0.435285211931896
TCGA.BP.4799.01,2.99074337027139e-05,2.45064645319634e-05,0.41738545905816,0.500375564545006,7.93571663180852e-06,0.0245081557648286,0.0576684710171391,0.497061478944866
TCGA.B0.4841.01,0.137463828298362,0.0176550242126922,0.435655420175054,0.332494027125795,0.0485395230682689,0.000294926829812291,0.0278972502900153,0.678991995684123
TCGA.BP.4795.01,0.000259814051146571,0.0163925845439719,0.0375274682822847,0.157843576976756,0.743369501086384,0.00730421694459065,0.0373028381148658,0.443592710764287
TCGA.CJ.4923.01,0.372428566432116,0.0288436850833711,0.271594348247043,0.261883986082032,0.0596838721948595,0.00225615742997856,0.00330938453059996,0.707073534458622
TCGA.CJ.4893.01,0.799810365271948,1.72824176501558e-06,0.12857488194955,0.0599049235206302,0.000114758596887271,0.000378422326956748,0.0112149200922625,0.341968160262865
TCGA.BP.4976.01,0.879210882099393,0.00023212541434598,0.0363242587700792,0.0571509036264908,0.0249616715230001,0.000962076798745755,0.00115808176794501,0.259903789928398
TCGA.BP.4341.01,0.542242234070455,0.00484207619777206,0.350839741627655,0.0997280875541667,0.000598208654667797,6.42227612585675e-05,0.00168542913402537,0.498938943783921
TCGA.DV.A4W0.01,0.581580882606244,0.011370335935067,0.298564400062003,0.0594736390013137,0.0408918213605394,0.000900016209671503,0.00721890482516089,0.548585502436745
TCGA.BP.4166.01,0.532630196513282,0.0294811482545792,0.105450683492237,0.313627574994056,0.000304264620534021,0.000140022132527937,0.0183661099927847,0.574234981609124
