S3,S8,S6,S4,S9
C2orf89,6200.5130051578,3923.96397439377,2435.11771715807,1090.46887362644,0.112163474795565
JAG1,2599.79357797074,1501.03714144507,1139.55949301048,1934.9305084517,3567.66215308769
ZAK,1780.78044112468,2559.63010932096,3514.15661942382,1619.23986067583,0.000305377038823885
TCF12,2159.24808602185,1630.68962329058,1791.9176243691,3583.27803006351,730.48243044406
ANXA3,1924.40048955877,5463.21056086295,1122.70073749881,52.6231439049139,5025.08963988252
IRS2,1339.63884557522,46.964847944607,2419.39473903938,1838.01136475302,7051.52483739173
STOM,933.019546741518,1290.85382782527,171.906715053681,147.495729680603,4103.03921307901
PARP14,199.205696101613,0.00119278640046963,1313.744981539,1989.12821315762,1039.50062775001
TRIB3,1553.24315878897,2476.61489352367,2816.35314815882,402.590195911962,1335.32221722522
CASC3,1159.35539839315,1319.03676116145,3494.7199540354,2019.41112058939,1365.76744067306
NAPRT1,1738.14631508998,1691.21475247118,2299.12618302572,1483.86374426673,5806.11439478861
RAB15,2540.35480005325,1873.7968620752,2222.05986804469,5388.16648140112,2.40676163296154
ERO1L,1405.19417079067,1362.20076902227,787.067905070555,2663.92899267197,7719.41198680646
PAPSS2,3492.45258296193,853.59558510034,48.760647063075,2580.31757946279,4765.7178944883
DSC2,2396.13197998439,235.017743285043,1073.42053028466,2169.7162845075,11197.7832769333
FARP1,1541.19200510084,1619.69837264073,3853.82277732049,55.4311984619742,4.8195722399501
PRSS3,334.795072990352,4046.06318754119,1839.15117399135,812.523307034093,8599.97450075329
PAQR8,3038.76595046803,1848.53666293257,1157.3809370187,1062.54474897724,6147.54018294302
PLVAP,775.183547244827,739.16166133437,919.632222646429,1355.44668546703,118.421478318263
C19orf48,2522.02023888553,5738.97883669421,1577.12611737793,3137.75138200313,2.15616197830513
OAS1,1119.97801352462,1125.84159682723,1802.93275674665,245.741660587374,8326.9818303553
NUDT4,3669.91372312837,2953.3147011487,2761.40822899344,27.8521343330334,1326.2034707127
PPP1R15A,3051.73583874899,1791.59800766287,1995.17263261141,505.352189550319,5038.98733127548
EPB41L1,1262.75231854153,1016.35249827923,3875.58917336102,196.037242542334,3850.78182656781
TOMM34,28.2064718497895,2610.34723647324,4892.10264399761,525.55644857829,163.668692998856
CXCL16,703.3549420575,840.988444036145,1073.30988904856,3897.03936442004,7154.48069117506
GUCY2C,2008.80617793506,2447.27877399521,2552.06799255288,1601.60461393506,3744.86925201373
PRIC285,315.010794547812,5.73784045885278e-05,3818.61562132885,629.41853366354,2685.36774368432
