S3,S1,S8,S10,S9,S12,S4
SULT2A1,3.10687491006924e-12,2.34245968497774e-39,5.17887650364493e-09,108.006381447224,5089.72700360713,9.02104297617142e-20,1.17092990400858e-19
PRG4,3.89395453168448e-20,0.00121791548900305,0.00149325805060405,3.25794870282573e-18,11076.1747357404,29.9991259036597,2.50901510885559e-20
PAEP,1.97746902689222e-33,1.67423383597272e-55,1.63736356697773e-61,9.66986540215346e-18,4.64834665122566e-25,6.04123734509791e-49,4844.31011433302
CCDC88B,342.25272874304,8.53966363464635e-05,4.58413619661781e-21,320.270600259186,3.10949126678603e-11,441.037985449071,383.442560574796
CFHR1,0.000130523344184173,2.37560678264074e-20,3.94060241092672e-21,9.38925900686616e-05,6907.48327604533,1.54709386534569e-16,1.09790140995381e-19
NDUFA4L2,116.06400015803,1581.98879919723,233.369118738606,1028.80304020859,8029.06266259763,0.15514144773214,8.12514865900873e-25
CXCL14,713.551605084211,2.91799474416666e-55,1.49340986171417e-50,336.698677531032,2.37298839943945e-42,4.17970239607534e-39,1.63670186704282e-23
SCAMP5,488.54210047992,705.200845657497,10391.3588786667,2.77868373262165,265.284309728513,358.07249802987,339.052726469114
ACSM2A,4.54297737340063e-20,4.32038113119855e-23,2394.17522647727,4.66489894029882e-27,9083.4330752248,8.37140766394184e-32,3.1751825859619e-27
SLC44A4,5.44563262426221e-28,1.48706417193533e-32,2.12855745671898e-37,2971.75714694439,1.38379924100232e-55,1.34786727687252e-57,1417.84594499793
GDA,0.00524909836063641,189.941612123916,4730.30089666824,5.05930071234541e-05,6791.57593455476,161.136607270383,6035.05155321032
PCSK6,420.119080979646,414.460570136556,124.844426180425,249.334705556926,10469.8098508033,1016.44321476682,35.4068952568222
CD3E,7.31317270379905e-32,1.23427785380741e-29,1.09861341471536e-46,1.68232167365857e-41,1.38474985569157e-39,3.31884047585431e-12,2.91198298258223e-34
TMPRSS3,4.56246246446321e-12,3810.89517375279,0.000174401999123988,36.2200564323708,1.0103322190225e-32,5.53845572540837e-28,6.19074629247772e-32
KCNJ15,2004.38085741521,5.5966701614559e-31,178.52713624541,1.07350795938815e-42,3.77857034990321e-68,7.29917527623394e-37,2002.14185676945
ANTXR2,7.48711999532586e-25,1.26710308227288e-10,703.62639399853,4.44178993817345e-21,201.007606136737,2473.60727681194,8.80657380852902e-23
SMPDL3A,56.1553897300084,142.115110074373,10105.6841898901,152.707634471081,1775.4102590118,297.805980478526,221.399376930257
PLAU,2.07353325381093e-31,3.3478836959407e-20,2.03814925310991e-17,8.31373297084096e-12,4.40446487512713e-20,1530.00408129466,1.87287270054878e-18
SYT12,4.12695292927662e-27,4023.72567332963,6.13675329744348e-15,5.49485898416683e-18,1146.56393210132,1479.67462347319,6.86820156028705e-12
GPSM3,3.62738656741382e-10,6.21461913113656,2.63248143579349e-18,0.00342702156406221,7.77156230298645e-11,234.967368653538,6.77042914671658e-09
SEPT1,5.76008848369893e-35,1.54937137778326e-41,8.61239057583918e-51,5.18446144791405e-47,2.70474676196438e-54,4.68656526287171e-37,1.28215402539887e-48
UPK1B,2217.99438373401,1.6728544772753e-19,1.97372894344685e-67,121.470890743745,5.03603533029433e-117,1.99436570265859e-46,1412.44249631912
SLC38A4,1.98042374889909e-25,1.65315581282216e-15,1.08744547625938e-17,2.56951547647187e-25,10004.1602522167,145.749546739874,1.07181021528549e-18
EPHB3,1.40616437298077e-26,3478.6258568279,2.57340574737388e-10,1103.81349854489,6.76810327977675e-34,8.64077519202448e-31,1.55423936484309e-48
