S2,S10,S11,S6,S9,S4,S5,S3,S7,S12
PHLPP1,1248.21176185216,832.217222718721,48.6285631165398,364.680901117708,273.692541204786,462.567783567628,290.454200892708,1350.87400199124,0.000111048836996378,49.0347107550036
MYLK,56.4368977198276,46.0035932837318,191.482288031074,0.00075359852892043,0.651070738109501,384.525691650681,1454.73278719929,1254.76271284512,0.421935567059375,298.398795950639
MICAL2,24.8032693587374,23.5523445177159,70.3393403352388,13.6024424253207,0.14660388592894,300.917996150461,2064.24493460507,1022.31651239267,3.08894699065821,846.707572657326
TNFRSF21,68.0135359776964,37.7158886744742,689.254280596489,142.698558615282,285.827020519515,880.599915620446,1154.13777434262,509.692196291916,33.5504557612554,167.637819319588
EFEMP1,429.992815143856,764.24387796252,343.723646828113,328.619430362337,63.1609265219957,492.734330270729,1524.8401057911,898.580634616008,1468.95228404766,105.266629032959
PFKFB2,9.49203921064603,466.957283159706,0.00674296379323086,0.0072428896248819,1012.22159452251,499.468186116691,2.32038946598885e-06,743.712354348381,838.746715501731,310.583928539896
FILIP1L,1.29887456793498e-05,9.02559841711431,153.891959233506,0.00374989880768059,499.329457157713,568.8815922165,1549.98466965921,977.387590114885,114.320736034106,448.861380853405
LOC541471,173.637123925188,720.096633220101,314.289247427311,1092.39522477517,0.196697806154822,4.88128551249732,657.579982669094,2.75748451901046e-10,1203.92336454206,1520.24075054607
CHD6,318.118842015405,186.65227487967,407.216463800896,0.0684870436969071,67.4633920396031,555.387782788107,458.622992227308,2033.59246108784,0.000464625727078604,198.315881083446
E2F5,854.171891581614,451.973378733414,3.99142616526564,147.624579640521,1430.80801413999,528.89334907087,402.196271958967,1371.66927305475,0.987108774474306,3.33921802839707e-05
GRK5,211.74108578088,30.4162469484137,676.318759798828,391.114057359733,1267.47404356333,94.2519848533397,1914.32660811429,393.41734398048,190.697834172459,693.234541891375
GVIN1,0.038329998875513,1.16757834565465e-09,62.2579068972916,2.75312318802834e-10,154.823432337709,343.805512738708,395.282412040049,1151.01309947644,2.21356696215432e-09,512.881798988087
DUSP10,377.963428599305,34.1527048640769,1735.46479721032,47.6358512273785,643.24726709773,249.956181732022,830.901382173223,416.058646116782,347.555027884051,92.3006198189923
JHDM1D,128.349262887742,324.902127144098,96.8739423014642,0.0258165931781102,75.5187100259989,249.612051436853,248.926739965944,2001.66441970276,3.09684670521008,603.455382110437
CSF1,6.77841463016026,0.0326014383992215,260.318354951321,8.07402092527013e-08,260.069353527164,278.695825402687,1004.00614893847,902.490030922872,160.746198921468,838.13180221498
PYCR1,300.661649709508,633.173925377942,457.200330112258,1037.16403602591,457.264597041192,333.298130304327,782.666645323777,0.248584672090571,937.630615085705,12.1657197158667
DUSP16,257.11891055821,0.453919934106302,0.279603285115692,0.21253243887027,61.0786957356997,387.102218450738,1058.73197390216,906.414209713553,2.15980660261093,1254.56005759088
C1QTNF1,526.70624968329,365.435166206081,706.673508488194,425.614269690044,15.4808976680711,176.317357600155,1004.52203763658,435.611265021049,1136.95577803046,230.20119645494
ARHGEF10L,0.00346383498874086,191.217207164761,259.223516947075,4.34486181077444,18.7160038332429,225.196032409356,757.791345078574,359.224451895287,1551.7972941352,1777.81598047783
FAM198B,0.0081315398612266,124.343744426865,44.9040772355592,2.75583843471477,0.24827079901199,487.555217801032,1622.54889544555,595.45673831583,1547.02093791277,759.067072335497
SNX30,1310.09639824012,602.501341294882,623.794740746621,0.0165027350254574,537.388845403492,921.981451755931,371.136138103712,1363.71127265195,47.4253898074388,336.200256245669
GNG11,646.848670877518,768.059213463568,477.490222813484,625.975484609096,259.73207633636,212.326191402473,484.74012391878,214.776757847524,1212.96307186375,336.954068878599
SECISBP2L,11.5152229056493,5.05537538502393,74.5877460165298,1.52089622850876e-05,292.262948091581,653.581298558846,639.273825898705,1515.86505268372,0.00109122841709204,158.36366562598
ZNF117,25.6283752012249,111.940463728163,957.623736997191,1.98797713413773e-07,744.734000177627,332.196040537717,29.235576375363,1913.84323286919,1.15555420952105e-07,66.0124976384095
FNDC3A,2.16381432442186,0.00170934279837869,148.349506692574,0.0148019693674729,610.904912696728,768.930381160129,607.322732348144,1028.44609780503,33.2875946390643,554.388327268943
NRP1,209.314053299038,69.2607051057467,53.0340488167665,246.051494165707,3.61340685450313,904.033691547491,1791.28634997891,382.853036438041,340.103380411506,562.625368099946
DPYD,1.10051307699534e-05,2.90495903687023e-08,0.0807878875226618,2.62393742792662e-07,1.44960525483362,414.619740744269,424.175522396772,831.304676426825,656.469078426967,955.159049289258
ZNF358,2043.05844235694,105.565641217245,886.530749461797,548.713759880272,314.009613460534,18.9993779900854,275.410882529824,2.7247536089432,1187.34719833512,1331.7477910501
ETS2,834.153549796304,114.968477041561,27.3690284464491,343.58508966548,5.01611972466067,887.243853384553,1187.84691804528,664.943926408892,93.7835414111464,610.414915656266
SAC3D1,1765.78710866282,1282.10700661752,104.085561705994,1702.09420906791,509.871089684091,111.612893610687,287.786277862896,206.458655670508,893.367208619288,638.783215699483
CEBPD,43.1013362440098,557.498734498864,1521.25949433662,344.588342786204,0.157348069791485,352.752462269631,356.857296431178,0.0462017127101306,973.795100047913,1954.54929274613
MTAP,179.250136777888,175.270755525602,360.253497731654,365.697485996944,0.253315837649465,1222.09327994892,310.324350162055,519.490045587013,5.28965104060026,250.301976373468
MAP3K5,7.82174111417893e-08,1.99636723935258e-05,9.94471830406987e-07,0.0154856970113976,765.380659686826,636.550694364046,361.117390805718,700.393241853861,9.48102881940134,896.238925553915
FAM158A,1678.10950423265,1085.50256861097,261.92026681446,1237.47582297555,9.48447856937063,50.2127960908993,286.967634354199,7.1097233079244,1098.50852559911,577.295023935601
TBXAS1,293.461122232237,254.182535355763,314.413653585405,117.617947801104,61.8265471817361,189.292156470665,309.769183775517,338.752140383604,2148.12277098392,2047.14844718355
RCAN1,0.176001100003643,1485.52174908223,143.092103652942,799.147944418759,7.93201063109606e-05,370.904083760089,1029.70659134331,700.094390588281,81.6439377463761,1691.34025832756
GAS6,1683.87076128939,206.344560023806,190.669162939546,455.741001073028,370.69146115582,220.525108492585,807.750886120458,370.634786768095,1130.09369354596,910.904794744125
C6orf145,58.8204615151652,107.066057412217,932.309501598424,0.0207940609384402,89.7985099180867,14.4674688626846,271.569341663338,113.634721258124,1727.21551680462,653.81431332206
MS4A4A,198.887391425549,86.2922444247819,249.444164560228,380.107468437302,150.410427587951,761.674982716561,411.298868052019,0.773546835207021,388.585500405072,1471.02940948224
HDAC9,1039.42033597727,73.0791742287279,0.7526131459015,0.014720404363802,1003.20037871024,637.642518934484,821.490483069381,731.221411181607,4.59929922132539e-05,2.71792897805721
RAB32,305.525413851293,613.669095005636,451.208989301576,346.099813098605,390.737823458425,5.43403286941883,458.092120841348,124.289445943362,2347.03090254385,1299.44974105663
VEGFA,0.515712904335184,214.812727743427,33.0586399443615,519.265357266639,0.000138446923274623,828.370968316808,947.760954432997,627.061464129925,275.943228920563,317.26930770931
DTNB,1733.31410864974,342.477646195398,1.46272003523688e-09,26.1709875489722,560.801950915249,38.8977728510076,623.645314168681,129.860815730881,701.088319783069,1012.31828079653
ZNHIT2,1418.30712932448,774.677616506848,116.355809885843,1518.84399561901,460.254998986093,0.00549334989085208,240.224603409464,2.20533775030149e-11,484.779132963863,637.045396191184
C1orf21,251.578485565339,4.0472757508997,456.980652256421,371.209787902772,0.167126764797492,409.220973018141,1185.12593669705,109.513199308992,1335.40099747447,520.259818223388
RGS12,418.102124107757,347.101223254308,356.999130269306,21.2780403254329,183.948609462985,939.017942150417,106.144209613269,197.463772206695,1289.60742326006,840.30675526666
SLC39A4,1725.42054155657,1290.6236206697,18.8866298225867,1142.37972278955,614.175629542199,349.586871834194,59.0728379338725,263.70647748725,637.622660608703,246.003980335072
KIFC2,239.353228153488,90.8055065767725,350.597557766049,865.01271324034,1307.22164464491,525.926836777141,320.050724221355,1176.1186278808,142.724024229816,517.204543807429
JAZF1,269.407835516922,53.2830555729343,1413.07551255827,473.577428804399,524.252207921044,391.621811852343,394.641121531874,1303.55852259702,0.252449276485559,367.076110486224
ARAP2,0.00211181795301279,74.1537392993508,44.6268004361948,72.4116342553514,421.873967761598,533.185147617951,1236.80694880835,815.186133702262,4.30978111264663e-05,870.362289638918
KRT10,1034.33062502122,168.98599265324,200.667914608109,1861.14444992021,927.730937324643,227.29734724338,212.849574438386,273.736153942325,12.6926626485517,402.754646103203
CCDC101,2099.89388381195,1345.90164167169,914.230465510841,1017.34805545447,812.73673344536,161.56486612423,65.2994102779991,49.599462712232,457.200923834334,649.98286481585
ATXN1L,85.7587435912228,0.0212637868083083,264.294734183245,0.00340151124894272,441.245944882415,887.596409665121,497.625989316551,1408.08592765167,0.0134370450383713,378.056564914093
LOC147727,1751.27854346754,468.335121058744,858.781035378985,766.533034894052,790.808831708448,131.645614913036,107.251039983619,427.487305631122,1081.53564736705,729.721815882984
CLDN5,615.197859300414,265.782709977373,41.7965150927835,1184.41914431635,255.493215539452,98.7768406268321,288.193901560168,4.07832311525929,1024.89640791622,735.198686729563
GPR68,97.4370160742241,382.610535252091,142.118419380839,0.000703657387085897,800.87369117481,239.743347722215,666.077220325769,526.141297231431,1294.73761806083,1665.0243711749
PHF2,130.863339575039,68.8360819991246,192.647835074017,0.00272856388428513,397.354463336879,998.001621372747,634.687427290766,1390.2481521416,2.14906274622941e-05,274.424833355922
INPP4A,26.036336114093,0.0116384169552548,4.93556933539584,8.85704314119668e-05,765.455395457947,724.999332795346,391.2398142671,959.065917670403,92.7722846138788,957.940789809443
KIF20B,0.0151029967061728,461.117363695286,420.810825293142,201.863345930674,64.0534274397452,1500.91769740504,547.255609849811,931.015889246387,56.4059982679486,63.7633615101148
SLC25A24,2.7482820284563e-06,1.96095567955773,208.771200725721,6.04573790303036,356.574068738018,1180.30546110478,835.389690125153,1161.77258049438,397.136316107192,428.130849337025
SNX20,51.5244078145036,1.56195065829869,39.2411010940902,0.0369698121707082,211.001093880098,403.549919963083,497.277824908716,997.384285643335,59.6114717502574,622.402003179395
RAI14,36.6609822162589,299.815421679067,486.954871342523,120.676257738401,0.860611643142984,578.15794228483,1802.82081419456,435.079904469745,640.045327206691,120.210756741305
CBX6,42.8489832799646,2.14309614743381e-05,80.6193453587787,10.9273017589536,231.201394108722,642.365649200583,544.307494061313,735.874706716517,171.1732924399,554.632629885922
HGSNAT,1064.33430050155,345.825813757306,240.930904685537,141.068837450757,409.33863132698,294.885269441645,993.678126584187,1697.70564133478,2.16093165923586,420.032905217502
SCYL2,12.7799806665056,591.097065970853,203.93480952945,0.0149389239666294,27.1006635676007,921.969486532254,889.550239753516,1210.5392314098,0.474522514064487,130.474796088403
NUAK2,536.537241881369,15.0499316105432,161.545110388478,251.40179043666,1427.47116742341,4.11436620781985,342.001167949655,653.067144097681,1.72665680208436e-06,238.001076773259
CYTSB,1033.87651039089,637.584822927292,528.945797882254,423.479524800601,21.0392662597292,7.74297906384309,1045.88862843408,157.346161026035,1176.79363055424,1132.15195727529
CHD7,306.03751752748,100.727752196245,93.3338541904412,297.679032409817,225.1021210335,772.257501142549,767.683942585618,1553.42416837625,0.000104014429719795,21.7702368529817
MORC3,0.183504585334753,133.625861490833,64.0707810003872,2.48125231976178,388.637519433798,1180.88109715007,512.044196347214,995.573218960424,0.108655684905997,229.264628882856
SPINT1,403.106732391911,855.400413624438,400.064771050888,1282.35200871669,91.1289143011259,258.456171660127,788.957853012597,474.623037936828,235.692005186923,236.339405724002
ABHD8,2398.01518079581,781.637660550217,491.927820577541,424.595109699265,330.149487435798,30.595306582839,572.613443186493,239.595046753334,1035.35651494028,831.047531771306
CR1,1.34360224347149,0.00882841716755523,520.262240919125,2.29535155028382,109.435908137909,617.567125751002,215.319249513708,572.475057586453,416.013105879217,302.689369960274
EGFL7,369.017621211735,374.837290246901,65.8722433218781,928.165450502442,637.294969424598,227.211849350588,395.035305273508,0.916181411304719,1314.26847358735,820.358065767313
ZC3H12D,122.303293020917,10.1717658966539,689.880040091618,6.78356811644151e-08,156.760889639779,812.711528803149,1291.98325836929,722.722355604154,9.08741821702204e-05,34.430186027712
PION,8.58366640108703e-06,0.774107606173494,278.541681234711,0.0139117300242598,1441.76715038007,684.396220935514,454.213508132052,818.948658064243,484.166098212332,881.493061139969
UCK2,2.66684386062165e-07,28.6428288639197,302.878292496083,1075.77223124595,411.510572202133,1072.47894502743,631.130517191103,297.632209538153,696.157772430557,94.8345745449214
DDX58,471.700623208651,43.577843426896,36.3897310979762,258.684400051644,202.388849223664,387.45193387958,810.481746251268,332.052394435747,147.189865841847,1702.61487470391
FABP5,295.566981483167,358.562904117663,123.592024576301,1060.38550159779,184.641568174105,1048.57594299568,510.539242296875,327.014674182015,1189.56987843209,408.64308707081
C8orf55,1415.79054864131,1020.35474278852,1.11155587181595,532.121657011934,756.415032084497,411.726728838265,214.783671430114,804.885845632824,275.196492758621,395.999541139873
BMP1,3.33118853641723,406.10442256161,316.501018950206,335.871564056658,0.345157588746716,296.510251598791,1922.96935128075,125.08401177008,1058.6159031289,947.862462074684
MYH10,374.372171753645,575.365609532493,368.286504734973,83.9350491080292,87.8827348325956,486.117767883741,1010.70496566914,956.623351442624,115.143750783341,36.1364596696711
DHX58,151.915365692667,404.14966696308,342.72518856874,260.810231440308,228.650121159373,122.829435838615,473.028151205927,63.9727201512025,437.260677447575,2028.16206449568
PGAP3,739.450947758167,988.348251456341,1584.97236165843,186.466697203121,1392.58886683219,177.93191406379,15.5546280272646,214.666583443483,644.919506655315,1680.48270220029
C9orf119,1665.42629520916,802.006704781061,539.734897926696,1068.5661050915,627.802172671952,56.2997631264638,110.492206022164,8.82465817134267,530.780587792304,546.792483602394
GPD2,794.142514136358,89.2931129257353,0.000669903118974158,0.0023371717941884,508.37463911472,1025.08493325932,647.682116439991,761.880488826984,359.728965696276,1113.22677744859
CPPED1,182.286185509323,0.110667838465087,10.6355809846753,175.520589569633,400.211849858113,783.519331429881,384.900158285443,371.402952784862,816.137612633032,1430.94823844279
XPR1,1265.68584949765,602.771384335335,223.048074564208,190.963121239404,476.7127144105,662.401741806086,1103.18826598761,883.201788397062,24.2142458400937,172.978303701934
CENPW,779.795239881654,1589.98221447805,103.785388976812,700.330397255318,608.577221658486,405.827038909839,548.578645660103,111.402321177836,1630.17170041476,30.0856404161208
TWSG1,244.452462124771,439.434233519153,87.0418553274171,93.0433592794042,163.819999366611,970.088012264414,1136.51806827328,508.444541492777,150.91624693418,252.318825909526
LOC728743,755.616636435521,193.150600910466,829.884790785535,458.365635965347,1694.76623449917,114.637576835223,2.70986059368409,114.369762654463,178.916408846457,1266.72319386821
